statement	score	confidence	gemini_2_5_flash
Ultraviolet-emitting tanning devices (see Ultraviolet radiation (wavelengths 100–400 nm, encompassing UVA, UVB, and UVC); Ultraviolet radiation from welding; and Solar radiation)	1	carcinogenic to humans	carcinogenic to humans
Copper 8-hydroxyquinoline	3	not classifiable	PARSE_FAIL
Dichloroacetonitrile	3	not classifiable	possibly carcinogenic
Patulin	3	not classifiable	not classifiable
para-Anisidine	3	not classifiable	not classifiable
1-tert-Butoxypropan-2-ol	2B	possibly carcinogenic	not classifiable
HC Yellow No. 4	3	not classifiable	not classifiable
4-Nitropyrene	2B	possibly carcinogenic	probably carcinogenic
Welding fumes	1	carcinogenic to humans	carcinogenic to humans
1,3-Propane sultone	2A	probably carcinogenic	possibly carcinogenic
para-Aminobenzoic acid	3	not classifiable	not classifiable
para-Benzoquinone dioxime	3	not classifiable	possibly carcinogenic
d-Limonene	3	not classifiable	not classifiable
Monuron	3	not classifiable	possibly carcinogenic
N-Nitrosohydroxyproline	3	not classifiable	not classifiable
Trimethylolpropane triacrylate, technical grade	2B	possibly carcinogenic	possibly carcinogenic
1,2-Diethylhydrazine	2B	possibly carcinogenic	possibly carcinogenic
Wood dust	1	carcinogenic to humans	carcinogenic to humans
N-Nitrosomorpholine	2B	possibly carcinogenic	possibly carcinogenic
N,N'-Diethylthiourea	3	not classifiable	not classifiable
Carbon nanotubes, multiwalled, other than MWCNT-7	3	not classifiable	possibly carcinogenic
Tetrafluoroethylene	2A	probably carcinogenic	possibly carcinogenic
Saccharin and its salts	3	not classifiable	not classifiable
Aziridyl benzoquinone	3	not classifiable	carcinogenic to humans
Methimazole	3	not classifiable	possibly carcinogenic
Musk xylene	3	not classifiable	possibly carcinogenic
Terpene polychlorinates (Strobane®)	3	not classifiable	not classifiable
Nitrovin	3	not classifiable	not classifiable
Crude oil	3	not classifiable	probably carcinogenic
Rhodamine B	3	not classifiable	possibly carcinogenic
Saccharated iron oxide	3	not classifiable	not classifiable
1-Amino-2-methylanthraquinone	3	not classifiable	possibly carcinogenic
Droloxifene	3	not classifiable	probably carcinogenic
Acriflavinium chloride	3	not classifiable	not classifiable
Musk ambrette	3	not classifiable	possibly carcinogenic
Acenaphthene	3	not classifiable	not classifiable
Quintozene (Pentachloronitrobenzene)	3	not classifiable	possibly carcinogenic
Dimethoxane	3	not classifiable	PARSE_FAIL
Theobromine	3	not classifiable	not classifiable
Temazepam	3	not classifiable	not classifiable
Phenanthrene	3	not classifiable	not classifiable
Diacetylaminoazotoluene	3	not classifiable	probably carcinogenic
1-Methylphenanthrene	3	not classifiable	not classifiable
Sudan III	3	not classifiable	not classifiable
Bromochloroacetonitrile	3	not classifiable	possibly carcinogenic
Sudan I	3	not classifiable	not classifiable
Yellow AB	3	not classifiable	possibly carcinogenic
Butyl benzyl phthalate	3	not classifiable	possibly carcinogenic
Scarlet Red	3	not classifiable	possibly carcinogenic
N-Nitrosodiphenylamine	3	not classifiable	not classifiable
Hydralazine	3	not classifiable	possibly carcinogenic
3-(N-Nitrosomethylamino)propionaldehyde	3	not classifiable	probably carcinogenic
Pyrido[3,4-c]psoralen	3	not classifiable	possibly carcinogenic
Methyl tert-butyl ether	2B	possibly carcinogenic	possibly carcinogenic
Benzyl violet 4B	2B	possibly carcinogenic	possibly carcinogenic
Methylmercury compounds	2B	possibly carcinogenic	possibly carcinogenic
7-Methylpyrido[3,4-c]psoralen	3	not classifiable	possibly carcinogenic
Malathion	2A	probably carcinogenic	probably carcinogenic
Caprolactam	3	not classifiable	not classifiable
Metallic implants prepared as thin smooth films	2B	possibly carcinogenic	not classifiable
Methylazoxymethanol acetate	2B	possibly carcinogenic	possibly carcinogenic
Sulfasalazine	2B	possibly carcinogenic	not classifiable
Tetrachloroethylene (Perchloroethylene)	2A	probably carcinogenic	probably carcinogenic
para-Aminoazobenzene	2B	possibly carcinogenic	possibly carcinogenic
3-Nitrobenzanthrone	2B	possibly carcinogenic	possibly carcinogenic
Tris(2,3-dibromopropyl) phosphate	2A	probably carcinogenic	possibly carcinogenic
Pickled vegetables (traditional Asian)	2B	possibly carcinogenic	possibly carcinogenic
para-Dimethylaminoazobenzene	2B	possibly carcinogenic	possibly carcinogenic
Lauroyl peroxide	3	not classifiable	not classifiable
Polychlorophenols and their sodium salts (mixed exposures) (see Pentachlorophenol; 2,4,6-Trichlorophenol)	2B	possibly carcinogenic	not classifiable
Acetamide	2B	possibly carcinogenic	possibly carcinogenic
1-(2-Chloroethyl)-3-cyclohexyl-1-nitrosourea (CCNU) (Lomustine)	2A	probably carcinogenic	carcinogenic to humans
Perfluorooctanesulfonic acid (PFOS)	2B	possibly carcinogenic	possibly carcinogenic
para-Phenylenediamine	3	not classifiable	not classifiable
Polymeric implant prepared as thin smooth films (with the exception of poly-glycolic acid)	2B	possibly carcinogenic	possibly carcinogenic
Chloramine	3	not classifiable	PARSE_FAIL
ortho-Anisidine hydrochloride (see also ortho-Anisidine)	2A	probably carcinogenic	possibly carcinogenic
Nitrofen (technical-grade)	2B	possibly carcinogenic	possibly carcinogenic
para-Quinone	3	not classifiable	not classifiable
Printing processes (occupational exposures in)	2B	possibly carcinogenic	carcinogenic to humans
3-(N-Nitrosomethylamino)propionitrile	2B	possibly carcinogenic	possibly carcinogenic
Aniline hydrochloride (see also Aniline)	2A	probably carcinogenic	not classifiable
Dibenzo[a,i]pyrene	2B	possibly carcinogenic	carcinogenic to humans
Streptozotocin	2B	possibly carcinogenic	probably carcinogenic
3,3′,4,4′-Tetrachloroazobenzene	2A	probably carcinogenic	not classifiable
Progestins (see also Progestogen-only contraceptives)	2B	possibly carcinogenic	probably carcinogenic
Allyl chloride	3	not classifiable	possibly carcinogenic
Chloroacetonitrile	3	not classifiable	not classifiable
Oxazepam	2B	possibly carcinogenic	possibly carcinogenic
Talc	2A	probably carcinogenic	not classifiable
5-Nitroacenaphthene	2B	possibly carcinogenic	possibly carcinogenic
Dibenzo[a,h]pyrene	2B	possibly carcinogenic	carcinogenic to humans
Progestogen-only contraceptives	2B	possibly carcinogenic	probably carcinogenic
2,6-Dinitrotoluene	2B	possibly carcinogenic	possibly carcinogenic
Radiofrequency electromagnetic fields	2B	possibly carcinogenic	possibly carcinogenic
2-Mercaptobenzothiazole	2A	probably carcinogenic	not classifiable
Chlorothalonil	2B	possibly carcinogenic	probably carcinogenic
Diisopropyl ether	3	not classifiable	not classifiable
Refractory ceramic fibres	2B	possibly carcinogenic	possibly carcinogenic
2-(1-Aziridinyl)ethanol	3	not classifiable	not classifiable
Bischloroethyl nitrosourea (BCNU) (Carmustine)	2A	probably carcinogenic	carcinogenic to humans
2-Nitrofluorene	2B	possibly carcinogenic	possibly carcinogenic
Succinic anhydride	3	not classifiable	possibly carcinogenic
Cisplatin	2A	probably carcinogenic	carcinogenic to humans
Indeno[1,2,3-cd]pyrene	2B	possibly carcinogenic	possibly carcinogenic
Special-purpose fibres such as E-glass and '475' glass fibres	2B	possibly carcinogenic	possibly carcinogenic
7H-Dibenzo[c,g]carbazole	2B	possibly carcinogenic	carcinogenic to humans
Niridazole	2B	possibly carcinogenic	probably carcinogenic
Dibenzo[a,l]pyrene	2A	probably carcinogenic	carcinogenic to humans
meta-Phenylenediamine	3	not classifiable	not classifiable
Indium phosphide	2A	probably carcinogenic	probably carcinogenic
Benz[j]aceanthrylene	2B	possibly carcinogenic	not classifiable
Textile manufacturing industry (work in)	2B	possibly carcinogenic	carcinogenic to humans
Benzo[c]phenanthrene	2B	possibly carcinogenic	possibly carcinogenic
Resorcinol	3	not classifiable	not classifiable
Weapons-grade tungsten (with nickel and cobalt) alloy	2B	possibly carcinogenic	possibly carcinogenic
2,4-Dichloro-1-nitrobenzene	2B	possibly carcinogenic	not classifiable
N,N'-Diacetylbenzidine	2B	possibly carcinogenic	possibly carcinogenic
4-Chloronitrobenzene	2B	possibly carcinogenic	not classifiable
Bis(2-chloro-1-methylethyl)ether	3	not classifiable	possibly carcinogenic
Benzo[j]fluoranthene	2B	possibly carcinogenic	possibly carcinogenic
ortho-Phenylenediamine dihydrochloride	2B	possibly carcinogenic	probably carcinogenic
para-Nitroanisole	2B	possibly carcinogenic	not classifiable
Cyclohexanone	3	not classifiable	not classifiable
Dibenz[a,j]acridine	2A	probably carcinogenic	possibly carcinogenic
2,4-Diaminoanisole	2B	possibly carcinogenic	possibly carcinogenic
Adriamycin (Doxorubicin)	2A	probably carcinogenic	carcinogenic to humans
Toluene	3	not classifiable	not classifiable
Captafol	2A	probably carcinogenic	possibly carcinogenic
Benzo[b]fluoranthene	2B	possibly carcinogenic	probably carcinogenic
Benzo[k]fluoranthene	2B	possibly carcinogenic	possibly carcinogenic
4-Vinylcyclohexene	2B	possibly carcinogenic	possibly carcinogenic
N-Methyl-N-nitrosourethane	2B	possibly carcinogenic	possibly carcinogenic
Ethylbenzene	2B	possibly carcinogenic	possibly carcinogenic
Digoxin	2B	possibly carcinogenic	not classifiable
Phenol	3	not classifiable	not classifiable
Daunomycin (Daunorubicin)	2B	possibly carcinogenic	carcinogenic to humans
β-Picoline	3	not classifiable	not classifiable
N-Nitrosopiperidine	2B	possibly carcinogenic	possibly carcinogenic
Ethyl methanesulfonate	2B	possibly carcinogenic	probably carcinogenic
Teniposide	2A	probably carcinogenic	carcinogenic to humans
Hydrazine	2A	probably carcinogenic	possibly carcinogenic
trans-1,4-Dichlorobutene	3	not classifiable	possibly carcinogenic
Morpholine	3	not classifiable	not classifiable
Cyclopenta[cd]pyrene	2A	probably carcinogenic	possibly carcinogenic
Thioacetamide	2B	possibly carcinogenic	possibly carcinogenic
Chloral hydrate	2A	probably carcinogenic	possibly carcinogenic
Dichlorvos	2B	possibly carcinogenic	possibly carcinogenic
Sterigmatocystin	2B	possibly carcinogenic	possibly carcinogenic
Tetrachlorvinphos	2B	possibly carcinogenic	possibly carcinogenic
Chrysene	2B	possibly carcinogenic	possibly carcinogenic
Dibenz[c,h]acridine	2B	possibly carcinogenic	probably carcinogenic
N-Nitrosodi-n-propylamine	2B	possibly carcinogenic	probably carcinogenic
3,9-Dinitrofluoranthene	2B	possibly carcinogenic	probably carcinogenic
Bis(2-chloroethyl)ether	3	not classifiable	probably carcinogenic
Azacitidine	2A	probably carcinogenic	possibly carcinogenic
Trp-P-1 (3-Amino-1,4-dimethyl-5H-pyrido[4,3-b]indole)	2B	possibly carcinogenic	possibly carcinogenic
Diazinon	2A	probably carcinogenic	probably carcinogenic
4,4'-Diaminodiphenyl ether	2B	possibly carcinogenic	probably carcinogenic
4,4'-Methylenedianiline	2B	possibly carcinogenic	possibly carcinogenic
2-Butoxyethanol	3	not classifiable	not classifiable
Procarbazine hydrochloride	2A	probably carcinogenic	carcinogenic to humans
Diglycidyl resorcinol ether	2B	possibly carcinogenic	possibly carcinogenic
Microcystin-LR	2B	possibly carcinogenic	possibly carcinogenic
Naphtho[1,2-b]fluoranthene	3	not classifiable	possibly carcinogenic
Silicon carbide whiskers	2A	probably carcinogenic	probably carcinogenic
Dibenz[a,h]acridine	2B	possibly carcinogenic	possibly carcinogenic
Phenoxybenzamine hydrochloride	2B	possibly carcinogenic	possibly carcinogenic
Trp-P-2 (3-Amino-1-methyl-5H-pyrido[4,3-b]indole)	2B	possibly carcinogenic	possibly carcinogenic
Dithranol	3	not classifiable	not classifiable
2-Ethylhexyl acrylate	2B	possibly carcinogenic	not classifiable
1,1,1,2-Tetrachloroethane	2B	possibly carcinogenic	not classifiable
Nitrogen mustard	2A	probably carcinogenic	carcinogenic to humans
Aspartame	2B	possibly carcinogenic	possibly carcinogenic
DDT (4,4'-dichlorodiphenyltrichloroethane)	2A	probably carcinogenic	probably carcinogenic
5-Methoxypsoralen	2A	probably carcinogenic	possibly carcinogenic
Riddelliine	2B	possibly carcinogenic	probably carcinogenic
Propylene	3	not classifiable	not classifiable
Dibromoacetic acid	2B	possibly carcinogenic	possibly carcinogenic
Tris(2-chloroethyl) phosphate	3	not classifiable	possibly carcinogenic
Mirex	2B	possibly carcinogenic	possibly carcinogenic
Magenta	2B	possibly carcinogenic	probably carcinogenic
PhIP (2-Amino-1-methyl-6-phenylimidazo[4,5-b]pyridine)	2B	possibly carcinogenic	probably carcinogenic
Michler’s base [4,4´-methylenebis(N,N-dimethyl)­benzenamine]	2B	possibly carcinogenic	carcinogenic to humans
Dicofol	3	not classifiable	possibly carcinogenic
3-Chloro-4-(dichloromethyl)-5-hydroxy-2(5H)-furanone	2B	possibly carcinogenic	probably carcinogenic
Fluometuron	3	not classifiable	not classifiable
1,3-Butadiene	1	carcinogenic to humans	carcinogenic to humans
1,2-Dihydroaceanthrylene	3	not classifiable	not classifiable
Tamoxifen	1	carcinogenic to humans	carcinogenic to humans
Clofibrate	3	not classifiable	possibly carcinogenic
Didanosine	3	not classifiable	not classifiable
Tetrahydrofuran	2B	possibly carcinogenic	possibly carcinogenic
Palygorskite (Attapulgite) (long fibres, > 5 micrometres)	2B	possibly carcinogenic	possibly carcinogenic
Acrylonitrile	1	carcinogenic to humans	possibly carcinogenic
1,2,3-Tris(chloromethoxy)propane	3	not classifiable	carcinogenic to humans
Benzo[ghi]perylene	3	not classifiable	not classifiable
1-Nitronaphthalene	3	not classifiable	possibly carcinogenic
4-Methylchrysene	3	not classifiable	possibly carcinogenic
N'-Nitrosonornicotine (NNN) and 4-(N-Nitrosomethylamino)-1-(3-pyridyl)-1-butanone (NNK)	1	carcinogenic to humans	carcinogenic to humans
Dantron (Chrysazin; 1,8-Dihydroxyanthraquinone)	2B	possibly carcinogenic	possibly carcinogenic
Atrazine	3	not classifiable	possibly carcinogenic
N'-Nitrosoanatabine (NAT)	3	not classifiable	not classifiable
4,4'-Methylenebis(2-chloroaniline) (MOCA)	1	carcinogenic to humans	carcinogenic to humans
Glass filament, continuous	3	not classifiable	not classifiable
Opisthorchis felineus (infection with)	3	not classifiable	carcinogenic to humans
IQ (2-Amino-3-methylimidazo[4,5-f]quinoline)	2A	probably carcinogenic	possibly carcinogenic
5-Chloro-ortho-toluidine	3	not classifiable	possibly carcinogenic
Trichloroacetic acid	2B	possibly carcinogenic	possibly carcinogenic
4,5'-Dimethylangelicin plus ultraviolet A radiation	3	not classifiable	probably carcinogenic
Vinylidene chloride-vinyl chloride copolymers	3	not classifiable	not classifiable
Naphtho[2,1-a]fluoranthene	3	not classifiable	possibly carcinogenic
5-(Morpholinomethyl)-3-[(5-nitrofurfurylidene)­amino]-2-oxazolidinone	2B	possibly carcinogenic	possibly carcinogenic
Polyacrylic acid	3	not classifiable	not classifiable
2,6-Dichloro-para-phenylenediamine	3	not classifiable	possibly carcinogenic
Oestradiol mustard	3	not classifiable	carcinogenic to humans
Diethyl sulfate	2A	probably carcinogenic	probably carcinogenic
Tris(aziridinyl)-para-benzoquinone (Triaziquone)	3	not classifiable	carcinogenic to humans
Cobalt metal (without tungsten carbide or other metal alloys)	2A	probably carcinogenic	possibly carcinogenic
Fluorene	3	not classifiable	not classifiable
Hexamethylphosphoramide	2B	possibly carcinogenic	probably carcinogenic
Plutonium	1	carcinogenic to humans	carcinogenic to humans
Propylene oxide	2B	possibly carcinogenic	possibly carcinogenic
Calcium carbide production	3	not classifiable	carcinogenic to humans
Azaserine	2B	possibly carcinogenic	possibly carcinogenic
Carbaryl	3	not classifiable	probably carcinogenic
2,3,4,7,8-Pentachlorodibenzofuran	1	carcinogenic to humans	not classifiable
Lindane (see also Hexachlorocyclohexanes)	1	carcinogenic to humans	carcinogenic to humans
2-Amino-5-(5-nitro-2-furyl)-1,3,4-thiadiazole	2B	possibly carcinogenic	possibly carcinogenic
Phosphorus-32, as phosphate	1	carcinogenic to humans	carcinogenic to humans
Methylene blue	3	not classifiable	not classifiable
2,4-Diaminotoluene	2B	possibly carcinogenic	possibly carcinogenic
Furazolidone	3	not classifiable	possibly carcinogenic
Dibenzo[h,rst]pentaphene	3	not classifiable	probably carcinogenic
Triamterene	2B	possibly carcinogenic	not classifiable
Isoeugenol	2B	possibly carcinogenic	not classifiable
Dulcin	3	not classifiable	possibly carcinogenic
Vinyl chloride	1	carcinogenic to humans	carcinogenic to humans
Acetaldehyde	2B	possibly carcinogenic	carcinogenic to humans
7-Nitrobenz[a]anthracene	3	not classifiable	possibly carcinogenic
Thiourea	3	not classifiable	possibly carcinogenic
2,2',5,5'-Tetrachlorobenzidine	3	not classifiable	not classifiable
Benzo[a]pyrene	1	carcinogenic to humans	carcinogenic to humans
2-Aminoanthraquinone	3	not classifiable	not classifiable
Crotonaldehyde	2B	possibly carcinogenic	probably carcinogenic
Glycidol	2A	probably carcinogenic	probably carcinogenic
Silica dust, crystalline, in the form of quartz or cristobalite	1	carcinogenic to humans	carcinogenic to humans
3,3'-Dimethoxybenzidine-4,4'-diisocyanate	3	not classifiable	not classifiable
Acrylonitrile-butadiene-styrene copolymers	3	not classifiable	not classifiable
Uranium, mixture of isotopes (see Radionuclides, alpha-particle-emitting, internally deposited)	1	carcinogenic to humans	carcinogenic to humans
Phenacetin	1	carcinogenic to humans	carcinogenic to humans
Hexachlorobutadiene	3	not classifiable	not classifiable
11H-Benz[bc]aceanthrylene	3	not classifiable	possibly carcinogenic
Brilliant Blue FCF, disodium salt	3	not classifiable	not classifiable
Toremifene	3	not classifiable	possibly carcinogenic
Vinylidene chloride	2B	possibly carcinogenic	possibly carcinogenic
Guinea Green B	3	not classifiable	possibly carcinogenic
Disperse Blue 1	2B	possibly carcinogenic	possibly carcinogenic
Methyl methanesulfonate	2A	probably carcinogenic	possibly carcinogenic
gamma-Butyrolactone	3	not classifiable	possibly carcinogenic
Chlorendic acid	2B	possibly carcinogenic	not classifiable
Ethyl tellurac	3	not classifiable	PARSE_FAIL
Polyvinyl alcohol	3	not classifiable	not classifiable
Hypochlorite salts	3	not classifiable	not classifiable
Modacrylic fibres	3	not classifiable	not classifiable
Sudan Brown RR	3	not classifiable	PARSE_FAIL
Phenelzine sulfate	3	not classifiable	possibly carcinogenic
Methoxychlor	3	not classifiable	possibly carcinogenic
Thiotepa	1	carcinogenic to humans	carcinogenic to humans
Silicon carbide, fibrous	2B	possibly carcinogenic	probably carcinogenic
1,1,1-Trichloroethane	2A	probably carcinogenic	not classifiable
N-Nitrosodiethylamine	2A	probably carcinogenic	probably carcinogenic
Triphenylene	3	not classifiable	not classifiable
Polybrominated biphenyls	2A	probably carcinogenic	possibly carcinogenic
CI Acid Orange 3	3	not classifiable	not classifiable
Dichloromethane (Methylene chloride)	2A	probably carcinogenic	possibly carcinogenic
Polymethyl methacrylate	3	not classifiable	not classifiable
3,3'-Dichloro-4,4'-diaminodiphenyl ether	2B	possibly carcinogenic	not classifiable
Phenolphthalein	2B	possibly carcinogenic	possibly carcinogenic
Trypan blue	2B	possibly carcinogenic	not classifiable
Acrylic fibres	3	not classifiable	not classifiable
5-Methylchrysene	2B	possibly carcinogenic	probably carcinogenic
Chloral	2A	probably carcinogenic	possibly carcinogenic
2-Nitrotoluene	2A	probably carcinogenic	possibly carcinogenic
Dibenz[a,c]anthracene	3	not classifiable	probably carcinogenic
Anaesthetics, volatile	3	not classifiable	possibly carcinogenic
Anthracene	2B	possibly carcinogenic	not classifiable
2,5-Diaminotoluene	3	not classifiable	possibly carcinogenic
Ampicillin	3	not classifiable	not classifiable
Treosulfan	1	carcinogenic to humans	carcinogenic to humans
AF-2 [2-(2-Furyl)-3-(5-nitro-2-furyl)acrylamide]	2B	possibly carcinogenic	possibly carcinogenic
Coal dust	3	not classifiable	carcinogenic to humans
4-Chlorobenzotrifluoride	2B	possibly carcinogenic	not classifiable
Aristolochic acid	1	carcinogenic to humans	carcinogenic to humans
Fluorides (inorganic, used in drinking-water)	3	not classifiable	not classifiable
Luteoskyrin	3	not classifiable	possibly carcinogenic
Magnetic fields, static	3	not classifiable	not classifiable
4-Hydroxyazobenzene	3	not classifiable	possibly carcinogenic
2-Amino-4-chlorophenol	2B	possibly carcinogenic	possibly carcinogenic
trans-2-[(Dimethylamino)methylimino]-5-[2-(5-nitro-2-furyl)-vinyl]-1,3,4-oxadiazole	2B	possibly carcinogenic	possibly carcinogenic
X- and Gamma-Radiation	1	carcinogenic to humans	carcinogenic to humans
1-Bromo-3-chloropropane	2B	possibly carcinogenic	possibly carcinogenic
Ptaquiloside	3	not classifiable	possibly carcinogenic
Furfuryl alcohol	2B	possibly carcinogenic	possibly carcinogenic
1-Bromopropane	2B	possibly carcinogenic	probably carcinogenic
N-Nitrosomethylethylamine	2B	possibly carcinogenic	probably carcinogenic
Cinnamyl anthranilate	3	not classifiable	not classifiable
Seneciphylline	3	not classifiable	possibly carcinogenic
Phenylbutazone	3	not classifiable	possibly carcinogenic
1,2-Dichloropropane	1	carcinogenic to humans	probably carcinogenic
Mineral oils, highly-refined	3	not classifiable	not classifiable
Butylated hydroxyanisole (BHA)	2B	possibly carcinogenic	possibly carcinogenic
Coconut oil diethanolamine condensate	2B	possibly carcinogenic	possibly carcinogenic
Zectran	3	not classifiable	not classifiable
Butyl methacrylate	2B	possibly carcinogenic	not classifiable
Coronene	3	not classifiable	not classifiable
Glu-P-2 (2-Aminodipyrido[1,2-a:3',2'-d]imidazole)	2B	possibly carcinogenic	possibly carcinogenic
A-alpha-C (2-Amino-9H-pyrido[2,3-b]indole)	2B	possibly carcinogenic	possibly carcinogenic
N,N-Dimethylformamide	2A	probably carcinogenic	probably carcinogenic
Acridine orange	3	not classifiable	possibly carcinogenic
Symphytine	3	not classifiable	possibly carcinogenic
Benz[c]acridine	3	not classifiable	possibly carcinogenic
Flat-glass and specialty glass (manufacture of)	3	not classifiable	probably carcinogenic
4-Vinylcyclohexene diepoxide	2B	possibly carcinogenic	possibly carcinogenic
1,3-Dinitropyrene	2B	possibly carcinogenic	probably carcinogenic
Chloroform	2B	possibly carcinogenic	possibly carcinogenic
Di(2-ethylhexyl)phthalate	2B	possibly carcinogenic	possibly carcinogenic
Etoposide in combination with cisplatin and bleomycin	1	carcinogenic to humans	carcinogenic to humans
Metabisulfites	3	not classifiable	not classifiable
Isophosphamide	3	not classifiable	carcinogenic to humans
Azathioprine	1	carcinogenic to humans	carcinogenic to humans
Senkirkine	3	not classifiable	possibly carcinogenic
Sulfamethoxazole	3	not classifiable	not classifiable
Mate, not very hot (drinking)	3	not classifiable	not classifiable
1,2-Diphenylhydrazine	2B	possibly carcinogenic	possibly carcinogenic
Dacarbazine	2B	possibly carcinogenic	probably carcinogenic
1,2-Epoxybutane	2B	possibly carcinogenic	possibly carcinogenic
Glycidaldehyde	2B	possibly carcinogenic	probably carcinogenic
Organic polymeric materials	3	not classifiable	not classifiable
1-Methylchrysene	3	not classifiable	probably carcinogenic
Polytetrafluoroethylene	3	not classifiable	not classifiable
Lasiocarpine	2B	possibly carcinogenic	possibly carcinogenic
para-Cresidine	2B	possibly carcinogenic	possibly carcinogenic
N-Methyl-N,4-dinitrosoaniline	3	not classifiable	possibly carcinogenic
Ethylene oxide	1	carcinogenic to humans	carcinogenic to humans
Ethylenethiourea	3	not classifiable	possibly carcinogenic
Microcystis extracts	3	not classifiable	probably carcinogenic
Methoxsalen (8-methoxypsoralen) plus ultraviolet A radiation	1	carcinogenic to humans	carcinogenic to humans
6-Methylchrysene	3	not classifiable	possibly carcinogenic
Voriconazole	1	carcinogenic to humans	probably carcinogenic
Radon-222 and its decay products	1	carcinogenic to humans	carcinogenic to humans
Polyvinyl acetate	3	not classifiable	not classifiable
Ochratoxin A	2B	possibly carcinogenic	possibly carcinogenic
1,5-Naphthalene diisocyanate	3	not classifiable	possibly carcinogenic
Coffee, drinking	3	not classifiable	not classifiable
Heptachlor	2B	possibly carcinogenic	possibly carcinogenic
Aldicarb	3	not classifiable	not classifiable
Jacobine	3	not classifiable	possibly carcinogenic
Chlorozotocin	2A	probably carcinogenic	possibly carcinogenic
Carbon nanotubes, multiwalled MWCNT-7	2B	possibly carcinogenic	possibly carcinogenic
Sulfallate	2B	possibly carcinogenic	possibly carcinogenic
Radium-228 and its decay products	1	carcinogenic to humans	carcinogenic to humans
6-Nitrobenzo[a]pyrene	3	not classifiable	possibly carcinogenic
1,2-Dibromo-3-chloropropane	2B	possibly carcinogenic	probably carcinogenic
Naphtho[2,3-e]pyrene	3	not classifiable	not classifiable
Lumber and sawmill industries (including logging)	3	not classifiable	carcinogenic to humans
Benzo[a]fluoranthene	3	not classifiable	possibly carcinogenic
Asbestos (all forms, including actinolite, amosite, anthophyllite, chrysotile, crocidolite, tremolite)	1	carcinogenic to humans	carcinogenic to humans
Radium-224 and its decay products	1	carcinogenic to humans	carcinogenic to humans
Chloramphenicol	2A	probably carcinogenic	probably carcinogenic
Dibenzo[a,e]pyrene	3	not classifiable	carcinogenic to humans
2,4-Dinitrotoluene	2B	possibly carcinogenic	possibly carcinogenic
α-Methylstyrene	2B	possibly carcinogenic	not classifiable
Medroxyprogesterone acetate	2B	possibly carcinogenic	probably carcinogenic
2-Amino-4-nitrophenol	3	not classifiable	not classifiable
beta-Butyrolactone	2B	possibly carcinogenic	possibly carcinogenic
2-Methylimidazole	2B	possibly carcinogenic	possibly carcinogenic
Diazomethane	3	not classifiable	probably carcinogenic
2,5-Xylidine	3	not classifiable	possibly carcinogenic
Insulation glass wool	3	not classifiable	not classifiable
Implanted foreign bodies of metallic chromium or titanium and of cobalt-based, chromium-based, and titanium-based alloys, and stainless steel	3	not classifiable	possibly carcinogenic
Gyromitrin	3	not classifiable	probably carcinogenic
Cyclophosphamide	1	carcinogenic to humans	carcinogenic to humans
Endrin	3	not classifiable	not classifiable
Zalcitabine	2B	possibly carcinogenic	possibly carcinogenic
Coal-tar distillation	1	carcinogenic to humans	carcinogenic to humans
Ethyl tert-butyl ether	2B	possibly carcinogenic	not classifiable
Benzophenone	2B	possibly carcinogenic	possibly carcinogenic
5,6-Cyclopenteno-1,2-benzanthracene	3	not classifiable	probably carcinogenic
Dimethylcarbamoyl chloride	2A	probably carcinogenic	probably carcinogenic
Sulfur mustard	1	carcinogenic to humans	carcinogenic to humans
Busulfan	1	carcinogenic to humans	carcinogenic to humans
Pyridine	2B	possibly carcinogenic	possibly carcinogenic
Vinyl bromide	2A	probably carcinogenic	probably carcinogenic
Benzene	1	carcinogenic to humans	carcinogenic to humans
Hexachloroethane	2B	possibly carcinogenic	possibly carcinogenic
Fluoranthene	3	not classifiable	not classifiable
Rhodamine 6G	3	not classifiable	not classifiable
Uracil mustard	2B	possibly carcinogenic	carcinogenic to humans
Clonorchis sinensis (infection with)	1	carcinogenic to humans	carcinogenic to humans
Cobalt metal with tungsten carbide	2A	probably carcinogenic	probably carcinogenic
Polychlorinated biphenyls	1	carcinogenic to humans	carcinogenic to humans
Vinyl fluoride	2A	probably carcinogenic	carcinogenic to humans
Carmoisine	3	not classifiable	PARSE_FAIL
Benzofuran	2B	possibly carcinogenic	possibly carcinogenic
Anthanthrene	3	not classifiable	not classifiable
1-(2-Chloroethyl)-3-(4-methylcyclohexyl)-1-nitrosourea (Methyl-CCNU) (Semustine)	1	carcinogenic to humans	probably carcinogenic
Ethylene sulfide	3	not classifiable	possibly carcinogenic
Aristolochic acid, plants containing	1	carcinogenic to humans	carcinogenic to humans
N-Methyl-N-nitrosourea	2A	probably carcinogenic	carcinogenic to humans
Polychloroprene	3	not classifiable	not classifiable
Doxefazepam	3	not classifiable	possibly carcinogenic
Chlorambucil	1	carcinogenic to humans	carcinogenic to humans
Human T-cell lymphotropic virus type II	3	not classifiable	not classifiable
Methyl acrylate	2B	possibly carcinogenic	possibly carcinogenic
Eosin	3	not classifiable	not classifiable
5-Nitro-ortho-toluidine	3	not classifiable	possibly carcinogenic
3,3'-Dimethoxybenzidine (ortho-Dianisidine)	2B	possibly carcinogenic	carcinogenic to humans
Nickel, metallic	2B	possibly carcinogenic	possibly carcinogenic
