statement	score	confidence	gemini_2_5_flash
Yellow AB	3	not classifiable	possibly carcinogenic
Temazepam	3	not classifiable	i don't know
Phenytoin	2B	possibly carcinogenic	possibly carcinogenic
Tobacco, smokeless	1	carcinogenic to humans	carcinogenic to humans
Aciclovir	3	not classifiable	not classifiable
beta-Propiolactone	2B	possibly carcinogenic	possibly carcinogenic
Nitrofural (Nitrofurazone)	3	not classifiable	possibly carcinogenic
N-Nitrosofolic acid	3	not classifiable	i don't know
Sudan III	3	not classifiable	not classifiable
Prazepam	3	not classifiable	not classifiable
Methyl parathion	3	not classifiable	possibly carcinogenic
8-Hydroxyquinoline	3	not classifiable	not classifiable
Methyl selenac	3	not classifiable	i don't know
Paracetamol (Acetaminophen)	3	not classifiable	not classifiable
Chlordane	2B	possibly carcinogenic	possibly carcinogenic
Ultraviolet radiation (wavelengths 100–400 nm, encompassing UVA, UVB, and UVC) (see Ultraviolet radiation from welding; Ultraviolet-emitting tanning devices; and Solar radiation)	1	carcinogenic to humans	carcinogenic to humans
Sodium diethyldithiocarbamate	3	not classifiable	not classifiable
Estazolam	3	not classifiable	possibly carcinogenic
Hydroxysenkirkine	3	not classifiable	i don't know
Chlorofluoromethane	3	not classifiable	not classifiable
Ultraviolet-emitting tanning devices (see Ultraviolet radiation (wavelengths 100–400 nm, encompassing UVA, UVB, and UVC); Ultraviolet radiation from welding; and Solar radiation)	1	carcinogenic to humans	carcinogenic to humans
3-(N-Nitrosomethylamino)propionaldehyde	3	not classifiable	possibly carcinogenic
para-Anisidine	3	not classifiable	possibly carcinogenic
Methyl carbamate	3	not classifiable	not classifiable
Patulin	3	not classifiable	not classifiable
Ultraviolet radiation from welding (see Ultraviolet radiation (wavelengths 100–400 nm, encompassing UVA, UVB, and UVC); Ultraviolet-emitting tanning devices; and Solar radiation)	1	carcinogenic to humans	carcinogenic to humans
Metallic implants prepared as thin smooth films	2B	possibly carcinogenic	not classifiable
7-Methylpyrido[3,4-c]psoralen	3	not classifiable	possibly carcinogenic
HC Yellow No. 4	3	not classifiable	not classifiable
Dichloroacetonitrile	3	not classifiable	possibly carcinogenic
Magnetic fields, extremely low-frequency	2B	possibly carcinogenic	possibly carcinogenic
Copper 8-hydroxyquinoline	3	not classifiable	not classifiable
JC polyomavirus (JCV)	2B	possibly carcinogenic	not classifiable
Polychlorophenols and their sodium salts (mixed exposures) (see Pentachlorophenol; 2,4,6-Trichlorophenol)	2B	possibly carcinogenic	possibly carcinogenic
Printing processes (occupational exposures in)	2B	possibly carcinogenic	carcinogenic to humans
Methylmercury compounds	2B	possibly carcinogenic	possibly carcinogenic
Radiofrequency electromagnetic fields	2B	possibly carcinogenic	possibly carcinogenic
Textile manufacturing industry (work in)	2B	possibly carcinogenic	not classifiable
Polymeric implant prepared as thin smooth films (with the exception of poly-glycolic acid)	2B	possibly carcinogenic	possibly carcinogenic
Pickled vegetables (traditional Asian)	2B	possibly carcinogenic	possibly carcinogenic
Refractory ceramic fibres	2B	possibly carcinogenic	possibly carcinogenic
4-Chloronitrobenzene	2B	possibly carcinogenic	possibly carcinogenic
Progestogen-only contraceptives	2B	possibly carcinogenic	possibly carcinogenic
4-Vinylcyclohexene	2B	possibly carcinogenic	possibly carcinogenic
Special-purpose fibres such as E-glass and '475' glass fibres	2B	possibly carcinogenic	not classifiable
Ethylbenzene	2B	possibly carcinogenic	possibly carcinogenic
Pyrido[3,4-c]psoralen	3	not classifiable	probably carcinogenic
N-Nitrosopiperidine	2B	possibly carcinogenic	possibly carcinogenic
4,4'-Methylenedianiline	2B	possibly carcinogenic	possibly carcinogenic
Sterigmatocystin	2B	possibly carcinogenic	possibly carcinogenic
Microcystin-LR	2B	possibly carcinogenic	possibly carcinogenic
Helicobacter pylori (infection with)	1	carcinogenic to humans	carcinogenic to humans
1-tert-Butoxypropan-2-ol	2B	possibly carcinogenic	i don't know
Michler’s base [4,4´-methylenebis(N,N-dimethyl)­benzenamine]	2B	possibly carcinogenic	possibly carcinogenic
Diglycidyl resorcinol ether	2B	possibly carcinogenic	possibly carcinogenic
Progestins (see also Progestogen-only contraceptives)	2B	possibly carcinogenic	possibly carcinogenic
4,4'-Diaminodiphenyl ether	2B	possibly carcinogenic	possibly carcinogenic
3,7-Dinitrofluoranthene	2B	possibly carcinogenic	probably carcinogenic
PhIP (2-Amino-1-methyl-6-phenylimidazo[4,5-b]pyridine)	2B	possibly carcinogenic	possibly carcinogenic
1,2-Diethylhydrazine	2B	possibly carcinogenic	possibly carcinogenic
Opisthorchis viverrini (infection with)	1	carcinogenic to humans	carcinogenic to humans
2-Ethylhexyl acrylate	2B	possibly carcinogenic	not classifiable
Schistosoma haematobium (infection with)	1	carcinogenic to humans	carcinogenic to humans
para-Nitroanisole	2B	possibly carcinogenic	i don't know
4-Nitropyrene	2B	possibly carcinogenic	probably carcinogenic
para-Dichlorobenzene	2B	possibly carcinogenic	possibly carcinogenic
N-Nitrosomethylethylamine	2B	possibly carcinogenic	probably carcinogenic
Trimethylolpropane triacrylate, technical grade	2B	possibly carcinogenic	possibly carcinogenic
N-Nitrosomorpholine	2B	possibly carcinogenic	probably carcinogenic
1,3-Propane sultone	2A	probably carcinogenic	possibly carcinogenic
para-Benzoquinone dioxime	3	not classifiable	possibly carcinogenic
Malathion	2A	probably carcinogenic	probably carcinogenic
N,N'-Diethylthiourea	3	not classifiable	possibly carcinogenic
Methyl tert-butyl ether	2B	possibly carcinogenic	possibly carcinogenic
Tetrafluoroethylene	2A	probably carcinogenic	possibly carcinogenic
Caprolactam	3	not classifiable	not classifiable
Methylazoxymethanol acetate	2B	possibly carcinogenic	possibly carcinogenic
para-Aminoazobenzene	2B	possibly carcinogenic	possibly carcinogenic
para-Dimethylaminoazobenzene	2B	possibly carcinogenic	carcinogenic to humans
Benzyl violet 4B	2B	possibly carcinogenic	possibly carcinogenic
Sulfasalazine	2B	possibly carcinogenic	possibly carcinogenic
Tris(2,3-dibromopropyl) phosphate	2A	probably carcinogenic	probably carcinogenic
3-Nitrobenzanthrone	2B	possibly carcinogenic	possibly carcinogenic
Lauroyl peroxide	3	not classifiable	not classifiable
Acetamide	2B	possibly carcinogenic	possibly carcinogenic
Tetrachloroethylene (Perchloroethylene)	2A	probably carcinogenic	probably carcinogenic
Nitrofen (technical-grade)	2B	possibly carcinogenic	possibly carcinogenic
1-(2-Chloroethyl)-3-cyclohexyl-1-nitrosourea (CCNU) (Lomustine)	2A	probably carcinogenic	carcinogenic to humans
Perfluorooctanesulfonic acid (PFOS)	2B	possibly carcinogenic	possibly carcinogenic
para-Phenylenediamine	3	not classifiable	not classifiable
Streptozotocin	2B	possibly carcinogenic	probably carcinogenic
3,3′,4,4′-Tetrachloroazobenzene	2A	probably carcinogenic	possibly carcinogenic
Allyl chloride	3	not classifiable	not classifiable
ortho-Anisidine hydrochloride (see also ortho-Anisidine)	2A	probably carcinogenic	possibly carcinogenic
5-Nitroacenaphthene	2B	possibly carcinogenic	possibly carcinogenic
Dibenzo[a,h]pyrene	2B	possibly carcinogenic	carcinogenic to humans
para-Quinone	3	not classifiable	not classifiable
Dibenzo[a,i]pyrene	2B	possibly carcinogenic	probably carcinogenic
Weapons-grade tungsten (with nickel and cobalt) alloy	2B	possibly carcinogenic	i don't know
Aniline hydrochloride (see also Aniline)	2A	probably carcinogenic	possibly carcinogenic
Oxazepam	2B	possibly carcinogenic	not classifiable
Chloroacetonitrile	3	not classifiable	possibly carcinogenic
3-(N-Nitrosomethylamino)propionitrile	2B	possibly carcinogenic	possibly carcinogenic
Phenanthrene	3	not classifiable	i don't know
Chlorothalonil	2B	possibly carcinogenic	probably carcinogenic
2-Mercaptobenzothiazole	2A	probably carcinogenic	possibly carcinogenic
2,6-Dinitrotoluene	2B	possibly carcinogenic	possibly carcinogenic
Diisopropyl ether	3	not classifiable	not classifiable
2-(1-Aziridinyl)ethanol	3	not classifiable	possibly carcinogenic
2-Nitrofluorene	2B	possibly carcinogenic	probably carcinogenic
Indeno[1,2,3-cd]pyrene	2B	possibly carcinogenic	possibly carcinogenic
Cisplatin	2A	probably carcinogenic	carcinogenic to humans
Succinic anhydride	3	not classifiable	not classifiable
meta-Phenylenediamine	3	not classifiable	not classifiable
N,N'-Diacetylbenzidine	2B	possibly carcinogenic	not classifiable
Bischloroethyl nitrosourea (BCNU) (Carmustine)	2A	probably carcinogenic	carcinogenic to humans
Resorcinol	3	not classifiable	not classifiable
Niridazole	2B	possibly carcinogenic	possibly carcinogenic
2,4-Dichloro-1-nitrobenzene	2B	possibly carcinogenic	possibly carcinogenic
Indium phosphide	2A	probably carcinogenic	probably carcinogenic
Chloramine	3	not classifiable	i don't know
Dibenzo[a,l]pyrene	2A	probably carcinogenic	carcinogenic to humans
Benzo[c]phenanthrene	2B	possibly carcinogenic	possibly carcinogenic
Benz[j]aceanthrylene	2B	possibly carcinogenic	possibly carcinogenic
Toluene	3	not classifiable	not classifiable
7H-Dibenzo[c,g]carbazole	2B	possibly carcinogenic	probably carcinogenic
Dibenz[a,j]acridine	2A	probably carcinogenic	probably carcinogenic
Bis(2-chloro-1-methylethyl)ether	3	not classifiable	possibly carcinogenic
Benzo[b]fluoranthene	2B	possibly carcinogenic	possibly carcinogenic
Cyclohexanone	3	not classifiable	not classifiable
2,4-Diaminoanisole	2B	possibly carcinogenic	possibly carcinogenic
Benzo[k]fluoranthene	2B	possibly carcinogenic	possibly carcinogenic
Benzo[j]fluoranthene	2B	possibly carcinogenic	possibly carcinogenic
Captafol	2A	probably carcinogenic	possibly carcinogenic
ortho-Phenylenediamine dihydrochloride	2B	possibly carcinogenic	possibly carcinogenic
β-Picoline	3	not classifiable	not classifiable
Ethyl methanesulfonate	2B	possibly carcinogenic	probably carcinogenic
Phenol	3	not classifiable	not classifiable
Adriamycin (Doxorubicin)	2A	probably carcinogenic	probably carcinogenic
N-Methyl-N-nitrosourethane	2B	possibly carcinogenic	probably carcinogenic
Cyclopenta[cd]pyrene	2A	probably carcinogenic	possibly carcinogenic
Teniposide	2A	probably carcinogenic	carcinogenic to humans
Dichlorvos	2B	possibly carcinogenic	possibly carcinogenic
Daunomycin (Daunorubicin)	2B	possibly carcinogenic	probably carcinogenic
Chrysene	2B	possibly carcinogenic	possibly carcinogenic
Thioacetamide	2B	possibly carcinogenic	possibly carcinogenic
Hydrazine	2A	probably carcinogenic	probably carcinogenic
trans-1,4-Dichlorobutene	3	not classifiable	possibly carcinogenic
Morpholine	3	not classifiable	not classifiable
Chloral hydrate	2A	probably carcinogenic	probably carcinogenic
Tetrachlorvinphos	2B	possibly carcinogenic	possibly carcinogenic
Digoxin	2B	possibly carcinogenic	not classifiable
N-Nitrosodi-n-propylamine	2B	possibly carcinogenic	possibly carcinogenic
Azacitidine	2A	probably carcinogenic	probably carcinogenic
2-Butoxyethanol	3	not classifiable	not classifiable
Trp-P-1 (3-Amino-1,4-dimethyl-5H-pyrido[4,3-b]indole)	2B	possibly carcinogenic	possibly carcinogenic
Diazinon	2A	probably carcinogenic	probably carcinogenic
Dithranol	3	not classifiable	not classifiable
Bis(2-chloroethyl)ether	3	not classifiable	possibly carcinogenic
Dibenz[a,h]acridine	2B	possibly carcinogenic	probably carcinogenic
Procarbazine hydrochloride	2A	probably carcinogenic	carcinogenic to humans
Dibenz[c,h]acridine	2B	possibly carcinogenic	possibly carcinogenic
Phenoxybenzamine hydrochloride	2B	possibly carcinogenic	possibly carcinogenic
Aspartame	2B	possibly carcinogenic	possibly carcinogenic
Silicon carbide whiskers	2A	probably carcinogenic	probably carcinogenic
3,9-Dinitrofluoranthene	2B	possibly carcinogenic	possibly carcinogenic
5-Methoxypsoralen	2A	probably carcinogenic	possibly carcinogenic
Propylene	3	not classifiable	not classifiable
Trp-P-2 (3-Amino-1-methyl-5H-pyrido[4,3-b]indole)	2B	possibly carcinogenic	possibly carcinogenic
1,1,1,2-Tetrachloroethane	2B	possibly carcinogenic	not classifiable
Naphtho[1,2-b]fluoranthene	3	not classifiable	probably carcinogenic
Dibromoacetic acid	2B	possibly carcinogenic	possibly carcinogenic
Riddelliine	2B	possibly carcinogenic	possibly carcinogenic
Talc	2A	probably carcinogenic	not classifiable
Butyl methacrylate	2B	possibly carcinogenic	not classifiable
Dibenz[a,c]anthracene	3	not classifiable	probably carcinogenic
beta-Butyrolactone	2B	possibly carcinogenic	possibly carcinogenic
6-Nitrobenzo[a]pyrene	3	not classifiable	probably carcinogenic
Butylated hydroxyanisole (BHA)	2B	possibly carcinogenic	possibly carcinogenic
Hydrochlorothiazide	1	carcinogenic to humans	probably carcinogenic
Cimetidine	3	not classifiable	not classifiable
7-Nitrobenz[a]anthracene	3	not classifiable	possibly carcinogenic
Perfluorooctanoic acid (PFOA)	1	carcinogenic to humans	carcinogenic to humans
Clomiphene citrate	3	not classifiable	possibly carcinogenic
Decabromodiphenyl oxide	3	not classifiable	possibly carcinogenic
Kojic acid	3	not classifiable	not classifiable
3-Monochloro-1,2-propanediol	2B	possibly carcinogenic	possibly carcinogenic
2,4'-Diphenyldiamine	3	not classifiable	not classifiable
Trypan blue	2B	possibly carcinogenic	possibly carcinogenic
N-Methyl-N´-nitro-N-nitrosoguanidine (MNNG)	2A	probably carcinogenic	probably carcinogenic
N'-Nitrosoanabasine (NAB)	3	not classifiable	possibly carcinogenic
Radon-222 and its decay products	1	carcinogenic to humans	carcinogenic to humans
Ethanol in alcoholic beverages	1	carcinogenic to humans	carcinogenic to humans
Cyclophosphamide	1	carcinogenic to humans	carcinogenic to humans
Azathioprine	1	carcinogenic to humans	carcinogenic to humans
Sudan Brown RR	3	not classifiable	i don't know
3-Methylchrysene	3	not classifiable	possibly carcinogenic
3-Nitrofluoranthene	3	not classifiable	possibly carcinogenic
2-Amino-4-chlorophenol	2B	possibly carcinogenic	possibly carcinogenic
X- and Gamma-Radiation	1	carcinogenic to humans	carcinogenic to humans
Caffeic acid	2B	possibly carcinogenic	possibly carcinogenic
1-Nitronaphthalene	3	not classifiable	possibly carcinogenic
Toluene diisocyanates	2B	possibly carcinogenic	possibly carcinogenic
Madder root (Rubia tinctorum)	3	not classifiable	possibly carcinogenic
Sulfur mustard	1	carcinogenic to humans	carcinogenic to humans
Diphenylamine	2B	possibly carcinogenic	i don't know
5-Fluorouracil	3	not classifiable	probably carcinogenic
1,4-Diamino-2-nitrobenzene	3	not classifiable	possibly carcinogenic
1-Bromo-3-chloropropane	2B	possibly carcinogenic	possibly carcinogenic
Coffee, drinking	3	not classifiable	not classifiable
Thiotepa	1	carcinogenic to humans	carcinogenic to humans
Gyromitrin	3	not classifiable	probably carcinogenic
Actinomycin D	3	not classifiable	probably carcinogenic
2-Methylchrysene	3	not classifiable	probably carcinogenic
Hexachloroethane	2B	possibly carcinogenic	possibly carcinogenic
Hair colouring products (personal use of)	3	not classifiable	not classifiable
1,2-Dichloroethane	2B	possibly carcinogenic	possibly carcinogenic
CI Acid Red 114	2B	possibly carcinogenic	not classifiable
4-Chloro-meta-phenylenediamine	3	not classifiable	possibly carcinogenic
Crotonaldehyde	2B	possibly carcinogenic	possibly carcinogenic
Melphalan	1	carcinogenic to humans	carcinogenic to humans
Human papillomavirus (HPV) genus beta (except types 5 and 8) and genus gamma	3	not classifiable	not classifiable
Furan	2B	possibly carcinogenic	possibly carcinogenic
Di(2-ethylhexyl)phthalate	2B	possibly carcinogenic	possibly carcinogenic
Reserpine	3	not classifiable	possibly carcinogenic
T2-Trichothecene	3	not classifiable	not classifiable
Shale oils	1	carcinogenic to humans	carcinogenic to humans
Human papillomavirus (HPV) types 6 and 11	3	not classifiable	not classifiable
Cadmium and cadmium compounds	1	carcinogenic to humans	carcinogenic to humans
Anthracene	2B	possibly carcinogenic	not classifiable
Fumonisin B1	2B	possibly carcinogenic	possibly carcinogenic
Melamine	2B	possibly carcinogenic	possibly carcinogenic
Anaesthetics, volatile	3	not classifiable	probably carcinogenic
para-Nitrosodiphenylamine	3	not classifiable	possibly carcinogenic
Acrylic fibres	3	not classifiable	not classifiable
Glycidol	2A	probably carcinogenic	probably carcinogenic
Furazolidone	3	not classifiable	possibly carcinogenic
N-Nitrosodiethanolamine	2B	possibly carcinogenic	possibly carcinogenic
Fluorides (inorganic, used in drinking-water)	3	not classifiable	not classifiable
Anthanthrene	3	not classifiable	not classifiable
Fusarium graminearum, F. culmorum, and F. crookwellense, toxins derived from (zearalenone, deoxynivalenol, nivalenol, and fusarenone X)	3	not classifiable	not classifiable
Ponceau 3R	2B	possibly carcinogenic	possibly carcinogenic
Chloramphenicol	2A	probably carcinogenic	probably carcinogenic
Safrole	2B	possibly carcinogenic	possibly carcinogenic
Vincristine sulfate	3	not classifiable	probably carcinogenic
trans-2-[(Dimethylamino)methylimino]-5-[2-(5-nitro-2-furyl)-vinyl]-1,3,4-oxadiazole	2B	possibly carcinogenic	not classifiable
Chromium (VI) compounds	1	carcinogenic to humans	carcinogenic to humans
1,2,3-Tris(chloromethoxy)propane	3	not classifiable	carcinogenic to humans
Phenelzine sulfate	3	not classifiable	probably carcinogenic
Nitrofurantoin	3	not classifiable	possibly carcinogenic
Polyvinyl acetate	3	not classifiable	not classifiable
Flat-glass and specialty glass (manufacture of)	3	not classifiable	probably carcinogenic
Polychlorinated biphenyls	1	carcinogenic to humans	carcinogenic to humans
3,3'-Dichloro-4,4'-diaminodiphenyl ether	2B	possibly carcinogenic	possibly carcinogenic
Bromodichloromethane	2B	possibly carcinogenic	possibly carcinogenic
Isophosphamide	3	not classifiable	carcinogenic to humans
2-Methylfluoranthene	3	not classifiable	i don't know
Methoxsalen (8-methoxypsoralen) plus ultraviolet A radiation	1	carcinogenic to humans	carcinogenic to humans
2,2',5,5'-Tetrachlorobenzidine	3	not classifiable	i don't know
2,3,7,8-Tetrachlorodibenzo-para-dioxin	1	carcinogenic to humans	carcinogenic to humans
Pyridine	2B	possibly carcinogenic	not classifiable
3-Nitroperylene	3	not classifiable	possibly carcinogenic
2,3-Dibromopropan-1-ol	2B	possibly carcinogenic	possibly carcinogenic
Coconut oil diethanolamine condensate	2B	possibly carcinogenic	possibly carcinogenic
d-Limonene	3	not classifiable	not classifiable
4-Chlorobenzotrifluoride	2B	possibly carcinogenic	possibly carcinogenic
Dantron (Chrysazin; 1,8-Dihydroxyanthraquinone)	2B	possibly carcinogenic	possibly carcinogenic
Hexamethylphosphoramide	2B	possibly carcinogenic	possibly carcinogenic
para-Chloroaniline	2B	possibly carcinogenic	possibly carcinogenic
Oil Orange SS	2B	possibly carcinogenic	not classifiable
Ethylene sulfide	3	not classifiable	possibly carcinogenic
Ethionamide	3	not classifiable	not classifiable
Dibenz[a,h]anthracene	2A	probably carcinogenic	probably carcinogenic
Mitoxantrone	2B	possibly carcinogenic	carcinogenic to humans
Dibenzo[a,e]pyrene	3	not classifiable	carcinogenic to humans
CI Orange G	3	not classifiable	not classifiable
Vinylidene chloride-vinyl chloride copolymers	3	not classifiable	not classifiable
Calcium carbide production	3	not classifiable	probably carcinogenic
Sudan II	3	not classifiable	not classifiable
Thiourea	3	not classifiable	probably carcinogenic
Magenta	2B	possibly carcinogenic	possibly carcinogenic
Chromium (III) compounds	3	not classifiable	not classifiable
Ochratoxin A	2B	possibly carcinogenic	possibly carcinogenic
Radium-226 and its decay products	1	carcinogenic to humans	carcinogenic to humans
Jacobine	3	not classifiable	possibly carcinogenic
N,N-Dimethyl-p-toluidine	2B	possibly carcinogenic	not classifiable
Dibenzo[e,l]pyrene	3	not classifiable	carcinogenic to humans
1-Bromopropane	2B	possibly carcinogenic	probably carcinogenic
Bitumens, occupational exposure to oxidized bitumens and their emissions during roofing	2A	probably carcinogenic	probably carcinogenic
Light Green SF	3	not classifiable	not classifiable
Cobalt metal (without tungsten carbide or other metal alloys)	2A	probably carcinogenic	probably carcinogenic
Benzene	1	carcinogenic to humans	carcinogenic to humans
1-(2-Chloroethyl)-3-(4-methylcyclohexyl)-1-nitrosourea (Methyl-CCNU) (Semustine)	1	carcinogenic to humans	carcinogenic to humans
Leucogentian violet (see also Gentian violet)	3	not classifiable	possibly carcinogenic
Plutonium	1	carcinogenic to humans	carcinogenic to humans
N-Nitrosohydroxyproline	3	not classifiable	i don't know
Medroxyprogesterone acetate	2B	possibly carcinogenic	probably carcinogenic
Evans blue	3	not classifiable	not classifiable
ortho-Phenylphenol	3	not classifiable	possibly carcinogenic
6-Nitrochrysene	2A	probably carcinogenic	probably carcinogenic
Beryllium and beryllium compounds	1	carcinogenic to humans	carcinogenic to humans
5-Aminoacenaphthene	3	not classifiable	possibly carcinogenic
Polystyrene	3	not classifiable	i don't know
Glu-P-2 (2-Aminodipyrido[1,2-a:3',2'-d]imidazole)	2B	possibly carcinogenic	possibly carcinogenic
1,2-Dibromo-3-chloropropane	2B	possibly carcinogenic	probably carcinogenic
Bis(chloromethyl)ether; chloromethyl methyl ether (technical-grade)	1	carcinogenic to humans	carcinogenic to humans
Bisphenol A diglycidyl ether (Araldite)	3	not classifiable	not classifiable
Naphtho[2,3-e]pyrene	3	not classifiable	not classifiable
1,2-Dihydroaceanthrylene	3	not classifiable	not classifiable
CI Direct Blue 218	2B	possibly carcinogenic	not classifiable
Chloroform	2B	possibly carcinogenic	possibly carcinogenic
Insulation glass wool	3	not classifiable	not classifiable
Fenvalerate	3	not classifiable	not classifiable
Benzo[ghi]perylene	3	not classifiable	not classifiable
Benz[l]aceanthrylene	3	not classifiable	probably carcinogenic
1,2-Epoxybutane	2B	possibly carcinogenic	possibly carcinogenic
Lead	2B	possibly carcinogenic	i don't know
Erionite	1	carcinogenic to humans	carcinogenic to humans
2,4,6-Trimethylaniline	3	not classifiable	possibly carcinogenic
11H-Benz[bc]aceanthrylene	3	not classifiable	possibly carcinogenic
Propylene oxide	2B	possibly carcinogenic	possibly carcinogenic
Glu-P-1 (2-Amino-6-methyldipyrido[1,2-a:3',2'-d]imidazole)	2B	possibly carcinogenic	probably carcinogenic
Polypropylene	3	not classifiable	not classifiable
Vinyl chloride-vinyl acetate copolymers	3	not classifiable	not classifiable
Dibenz[a,j]anthracene	3	not classifiable	possibly carcinogenic
1,4-Dimethylphenanthrene	3	not classifiable	not classifiable
4,5',8-Trimethylpsoralen	3	not classifiable	carcinogenic to humans
Cinnamyl anthranilate	3	not classifiable	not classifiable
Lindane (see also Hexachlorocyclohexanes)	1	carcinogenic to humans	carcinogenic to humans
Benzo[c]fluorene	3	not classifiable	probably carcinogenic
Lumber and sawmill industries (including logging)	3	not classifiable	carcinogenic to humans
Aldicarb	3	not classifiable	not classifiable
Cumene	2B	possibly carcinogenic	possibly carcinogenic
4-Chloro-ortho-phenylenediamine	2B	possibly carcinogenic	possibly carcinogenic
Diazomethane	3	not classifiable	probably carcinogenic
Chloral	2A	probably carcinogenic	not classifiable
Acetaldehyde associated with consumption of alcoholic beverages	1	carcinogenic to humans	carcinogenic to humans
Methyl methanesulfonate	2A	probably carcinogenic	probably carcinogenic
Polyvinyl chloride	3	not classifiable	not classifiable
N-Nitrosodimethylamine	2A	probably carcinogenic	probably carcinogenic
Chlorozotocin	2A	probably carcinogenic	possibly carcinogenic
1,2-Dimethylhydrazine	2A	probably carcinogenic	possibly carcinogenic
1,5-Naphthalene diisocyanate	3	not classifiable	possibly carcinogenic
Benzo[a]pyrene	1	carcinogenic to humans	carcinogenic to humans
4H-Cyclopenta[def]chrysene	3	not classifiable	probably carcinogenic
ortho-Aminoazotoluene	2B	possibly carcinogenic	possibly carcinogenic
Carbaryl	3	not classifiable	possibly carcinogenic
Nitrogen mustard	2A	probably carcinogenic	carcinogenic to humans
Glass filament, continuous	3	not classifiable	not classifiable
Polyvinyl alcohol	3	not classifiable	not classifiable
N-Nitrosodiethylamine	2A	probably carcinogenic	probably carcinogenic
Bis(1-aziridinyl)morpholinophosphine sulfide	3	not classifiable	possibly carcinogenic
CI Direct Blue 15	2B	possibly carcinogenic	not classifiable
Acrylonitrile-butadiene-styrene copolymers	3	not classifiable	not classifiable
Triethylene glycol diglycidyl ether	3	not classifiable	not classifiable
Aflatoxins	1	carcinogenic to humans	carcinogenic to humans
Toremifene	3	not classifiable	possibly carcinogenic
Nitromethane	2B	possibly carcinogenic	possibly carcinogenic
Phenacetin	1	carcinogenic to humans	carcinogenic to humans
Electric fields, static	3	not classifiable	not classifiable
Fluoranthene	3	not classifiable	not classifiable
Luteoskyrin	3	not classifiable	not classifiable
Tris(2-chloroethyl) phosphate	3	not classifiable	possibly carcinogenic
Fluometuron	3	not classifiable	not classifiable
Asbestos (all forms, including actinolite, amosite, anthophyllite, chrysotile, crocidolite, tremolite)	1	carcinogenic to humans	carcinogenic to humans
Palygorskite (Attapulgite) (long fibres, > 5 micrometres)	2B	possibly carcinogenic	possibly carcinogenic
Guinea Green B	3	not classifiable	not classifiable
N-Methyl-N-nitrosourea	2A	probably carcinogenic	probably carcinogenic
1,3-Dichloro-2-propanol	2B	possibly carcinogenic	probably carcinogenic
5-(Morpholinomethyl)-3-[(5-nitrofurfurylidene)­amino]-2-oxazolidinone	2B	possibly carcinogenic	not classifiable
Triamterene	2B	possibly carcinogenic	not classifiable
Wood dust	1	carcinogenic to humans	carcinogenic to humans
Carmoisine	3	not classifiable	i don't know
4,4'-Dimethylangelicin plus ultraviolet A radiation	3	not classifiable	possibly carcinogenic
Jet fuel	3	not classifiable	probably carcinogenic
Polytetrafluoroethylene	3	not classifiable	i don't know
Eosin	3	not classifiable	not classifiable
Magnetic fields, static	3	not classifiable	not classifiable
Nitrobenzene	2B	possibly carcinogenic	possibly carcinogenic
Azaserine	2B	possibly carcinogenic	possibly carcinogenic
Tacrolimus	1	carcinogenic to humans	probably carcinogenic
Treosulfan	1	carcinogenic to humans	carcinogenic to humans
13H-Dibenzo[a,g]fluorene	3	not classifiable	probably carcinogenic
Acridine orange	3	not classifiable	possibly carcinogenic
Didanosine	3	not classifiable	possibly carcinogenic
Ampicillin	3	not classifiable	i don't know
Dibenzo[h,rst]pentaphene	3	not classifiable	probably carcinogenic
3-Methylfluoranthene	3	not classifiable	not classifiable
Methyl isobutyl ketone	2B	possibly carcinogenic	possibly carcinogenic
Dibenzo[a,e]fluoranthene	3	not classifiable	probably carcinogenic
Silicon carbide, fibrous	2B	possibly carcinogenic	probably carcinogenic
3,3'-Dimethylbenzidine (ortho-Tolidine)	2B	possibly carcinogenic	possibly carcinogenic
Polychloroprene	3	not classifiable	not classifiable
Uracil mustard	2B	possibly carcinogenic	carcinogenic to humans
4,5'-Dimethylangelicin plus ultraviolet A radiation	3	not classifiable	possibly carcinogenic
Picene	3	not classifiable	i don't know
1,3-Dinitropyrene	2B	possibly carcinogenic	probably carcinogenic
2-Bromopropane	2A	probably carcinogenic	probably carcinogenic
N-Nitrosodiphenylamine	3	not classifiable	not classifiable
Zectran	3	not classifiable	not classifiable
3,3'-Dimethoxybenzidine (ortho-Dianisidine)	2B	possibly carcinogenic	possibly carcinogenic
para-Aminobenzoic acid	3	not classifiable	not classifiable
Diallate	3	not classifiable	possibly carcinogenic
Benzo[a]fluoranthene	3	not classifiable	possibly carcinogenic
Leather goods manufacture (see also Leather dust)	3	not classifiable	carcinogenic to humans
Ponceau SX	3	not classifiable	not classifiable
1,1,1-Trichloroethane	2A	probably carcinogenic	not classifiable
Dibromoacetonitrile	2B	possibly carcinogenic	possibly carcinogenic
2-Methylimidazole	2B	possibly carcinogenic	possibly carcinogenic
Metabisulfites	3	not classifiable	i don't know
Dichloromethane (Methylene chloride)	2A	probably carcinogenic	possibly carcinogenic
para-Cresidine	2B	possibly carcinogenic	possibly carcinogenic
Radium-228 and its decay products	1	carcinogenic to humans	carcinogenic to humans
1,3-Butadiene	1	carcinogenic to humans	carcinogenic to humans
Chrysoidine	3	not classifiable	possibly carcinogenic
