statement	score	confidence	gemini_2_5_flash
Copper 8-hydroxyquinoline	3	not classifiable	not classifiable
HC Yellow No. 4	3	not classifiable	not classifiable
Welding fumes	1	carcinogenic to humans	carcinogenic to humans
Estazolam	3	not classifiable	PARSE_FAIL
para-Anisidine	3	not classifiable	possibly carcinogenic
Dichloroacetonitrile	3	not classifiable	possibly carcinogenic
1-tert-Butoxypropan-2-ol	2B	possibly carcinogenic	not classifiable
N-Nitrosohydroxyproline	3	not classifiable	not classifiable
Trimethylolpropane triacrylate, technical grade	2B	possibly carcinogenic	possibly carcinogenic
Wood dust	1	carcinogenic to humans	carcinogenic to humans
1,3-Propane sultone	2A	probably carcinogenic	possibly carcinogenic
4-Nitropyrene	2B	possibly carcinogenic	possibly carcinogenic
Tetrafluoroethylene	2A	probably carcinogenic	possibly carcinogenic
d-Limonene	3	not classifiable	not classifiable
para-Benzoquinone dioxime	3	not classifiable	not classifiable
1,2-Diethylhydrazine	2B	possibly carcinogenic	possibly carcinogenic
N-Nitrosomorpholine	2B	possibly carcinogenic	possibly carcinogenic
Methimazole	3	not classifiable	possibly carcinogenic
N,N'-Diethylthiourea	3	not classifiable	possibly carcinogenic
para-Aminobenzoic acid	3	not classifiable	PARSE_FAIL
Aziridyl benzoquinone	3	not classifiable	possibly carcinogenic
Rhodamine B	3	not classifiable	not classifiable
Monuron	3	not classifiable	not classifiable
Saccharated iron oxide	3	not classifiable	not classifiable
Carbon nanotubes, multiwalled, other than MWCNT-7	3	not classifiable	possibly carcinogenic
Nitrovin	3	not classifiable	not classifiable
Crude oil	3	not classifiable	not classifiable
1-Amino-2-methylanthraquinone	3	not classifiable	possibly carcinogenic
Saccharin and its salts	3	not classifiable	not classifiable
Terpene polychlorinates (Strobane®)	3	not classifiable	possibly carcinogenic
Theobromine	3	not classifiable	not classifiable
Musk xylene	3	not classifiable	possibly carcinogenic
Acriflavinium chloride	3	not classifiable	not classifiable
Quintozene (Pentachloronitrobenzene)	3	not classifiable	possibly carcinogenic
Dimethoxane	3	not classifiable	PARSE_FAIL
Diacetylaminoazotoluene	3	not classifiable	possibly carcinogenic
Musk ambrette	3	not classifiable	not classifiable
Temazepam	3	not classifiable	not classifiable
Droloxifene	3	not classifiable	possibly carcinogenic
Bromochloroacetonitrile	3	not classifiable	possibly carcinogenic
Acenaphthene	3	not classifiable	not classifiable
Phenanthrene	3	not classifiable	not classifiable
Butyl benzyl phthalate	3	not classifiable	possibly carcinogenic
Sudan I	3	not classifiable	not classifiable
Scarlet Red	3	not classifiable	not classifiable
1-Methylphenanthrene	3	not classifiable	PARSE_FAIL
Tris(2,3-dibromopropyl) phosphate	2A	probably carcinogenic	possibly carcinogenic
Hydralazine	3	not classifiable	possibly carcinogenic
Malathion	2A	probably carcinogenic	probably carcinogenic
Pyrido[3,4-c]psoralen	3	not classifiable	possibly carcinogenic
Sudan III	3	not classifiable	not classifiable
N-Nitrosodiphenylamine	3	not classifiable	not classifiable
Methylazoxymethanol acetate	2B	possibly carcinogenic	possibly carcinogenic
Methyl tert-butyl ether	2B	possibly carcinogenic	possibly carcinogenic
Metallic implants prepared as thin smooth films	2B	possibly carcinogenic	not classifiable
3-(N-Nitrosomethylamino)propionaldehyde	3	not classifiable	PARSE_FAIL
Methylmercury compounds	2B	possibly carcinogenic	possibly carcinogenic
Benzyl violet 4B	2B	possibly carcinogenic	possibly carcinogenic
Yellow AB	3	not classifiable	possibly carcinogenic
7-Methylpyrido[3,4-c]psoralen	3	not classifiable	not classifiable
Sulfasalazine	2B	possibly carcinogenic	not classifiable
Caprolactam	3	not classifiable	not classifiable
para-Aminoazobenzene	2B	possibly carcinogenic	possibly carcinogenic
Lauroyl peroxide	3	not classifiable	not classifiable
3-Nitrobenzanthrone	2B	possibly carcinogenic	probably carcinogenic
Pickled vegetables (traditional Asian)	2B	possibly carcinogenic	possibly carcinogenic
Tetrachloroethylene (Perchloroethylene)	2A	probably carcinogenic	probably carcinogenic
1-(2-Chloroethyl)-3-cyclohexyl-1-nitrosourea (CCNU) (Lomustine)	2A	probably carcinogenic	carcinogenic to humans
para-Quinone	3	not classifiable	not classifiable
ortho-Anisidine hydrochloride (see also ortho-Anisidine)	2A	probably carcinogenic	possibly carcinogenic
para-Phenylenediamine	3	not classifiable	possibly carcinogenic
Chloramine	3	not classifiable	PARSE_FAIL
para-Dimethylaminoazobenzene	2B	possibly carcinogenic	possibly carcinogenic
Perfluorooctanesulfonic acid (PFOS)	2B	possibly carcinogenic	possibly carcinogenic
Acetamide	2B	possibly carcinogenic	possibly carcinogenic
Polychlorophenols and their sodium salts (mixed exposures) (see Pentachlorophenol; 2,4,6-Trichlorophenol)	2B	possibly carcinogenic	not classifiable
Nitrofen (technical-grade)	2B	possibly carcinogenic	possibly carcinogenic
3,3′,4,4′-Tetrachloroazobenzene	2A	probably carcinogenic	possibly carcinogenic
Streptozotocin	2B	possibly carcinogenic	probably carcinogenic
Printing processes (occupational exposures in)	2B	possibly carcinogenic	carcinogenic to humans
Allyl chloride	3	not classifiable	not classifiable
Chloroacetonitrile	3	not classifiable	not classifiable
Polymeric implant prepared as thin smooth films (with the exception of poly-glycolic acid)	2B	possibly carcinogenic	possibly carcinogenic
3-(N-Nitrosomethylamino)propionitrile	2B	possibly carcinogenic	possibly carcinogenic
Dibenzo[a,i]pyrene	2B	possibly carcinogenic	probably carcinogenic
Dibenzo[a,h]pyrene	2B	possibly carcinogenic	carcinogenic to humans
Oxazepam	2B	possibly carcinogenic	possibly carcinogenic
5-Nitroacenaphthene	2B	possibly carcinogenic	probably carcinogenic
Radiofrequency electromagnetic fields	2B	possibly carcinogenic	possibly carcinogenic
Progestins (see also Progestogen-only contraceptives)	2B	possibly carcinogenic	possibly carcinogenic
2-(1-Aziridinyl)ethanol	3	not classifiable	possibly carcinogenic
Progestogen-only contraceptives	2B	possibly carcinogenic	probably carcinogenic
Chlorothalonil	2B	possibly carcinogenic	possibly carcinogenic
Refractory ceramic fibres	2B	possibly carcinogenic	possibly carcinogenic
Aniline hydrochloride (see also Aniline)	2A	probably carcinogenic	possibly carcinogenic
Talc	2A	probably carcinogenic	not classifiable
2,6-Dinitrotoluene	2B	possibly carcinogenic	possibly carcinogenic
Indeno[1,2,3-cd]pyrene	2B	possibly carcinogenic	possibly carcinogenic
Succinic anhydride	3	not classifiable	possibly carcinogenic
Bischloroethyl nitrosourea (BCNU) (Carmustine)	2A	probably carcinogenic	carcinogenic to humans
meta-Phenylenediamine	3	not classifiable	not classifiable
2-Nitrofluorene	2B	possibly carcinogenic	possibly carcinogenic
Cisplatin	2A	probably carcinogenic	carcinogenic to humans
Diisopropyl ether	3	not classifiable	PARSE_FAIL
Special-purpose fibres such as E-glass and '475' glass fibres	2B	possibly carcinogenic	not classifiable
Textile manufacturing industry (work in)	2B	possibly carcinogenic	not classifiable
7H-Dibenzo[c,g]carbazole	2B	possibly carcinogenic	probably carcinogenic
Dibenzo[a,l]pyrene	2A	probably carcinogenic	carcinogenic to humans
Niridazole	2B	possibly carcinogenic	possibly carcinogenic
N,N'-Diacetylbenzidine	2B	possibly carcinogenic	possibly carcinogenic
2-Mercaptobenzothiazole	2A	probably carcinogenic	possibly carcinogenic
Benzo[c]phenanthrene	2B	possibly carcinogenic	possibly carcinogenic
Benz[j]aceanthrylene	2B	possibly carcinogenic	possibly carcinogenic
Resorcinol	3	not classifiable	not classifiable
Indium phosphide	2A	probably carcinogenic	probably carcinogenic
Dibenz[a,j]acridine	2A	probably carcinogenic	probably carcinogenic
2,4-Dichloro-1-nitrobenzene	2B	possibly carcinogenic	not classifiable
Toluene	3	not classifiable	not classifiable
Bis(2-chloro-1-methylethyl)ether	3	not classifiable	possibly carcinogenic
4-Chloronitrobenzene	2B	possibly carcinogenic	possibly carcinogenic
Weapons-grade tungsten (with nickel and cobalt) alloy	2B	possibly carcinogenic	probably carcinogenic
2,4-Diaminoanisole	2B	possibly carcinogenic	possibly carcinogenic
para-Nitroanisole	2B	possibly carcinogenic	not classifiable
Cyclohexanone	3	not classifiable	not classifiable
Benzo[b]fluoranthene	2B	possibly carcinogenic	possibly carcinogenic
ortho-Phenylenediamine dihydrochloride	2B	possibly carcinogenic	possibly carcinogenic
Cyclopenta[cd]pyrene	2A	probably carcinogenic	probably carcinogenic
Benzo[j]fluoranthene	2B	possibly carcinogenic	possibly carcinogenic
4-Vinylcyclohexene	2B	possibly carcinogenic	possibly carcinogenic
Adriamycin (Doxorubicin)	2A	probably carcinogenic	probably carcinogenic
Captafol	2A	probably carcinogenic	possibly carcinogenic
Phenol	3	not classifiable	not classifiable
Ethylbenzene	2B	possibly carcinogenic	possibly carcinogenic
Ethyl methanesulfonate	2B	possibly carcinogenic	possibly carcinogenic
Benzo[k]fluoranthene	2B	possibly carcinogenic	possibly carcinogenic
N-Methyl-N-nitrosourethane	2B	possibly carcinogenic	probably carcinogenic
Hydrazine	2A	probably carcinogenic	possibly carcinogenic
Digoxin	2B	possibly carcinogenic	not classifiable
Teniposide	2A	probably carcinogenic	carcinogenic to humans
N-Nitrosopiperidine	2B	possibly carcinogenic	possibly carcinogenic
Daunomycin (Daunorubicin)	2B	possibly carcinogenic	probably carcinogenic
β-Picoline	3	not classifiable	not classifiable
Morpholine	3	not classifiable	not classifiable
Chloral hydrate	2A	probably carcinogenic	possibly carcinogenic
Sterigmatocystin	2B	possibly carcinogenic	possibly carcinogenic
Chrysene	2B	possibly carcinogenic	possibly carcinogenic
Bis(2-chloroethyl)ether	3	not classifiable	not classifiable
Thioacetamide	2B	possibly carcinogenic	possibly carcinogenic
trans-1,4-Dichlorobutene	3	not classifiable	possibly carcinogenic
Dichlorvos	2B	possibly carcinogenic	possibly carcinogenic
N-Nitrosodi-n-propylamine	2B	possibly carcinogenic	possibly carcinogenic
Azacitidine	2A	probably carcinogenic	probably carcinogenic
Tetrachlorvinphos	2B	possibly carcinogenic	probably carcinogenic
Michler’s base [4,4´-methylenebis(N,N-dimethyl)­benzenamine]	2B	possibly carcinogenic	possibly carcinogenic
4,4'-Methylenedianiline	2B	possibly carcinogenic	probably carcinogenic
Procarbazine hydrochloride	2A	probably carcinogenic	carcinogenic to humans
2-Butoxyethanol	3	not classifiable	not classifiable
Diazinon	2A	probably carcinogenic	probably carcinogenic
3,9-Dinitrofluoranthene	2B	possibly carcinogenic	possibly carcinogenic
Dibenz[c,h]acridine	2B	possibly carcinogenic	probably carcinogenic
Silicon carbide whiskers	2A	probably carcinogenic	possibly carcinogenic
Trp-P-2 (3-Amino-1-methyl-5H-pyrido[4,3-b]indole)	2B	possibly carcinogenic	possibly carcinogenic
4,4'-Diaminodiphenyl ether	2B	possibly carcinogenic	possibly carcinogenic
Trp-P-1 (3-Amino-1,4-dimethyl-5H-pyrido[4,3-b]indole)	2B	possibly carcinogenic	possibly carcinogenic
Aspartame	2B	possibly carcinogenic	possibly carcinogenic
Phenoxybenzamine hydrochloride	2B	possibly carcinogenic	possibly carcinogenic
Diglycidyl resorcinol ether	2B	possibly carcinogenic	possibly carcinogenic
Naphtho[1,2-b]fluoranthene	3	not classifiable	not classifiable
Dibenz[a,h]acridine	2B	possibly carcinogenic	probably carcinogenic
Dithranol	3	not classifiable	not classifiable
Microcystin-LR	2B	possibly carcinogenic	possibly carcinogenic
Propylene	3	not classifiable	not classifiable
2-Ethylhexyl acrylate	2B	possibly carcinogenic	not classifiable
Mirex	2B	possibly carcinogenic	possibly carcinogenic
Tris(2-chloroethyl) phosphate	3	not classifiable	possibly carcinogenic
Riddelliine	2B	possibly carcinogenic	probably carcinogenic
Dicofol	3	not classifiable	not classifiable
Dibromoacetic acid	2B	possibly carcinogenic	possibly carcinogenic
PhIP (2-Amino-1-methyl-6-phenylimidazo[4,5-b]pyridine)	2B	possibly carcinogenic	possibly carcinogenic
Magenta	2B	possibly carcinogenic	possibly carcinogenic
5-Methoxypsoralen	2A	probably carcinogenic	possibly carcinogenic
Nitrogen mustard	2A	probably carcinogenic	carcinogenic to humans
DDT (4,4'-dichlorodiphenyltrichloroethane)	2A	probably carcinogenic	probably carcinogenic
1,1,1,2-Tetrachloroethane	2B	possibly carcinogenic	not classifiable
Phenacetin	1	carcinogenic to humans	carcinogenic to humans
Methyl methanesulfonate	2A	probably carcinogenic	probably carcinogenic
Potassium bromate	2B	possibly carcinogenic	possibly carcinogenic
Vinyl fluoride	2A	probably carcinogenic	not classifiable
Endrin	3	not classifiable	not classifiable
Dichloromethane (Methylene chloride)	2A	probably carcinogenic	probably carcinogenic
para-Cresidine	2B	possibly carcinogenic	possibly carcinogenic
2-Aminoanthraquinone	3	not classifiable	possibly carcinogenic
Carmoisine	3	not classifiable	PARSE_FAIL
Isophosphamide	3	not classifiable	probably carcinogenic
MeIQx (2-Amino-3,8-dimethylimidazo[4,5-f]quinoxaline)	2B	possibly carcinogenic	possibly carcinogenic
Dibenz[a,j]anthracene	3	not classifiable	probably carcinogenic
Decabromodiphenyl oxide	3	not classifiable	possibly carcinogenic
Luteoskyrin	3	not classifiable	PARSE_FAIL
Chromium (VI) compounds	1	carcinogenic to humans	carcinogenic to humans
3-Chloro-4-(dichloromethyl)-5-hydroxy-2(5H)-furanone	2B	possibly carcinogenic	possibly carcinogenic
Naphtho[2,3-e]pyrene	3	not classifiable	not classifiable
Isophorone	2B	possibly carcinogenic	possibly carcinogenic
Furan	2B	possibly carcinogenic	possibly carcinogenic
Lindane (see also Hexachlorocyclohexanes)	1	carcinogenic to humans	carcinogenic to humans
Aflatoxins	1	carcinogenic to humans	carcinogenic to humans
Brilliant Blue FCF, disodium salt	3	not classifiable	not classifiable
Ethanol in alcoholic beverages	1	carcinogenic to humans	carcinogenic to humans
Lasiocarpine	2B	possibly carcinogenic	possibly carcinogenic
Lumber and sawmill industries (including logging)	3	not classifiable	carcinogenic to humans
MeIQ (2-Amino-3,4-dimethylimidazo[4,5-f]quinoline)	2B	possibly carcinogenic	possibly carcinogenic
Methoxsalen (8-methoxypsoralen) plus ultraviolet A radiation	1	carcinogenic to humans	carcinogenic to humans
Guinea Green B	3	not classifiable	not classifiable
Triamterene	2B	possibly carcinogenic	not classifiable
Hypochlorite salts	3	not classifiable	not classifiable
Coconut oil diethanolamine condensate	2B	possibly carcinogenic	possibly carcinogenic
Toluene diisocyanates	2B	possibly carcinogenic	possibly carcinogenic
para-Dichlorobenzene	2B	possibly carcinogenic	possibly carcinogenic
Methyl red	3	not classifiable	PARSE_FAIL
1,2-Dihydroaceanthrylene	3	not classifiable	not classifiable
Methyl acrylate	2B	possibly carcinogenic	possibly carcinogenic
Plutonium	1	carcinogenic to humans	carcinogenic to humans
3-Nitrofluoranthene	3	not classifiable	possibly carcinogenic
Phenolphthalein	2B	possibly carcinogenic	possibly carcinogenic
Human T-cell lymphotropic virus type II	3	not classifiable	not classifiable
5-Chloro-ortho-toluidine	3	not classifiable	possibly carcinogenic
CI Acid Red 114	2B	possibly carcinogenic	possibly carcinogenic
Anthranilic acid	3	not classifiable	not classifiable
Butylated hydroxyanisole (BHA)	2B	possibly carcinogenic	possibly carcinogenic
Fusarium moniliforme, toxins derived from (fumonisin B1, fumonisin B2, and fusarin C)	2B	possibly carcinogenic	possibly carcinogenic
N-Nitrosodiethylamine	2A	probably carcinogenic	probably carcinogenic
Diallate	3	not classifiable	possibly carcinogenic
4H-Cyclopenta[def]chrysene	3	not classifiable	probably carcinogenic
Nitrotoluenes	3	not classifiable	possibly carcinogenic
Amitrole	3	not classifiable	possibly carcinogenic
Disperse Blue 1	2B	possibly carcinogenic	possibly carcinogenic
2-Methylimidazole	2B	possibly carcinogenic	possibly carcinogenic
Chlorambucil	1	carcinogenic to humans	carcinogenic to humans
4-Chlorobenzotrifluoride	2B	possibly carcinogenic	possibly carcinogenic
1,1,1-Trichloroethane	2A	probably carcinogenic	not classifiable
Thiotepa	1	carcinogenic to humans	carcinogenic to humans
1-Bromopropane	2B	possibly carcinogenic	probably carcinogenic
AF-2 [2-(2-Furyl)-3-(5-nitro-2-furyl)acrylamide]	2B	possibly carcinogenic	possibly carcinogenic
Dimethylcarbamoyl chloride	2A	probably carcinogenic	possibly carcinogenic
Melamine	2B	possibly carcinogenic	possibly carcinogenic
Glu-P-2 (2-Aminodipyrido[1,2-a:3',2'-d]imidazole)	2B	possibly carcinogenic	possibly carcinogenic
2,3-Dibromopropan-1-ol	2B	possibly carcinogenic	probably carcinogenic
Sulfur mustard	1	carcinogenic to humans	carcinogenic to humans
para-Chloroaniline	2B	possibly carcinogenic	possibly carcinogenic
11H-Benz[bc]aceanthrylene	3	not classifiable	possibly carcinogenic
Chlorinated drinking-water	3	not classifiable	not classifiable
Dibenzo[h,rst]pentaphene	3	not classifiable	probably carcinogenic
Benzo[a]fluoranthene	3	not classifiable	possibly carcinogenic
Perfluorooctanoic acid (PFOA)	1	carcinogenic to humans	probably carcinogenic
3,3'-Dichloro-4,4'-diaminodiphenyl ether	2B	possibly carcinogenic	possibly carcinogenic
Tamoxifen	1	carcinogenic to humans	carcinogenic to humans
2,5-Diaminotoluene	3	not classifiable	possibly carcinogenic
CI Direct Blue 15	2B	possibly carcinogenic	possibly carcinogenic
Clofibrate	3	not classifiable	possibly carcinogenic
Chlornaphazine	1	carcinogenic to humans	carcinogenic to humans
Didanosine	3	not classifiable	not classifiable
Benzene	1	carcinogenic to humans	carcinogenic to humans
Aristolochic acid, plants containing	1	carcinogenic to humans	carcinogenic to humans
Zectran	3	not classifiable	not classifiable
9-Nitroanthracene	3	not classifiable	possibly carcinogenic
Polybrominated biphenyls	2A	probably carcinogenic	probably carcinogenic
Polyvinyl acetate	3	not classifiable	not classifiable
2,3,4,7,8-Pentachlorodibenzofuran	1	carcinogenic to humans	carcinogenic to humans
Fuel oils, distillate (light)	3	not classifiable	possibly carcinogenic
2-(2-Formylhydrazino)-4-(5-nitro-2-furyl)thiazole	2B	possibly carcinogenic	possibly carcinogenic
Bisphenol A diglycidyl ether (Araldite)	3	not classifiable	not classifiable
Anaesthetics, volatile	3	not classifiable	probably carcinogenic
Tris(aziridinyl)-para-benzoquinone (Triaziquone)	3	not classifiable	probably carcinogenic
2,4-Diaminotoluene	2B	possibly carcinogenic	possibly carcinogenic
1-Bromo-3-chloropropane	2B	possibly carcinogenic	possibly carcinogenic
3-Monochloro-1,2-propanediol	2B	possibly carcinogenic	possibly carcinogenic
Hexachlorobenzene	2B	possibly carcinogenic	probably carcinogenic
Triethylene glycol diglycidyl ether	3	not classifiable	possibly carcinogenic
Chromium (III) compounds	3	not classifiable	not classifiable
Fluorescent lighting	3	not classifiable	PARSE_FAIL
1,2,3-Tris(chloromethoxy)propane	3	not classifiable	carcinogenic to humans
Azaserine	2B	possibly carcinogenic	possibly carcinogenic
2,5-Xylidine	3	not classifiable	possibly carcinogenic
Ponceau SX	3	not classifiable	not classifiable
Iron-dextrin complex	3	not classifiable	not classifiable
Thiourea	3	not classifiable	probably carcinogenic
Coronene	3	not classifiable	not classifiable
Hexamethylphosphoramide	2B	possibly carcinogenic	probably carcinogenic
3-Carbethoxypsoralen	3	not classifiable	not classifiable
Aniline (see also Aniline hydrochloride)	2A	probably carcinogenic	not classifiable
Leather tanning and processing	3	not classifiable	carcinogenic to humans
Implanted foreign bodies of metallic chromium or titanium and of cobalt-based, chromium-based, and titanium-based alloys, and stainless steel	3	not classifiable	not classifiable
Medroxyprogesterone acetate	2B	possibly carcinogenic	probably carcinogenic
6-Methylchrysene	3	not classifiable	possibly carcinogenic
Vinylidene chloride	2B	possibly carcinogenic	possibly carcinogenic
N'-Nitrosonornicotine (NNN) and 4-(N-Nitrosomethylamino)-1-(3-pyridyl)-1-butanone (NNK)	1	carcinogenic to humans	carcinogenic to humans
Calcium carbide production	3	not classifiable	carcinogenic to humans
Methoxychlor	3	not classifiable	not classifiable
2,2-Bis(bromomethyl)propane-1,3-diol	2B	possibly carcinogenic	probably carcinogenic
Aldicarb	3	not classifiable	PARSE_FAIL
Opisthorchis felineus (infection with)	3	not classifiable	carcinogenic to humans
Fluoranthene	3	not classifiable	not classifiable
Furfural	3	not classifiable	not classifiable
6-Nitrochrysene	2A	probably carcinogenic	probably carcinogenic
Electric fields, extremely low-frequency	3	not classifiable	low
1,2-Dichloroethane	2B	possibly carcinogenic	possibly carcinogenic
Dieldrin, and aldrin metabolized to dieldrin	2A	probably carcinogenic	not classifiable
Shale oils	1	carcinogenic to humans	carcinogenic to humans
Styrene-butadiene copolymers	3	not classifiable	not classifiable
CI Orange G	3	not classifiable	not classifiable
Picene	3	not classifiable	PARSE_FAIL
Diesel fuels, distillate (light)	3	not classifiable	possibly carcinogenic
Clonorchis sinensis (infection with)	1	carcinogenic to humans	carcinogenic to humans
Senkirkine	3	not classifiable	not classifiable
Fluometuron	3	not classifiable	not classifiable
Triphenylene	3	not classifiable	not classifiable
Heptachlor	2B	possibly carcinogenic	possibly carcinogenic
Palygorskite (Attapulgite) (long fibres, > 5 micrometres)	2B	possibly carcinogenic	possibly carcinogenic
Dibenzo[e,l]pyrene	3	not classifiable	probably carcinogenic
n-Propyl carbamate	3	not classifiable	possibly carcinogenic
Nitrofurantoin	3	not classifiable	not classifiable
Dibromoacetonitrile	2B	possibly carcinogenic	possibly carcinogenic
Chloral	2A	probably carcinogenic	possibly carcinogenic
Phosphorus-32, as phosphate	1	carcinogenic to humans	carcinogenic to humans
Chlordimeform	3	not classifiable	possibly carcinogenic
Tetrahydrofuran	2B	possibly carcinogenic	possibly carcinogenic
Butyl methacrylate	2B	possibly carcinogenic	not classifiable
1,3-Dinitropyrene	2B	possibly carcinogenic	probably carcinogenic
Busulfan	1	carcinogenic to humans	carcinogenic to humans
Bitumens, occupational exposure to oxidized bitumens and their emissions during roofing	2A	probably carcinogenic	possibly carcinogenic
CI Direct Blue 218	2B	possibly carcinogenic	possibly carcinogenic
Chlorendic acid	2B	possibly carcinogenic	possibly carcinogenic
Hycanthone mesylate	3	not classifiable	possibly carcinogenic
3,3’,4,4’,5-Pentachlorobiphenyl (PCB-126)	1	carcinogenic to humans	carcinogenic to humans
Asbestos (all forms, including actinolite, amosite, anthophyllite, chrysotile, crocidolite, tremolite)	1	carcinogenic to humans	carcinogenic to humans
Furazolidone	3	not classifiable	possibly carcinogenic
Methyl isobutyl ketone	2B	possibly carcinogenic	not classifiable
Modacrylic fibres	3	not classifiable	not classifiable
Radium-224 and its decay products	1	carcinogenic to humans	carcinogenic to humans
Benzoyl peroxide	3	not classifiable	not classifiable
Anthracene	2B	possibly carcinogenic	not classifiable
2,2',5,5'-Tetrachlorobenzidine	3	not classifiable	not classifiable
Benzo[b]chrysene	3	not classifiable	possibly carcinogenic
Silicon carbide, fibrous	2B	possibly carcinogenic	probably carcinogenic
Carbon nanotubes, multiwalled MWCNT-7	2B	possibly carcinogenic	possibly carcinogenic
Dental materials	3	not classifiable	PARSE_FAIL
Benzo[ghi]perylene	3	not classifiable	not classifiable
Creosotes	2A	probably carcinogenic	probably carcinogenic
N-Ethyl-N-nitrosourea	2A	probably carcinogenic	probably carcinogenic
Isoeugenol	2B	possibly carcinogenic	not classifiable
Ethyl tert-butyl ether	2B	possibly carcinogenic	not classifiable
Sepiolite	3	not classifiable	not classifiable
Atrazine	3	not classifiable	possibly carcinogenic
Ponceau MX	2B	possibly carcinogenic	possibly carcinogenic
Rhodamine 6G	3	not classifiable	not classifiable
Radon-222 and its decay products	1	carcinogenic to humans	carcinogenic to humans
2,3,7,8-Tetrachlorodibenzo-para-dioxin	1	carcinogenic to humans	carcinogenic to humans
Ampicillin	3	not classifiable	PARSE_FAIL
1-Nitropyrene	2A	probably carcinogenic	probably carcinogenic
Human papillomavirus (HPV) types 6 and 11	3	not classifiable	not classifiable
Petasitenine	3	not classifiable	possibly carcinogenic
CI Acid Orange 3	3	not classifiable	not classifiable
Sudan Red 7B	3	not classifiable	not classifiable
Organic polymeric materials	3	not classifiable	PARSE_FAIL
Gyromitrin	3	not classifiable	possibly carcinogenic
Coal dust	3	not classifiable	not classifiable
Vinylidene chloride-vinyl chloride copolymers	3	not classifiable	not classifiable
Carbaryl	3	not classifiable	not classifiable
Tacrolimus	1	carcinogenic to humans	probably carcinogenic
Polyvinyl alcohol	3	not classifiable	PARSE_FAIL
Etoposide in combination with cisplatin and bleomycin	1	carcinogenic to humans	carcinogenic to humans
Lead compounds, organic	3	not classifiable	not classifiable
Thorium-232 and its decay products	1	carcinogenic to humans	carcinogenic to humans
Dimethylarsinic acid	2B	possibly carcinogenic	possibly carcinogenic
2-Methylfluoranthene	3	not classifiable	not classifiable
Amaranth	3	not classifiable	not classifiable
Methylene blue	3	not classifiable	possibly carcinogenic
Benzo[ghi]fluoranthene	3	not classifiable	possibly carcinogenic
Disulfiram	3	not classifiable	not classifiable
Nickel, metallic	2B	possibly carcinogenic	possibly carcinogenic
Treosulfan	1	carcinogenic to humans	carcinogenic to humans
Catechol	2B	possibly carcinogenic	not classifiable
6-Nitrobenzo[a]pyrene	3	not classifiable	probably carcinogenic
Bis(chloromethyl)ether; chloromethyl methyl ether (technical-grade)	1	carcinogenic to humans	carcinogenic to humans
Azathioprine	1	carcinogenic to humans	carcinogenic to humans
Magnetic fields, static	3	not classifiable	not classifiable
Di(2-ethylhexyl)phthalate	2B	possibly carcinogenic	possibly carcinogenic
Isatidine	3	not classifiable	not classifiable
4,5'-Dimethylangelicin plus ultraviolet A radiation	3	not classifiable	possibly carcinogenic
Polychloroprene	3	not classifiable	not classifiable
Picloram	3	not classifiable	possibly carcinogenic
Formaldehyde	1	carcinogenic to humans	carcinogenic to humans
Sulfamethoxazole	3	not classifiable	not classifiable
2,6-Dichloro-para-phenylenediamine	3	not classifiable	possibly carcinogenic
Penicillic acid	3	not classifiable	not classifiable
Acetaldehyde	2B	possibly carcinogenic	possibly carcinogenic
1-(2-Chloroethyl)-3-(4-methylcyclohexyl)-1-nitrosourea (Methyl-CCNU) (Semustine)	1	carcinogenic to humans	carcinogenic to humans
N-Vinyl-2-pyrrolidone	3	not classifiable	not classifiable
Phenylbutazone	3	not classifiable	probably carcinogenic
Sulfallate	2B	possibly carcinogenic	possibly carcinogenic
N-Methyl-N,4-dinitrosoaniline	3	not classifiable	possibly carcinogenic
Acrylamide	2A	probably carcinogenic	probably carcinogenic
1-Nitronaphthalene	3	not classifiable	possibly carcinogenic
Oestradiol mustard	3	not classifiable	possibly carcinogenic
N-Methyl-N-nitrosourea	2A	probably carcinogenic	probably carcinogenic
Crotonaldehyde	2B	possibly carcinogenic	possibly carcinogenic
α-Methylstyrene	2B	possibly carcinogenic	not classifiable
Coumarin	3	not classifiable	not classifiable
Furfuryl alcohol	2B	possibly carcinogenic	possibly carcinogenic
Dulcin	3	not classifiable	possibly carcinogenic
Uracil mustard	2B	possibly carcinogenic	carcinogenic to humans
7-Nitrobenz[a]anthracene	3	not classifiable	probably carcinogenic
Nafenopin	2B	possibly carcinogenic	possibly carcinogenic
Pentosan polysulfate sodium	2B	possibly carcinogenic	not classifiable
5,6-Cyclopenteno-1,2-benzanthracene	3	not classifiable	probably carcinogenic
Glycidol	2A	probably carcinogenic	probably carcinogenic
2-Bromopropane	2A	probably carcinogenic	possibly carcinogenic
Benz[l]aceanthrylene	3	not classifiable	possibly carcinogenic
Arsenobetaine and other organic arsenic compounds that are not metabolized in humans	3	not classifiable	not classifiable
3-Methylfluoranthene	3	not classifiable	PARSE_FAIL
1,2-Dichloropropane	1	carcinogenic to humans	possibly carcinogenic
Glu-P-1 (2-Amino-6-methyldipyrido[1,2-a:3',2'-d]imidazole)	2B	possibly carcinogenic	possibly carcinogenic
N,N-Dimethylformamide	2A	probably carcinogenic	probably carcinogenic
Lead	2B	possibly carcinogenic	probably carcinogenic
