statement	score	confidence	gemini_2_5_flash
Ultraviolet-emitting tanning devices (see Ultraviolet radiation (wavelengths 100–400 nm, encompassing UVA, UVB, and UVC); Ultraviolet radiation from welding; and Solar radiation)	1	carcinogenic to humans	carcinogenic to humans
para-Anisidine	3	not classifiable	possibly carcinogenic
Patulin	3	not classifiable	not classifiable
Cycasin	2B	possibly carcinogenic	possibly carcinogenic
Dichloroacetonitrile	3	not classifiable	possibly carcinogenic
Prazepam	3	not classifiable	i don't know
Methyl methacrylate	3	not classifiable	not classifiable
Aziridyl benzoquinone	3	not classifiable	probably carcinogenic
Nitrovin	3	not classifiable	not classifiable
Musk xylene	3	not classifiable	possibly carcinogenic
Crude oil	3	not classifiable	carcinogenic to humans
Terpene polychlorinates (Strobane®)	3	not classifiable	possibly carcinogenic
Saccharin and its salts	3	not classifiable	not classifiable
Dapsone	3	not classifiable	possibly carcinogenic
HC Yellow No. 4	3	not classifiable	not classifiable
Acriflavinium chloride	3	not classifiable	not classifiable
Rhodamine B	3	not classifiable	not classifiable
Copper 8-hydroxyquinoline	3	not classifiable	i don't know
Musk ambrette	3	not classifiable	not classifiable
Acenaphthene	3	not classifiable	not classifiable
1-Amino-2-methylanthraquinone	3	not classifiable	possibly carcinogenic
Theobromine	3	not classifiable	not classifiable
Quintozene (Pentachloronitrobenzene)	3	not classifiable	not classifiable
Diacetylaminoazotoluene	3	not classifiable	possibly carcinogenic
N-Nitrosofolic acid	3	not classifiable	i don't know
Droloxifene	3	not classifiable	possibly carcinogenic
Bromochloroacetonitrile	3	not classifiable	possibly carcinogenic
Dimethoxane	3	not classifiable	i don't know
Sudan I	3	not classifiable	possibly carcinogenic
Sudan III	3	not classifiable	not classifiable
Yellow AB	3	not classifiable	not classifiable
Helicobacter pylori (infection with)	1	carcinogenic to humans	carcinogenic to humans
Temazepam	3	not classifiable	not classifiable
Scarlet Red	3	not classifiable	not classifiable
Butyl benzyl phthalate	3	not classifiable	possibly carcinogenic
Opisthorchis viverrini (infection with)	1	carcinogenic to humans	carcinogenic to humans
Pyrido[3,4-c]psoralen	3	not classifiable	possibly carcinogenic
Schistosoma haematobium (infection with)	1	carcinogenic to humans	carcinogenic to humans
7-Methylpyrido[3,4-c]psoralen	3	not classifiable	possibly carcinogenic
1-Methylphenanthrene	3	not classifiable	i don't know
Tetrafluoroethylene	2A	probably carcinogenic	not classifiable
Trimethylolpropane triacrylate, technical grade	2B	possibly carcinogenic	possibly carcinogenic
JC polyomavirus (JCV)	2B	possibly carcinogenic	possibly carcinogenic
1,3-Propane sultone	2A	probably carcinogenic	possibly carcinogenic
para-Benzoquinone dioxime	3	not classifiable	not classifiable
Magnetic fields, extremely low-frequency	2B	possibly carcinogenic	possibly carcinogenic
Dihydrosafrole	2B	possibly carcinogenic	possibly carcinogenic
Safrole	2B	possibly carcinogenic	possibly carcinogenic
1,2-Diethylhydrazine	2B	possibly carcinogenic	possibly carcinogenic
Malathion	2A	probably carcinogenic	probably carcinogenic
Saccharated iron oxide	3	not classifiable	i don't know
N,N'-Diethylthiourea	3	not classifiable	possibly carcinogenic
Methyl tert-butyl ether	2B	possibly carcinogenic	possibly carcinogenic
Metallic implants prepared as thin smooth films	2B	possibly carcinogenic	possibly carcinogenic
2,4-D (2,4-dichlorophenoxyacetic acid) (See also Chlorophenoxy herbicides)	2B	possibly carcinogenic	possibly carcinogenic
Caprolactam	3	not classifiable	probably not carcinogenic
Lauroyl peroxide	3	not classifiable	not classifiable
Methylmercury compounds	2B	possibly carcinogenic	possibly carcinogenic
Tetrachloroethylene (Perchloroethylene)	2A	probably carcinogenic	probably carcinogenic
Pickled vegetables (traditional Asian)	2B	possibly carcinogenic	possibly carcinogenic
3-Nitrobenzanthrone	2B	possibly carcinogenic	probably carcinogenic
Sulfallate	2B	possibly carcinogenic	possibly carcinogenic
Benzyl violet 4B	2B	possibly carcinogenic	possibly carcinogenic
2,4-Diaminotoluene	2B	possibly carcinogenic	possibly carcinogenic
Tris(2,3-dibromopropyl) phosphate	2A	probably carcinogenic	possibly carcinogenic
ortho-Phenylenediamine	2B	possibly carcinogenic	possibly carcinogenic
1-(2-Chloroethyl)-3-cyclohexyl-1-nitrosourea (CCNU) (Lomustine)	2A	probably carcinogenic	carcinogenic to humans
Nitrofen (technical-grade)	2B	possibly carcinogenic	possibly carcinogenic
ortho-Anisidine hydrochloride (see also ortho-Anisidine)	2A	probably carcinogenic	possibly carcinogenic
para-Phenylenediamine	3	not classifiable	not classifiable
Perfluorooctanesulfonic acid (PFOS)	2B	possibly carcinogenic	possibly carcinogenic
4-Chloro-ortho-phenylenediamine	2B	possibly carcinogenic	possibly carcinogenic
Streptozotocin	2B	possibly carcinogenic	probably carcinogenic
para-Quinone	3	not classifiable	not classifiable
2-Amino-4-chlorophenol	2B	possibly carcinogenic	possibly carcinogenic
Allyl chloride	3	not classifiable	not classifiable
Polychlorophenols and their sodium salts (mixed exposures) (see Pentachlorophenol; 2,4,6-Trichlorophenol)	2B	possibly carcinogenic	not classifiable
Printing processes (occupational exposures in)	2B	possibly carcinogenic	carcinogenic to humans
Polymeric implant prepared as thin smooth films (with the exception of poly-glycolic acid)	2B	possibly carcinogenic	possibly carcinogenic
3-(N-Nitrosomethylamino)propionaldehyde	3	not classifiable	i don't know
Aniline hydrochloride (see also Aniline)	2A	probably carcinogenic	not classifiable
Progestins (see also Progestogen-only contraceptives)	2B	possibly carcinogenic	possibly carcinogenic
3,3′,4,4′-Tetrachloroazobenzene	2A	probably carcinogenic	possibly carcinogenic
Dibenzo[a,h]pyrene	2B	possibly carcinogenic	carcinogenic to humans
1,2-Dibromo-3-chloropropane	2B	possibly carcinogenic	probably carcinogenic
Chloroacetonitrile	3	not classifiable	possibly carcinogenic
Chlorothalonil	2B	possibly carcinogenic	possibly carcinogenic
Progestogen-only contraceptives	2B	possibly carcinogenic	possibly carcinogenic
Dibenzo[a,i]pyrene	2B	possibly carcinogenic	probably carcinogenic
2-Mercaptobenzothiazole	2A	probably carcinogenic	not classifiable
1,3-Dichloro-2-propanol	2B	possibly carcinogenic	possibly carcinogenic
Phenanthrene	3	not classifiable	i don't know
Radiofrequency electromagnetic fields	2B	possibly carcinogenic	possibly carcinogenic
2,3-Dibromopropan-1-ol	2B	possibly carcinogenic	possibly carcinogenic
Chloramine	3	not classifiable	i don't know
Refractory ceramic fibres	2B	possibly carcinogenic	possibly carcinogenic
Methyl acrylate	2B	possibly carcinogenic	not classifiable
2-(1-Aziridinyl)ethanol	3	not classifiable	possibly carcinogenic
Indeno[1,2,3-cd]pyrene	2B	possibly carcinogenic	probably carcinogenic
Bischloroethyl nitrosourea (BCNU) (Carmustine)	2A	probably carcinogenic	carcinogenic to humans
Textile manufacturing industry (work in)	2B	possibly carcinogenic	carcinogenic to humans
Succinic anhydride	3	not classifiable	possibly carcinogenic
Cisplatin	2A	probably carcinogenic	carcinogenic to humans
3-Monochloro-1,2-propanediol	2B	possibly carcinogenic	possibly carcinogenic
7H-Dibenzo[c,g]carbazole	2B	possibly carcinogenic	probably carcinogenic
Dibenzo[a,l]pyrene	2A	probably carcinogenic	carcinogenic to humans
meta-Phenylenediamine	3	not classifiable	not classifiable
Benzo[c]phenanthrene	2B	possibly carcinogenic	possibly carcinogenic
Special-purpose fibres such as E-glass and '475' glass fibres	2B	possibly carcinogenic	not classifiable
Resorcinol	3	not classifiable	not classifiable
Indium phosphide	2A	probably carcinogenic	probably carcinogenic
Isoeugenol	2B	possibly carcinogenic	not classifiable
ortho-Aminoazotoluene	2B	possibly carcinogenic	possibly carcinogenic
Bis(2-chloro-1-methylethyl)ether	3	not classifiable	possibly carcinogenic
Benz[j]aceanthrylene	2B	possibly carcinogenic	possibly carcinogenic
Dibenz[a,j]acridine	2A	probably carcinogenic	possibly carcinogenic
Benzo[j]fluoranthene	2B	possibly carcinogenic	possibly carcinogenic
4-Chloronitrobenzene	2B	possibly carcinogenic	not classifiable
Toluene	3	not classifiable	not classifiable
Benzo[b]fluoranthene	2B	possibly carcinogenic	probably carcinogenic
Furfuryl alcohol	2B	possibly carcinogenic	possibly carcinogenic
para-Nitroanisole	2B	possibly carcinogenic	not classifiable
Adriamycin (Doxorubicin)	2A	probably carcinogenic	probably carcinogenic
Diisopropyl ether	3	not classifiable	i don't know
Weapons-grade tungsten (with nickel and cobalt) alloy	2B	possibly carcinogenic	probably carcinogenic
Cyclohexanone	3	not classifiable	not classifiable
Benzo[k]fluoranthene	2B	possibly carcinogenic	possibly carcinogenic
4-Vinylcyclohexene	2B	possibly carcinogenic	possibly carcinogenic
Captafol	2A	probably carcinogenic	possibly carcinogenic
Butyl methacrylate	2B	possibly carcinogenic	not classifiable
Digoxin	2B	possibly carcinogenic	not classifiable
Ethylbenzene	2B	possibly carcinogenic	possibly carcinogenic
N-Nitrosopiperidine	2B	possibly carcinogenic	probably carcinogenic
Phenol	3	not classifiable	not classifiable
Chrysene	2B	possibly carcinogenic	possibly carcinogenic
Cumene	2B	possibly carcinogenic	possibly carcinogenic
Teniposide	2A	probably carcinogenic	carcinogenic to humans
Sterigmatocystin	2B	possibly carcinogenic	possibly carcinogenic
Cyclopenta[cd]pyrene	2A	probably carcinogenic	possibly carcinogenic
β-Picoline	3	not classifiable	not classifiable
Hydrazine	2A	probably carcinogenic	possibly carcinogenic
Daunomycin (Daunorubicin)	2B	possibly carcinogenic	carcinogenic to humans
trans-1,4-Dichlorobutene	3	not classifiable	possibly carcinogenic
Chloral hydrate	2A	probably carcinogenic	not classifiable
Nitrobenzene	2B	possibly carcinogenic	possibly carcinogenic
Morpholine	3	not classifiable	not classifiable
Azacitidine	2A	probably carcinogenic	probably carcinogenic
Tetrachlorvinphos	2B	possibly carcinogenic	possibly carcinogenic
Bis(2-chloroethyl)ether	3	not classifiable	possibly carcinogenic
4-Chlorobenzotrifluoride	2B	possibly carcinogenic	i don't know
4,4'-Methylenedianiline	2B	possibly carcinogenic	probably carcinogenic
Dibenz[c,h]acridine	2B	possibly carcinogenic	probably carcinogenic
Michler’s base [4,4´-methylenebis(N,N-dimethyl)­benzenamine]	2B	possibly carcinogenic	possibly carcinogenic
2-Butoxyethanol	3	not classifiable	not classifiable
Diazinon	2A	probably carcinogenic	probably carcinogenic
Talc	2A	probably carcinogenic	possibly carcinogenic
Microcystis extracts	3	not classifiable	possibly carcinogenic
Diglycidyl resorcinol ether	2B	possibly carcinogenic	possibly carcinogenic
4,4'-Diaminodiphenyl ether	2B	possibly carcinogenic	possibly carcinogenic
Dibenz[a,h]acridine	2B	possibly carcinogenic	possibly carcinogenic
α-Methylstyrene	2B	possibly carcinogenic	not classifiable
Fusarium sporotrichioides, toxins derived from (T-2 toxin)	3	not classifiable	not classifiable
Silicon carbide whiskers	2A	probably carcinogenic	probably carcinogenic
Dithranol	3	not classifiable	not classifiable
Aspartame	2B	possibly carcinogenic	possibly carcinogenic
Naphtho[1,2-b]fluoranthene	3	not classifiable	possibly carcinogenic
Microcystin-LR	2B	possibly carcinogenic	possibly carcinogenic
Propylene	3	not classifiable	not classifiable
Procarbazine hydrochloride	2A	probably carcinogenic	carcinogenic to humans
Schistosoma mansoni (infection with)	3	not classifiable	carcinogenic to humans
Dicofol	3	not classifiable	possibly carcinogenic
Riddelliine	2B	possibly carcinogenic	possibly carcinogenic
Opisthorchis felineus (infection with)	3	not classifiable	carcinogenic to humans
5-Methoxypsoralen	2A	probably carcinogenic	possibly carcinogenic
N,N-Dimethyl-p-toluidine	2B	possibly carcinogenic	i don't know
Vinyl chloride-vinyl acetate copolymers	3	not classifiable	not classifiable
Mirex	2B	possibly carcinogenic	possibly carcinogenic
DDT (4,4'-dichlorodiphenyltrichloroethane)	2A	probably carcinogenic	probably carcinogenic
2-Ethylhexyl acrylate	2B	possibly carcinogenic	not classifiable
PhIP (2-Amino-1-methyl-6-phenylimidazo[4,5-b]pyridine)	2B	possibly carcinogenic	possibly carcinogenic
Thiourea	3	not classifiable	possibly carcinogenic
3,3’,4,4’,5-Pentachlorobiphenyl (PCB-126)	1	carcinogenic to humans	carcinogenic to humans
4H-Cyclopenta[def]chrysene	3	not classifiable	probably carcinogenic
Doxefazepam	3	not classifiable	possibly carcinogenic
2,6-Dinitrotoluene	2B	possibly carcinogenic	possibly carcinogenic
para-Aminoazobenzene	2B	possibly carcinogenic	possibly carcinogenic
MeIQ (2-Amino-3,4-dimethylimidazo[4,5-f]quinoline)	2B	possibly carcinogenic	possibly carcinogenic
Didanosine	3	not classifiable	not classifiable
4-Vinylcyclohexene diepoxide	2B	possibly carcinogenic	possibly carcinogenic
1-(2-Chloroethyl)-3-(4-methylcyclohexyl)-1-nitrosourea (Methyl-CCNU) (Semustine)	1	carcinogenic to humans	carcinogenic to humans
Dichloromethane (Methylene chloride)	2A	probably carcinogenic	possibly carcinogenic
7-Nitrobenz[a]anthracene	3	not classifiable	probably carcinogenic
Blue VRS	3	not classifiable	i don't know
1,5-Naphthalene diisocyanate	3	not classifiable	not classifiable
Diethylstilbestrol	1	carcinogenic to humans	carcinogenic to humans
1,1,1-Trichloroethane	2A	probably carcinogenic	not classifiable
4-Methylchrysene	3	not classifiable	possibly carcinogenic
Methyl red	3	not classifiable	not classifiable
Gyromitrin	3	not classifiable	probably carcinogenic
Silicon carbide, fibrous	2B	possibly carcinogenic	probably carcinogenic
Benzene	1	carcinogenic to humans	carcinogenic to humans
3-Chloronitrobenzene	3	not classifiable	not classifiable
Dibenzo[a,e]pyrene	3	not classifiable	probably carcinogenic
para-Chloroaniline	2B	possibly carcinogenic	possibly carcinogenic
2-Amino-5-(5-nitro-2-furyl)-1,3,4-thiadiazole	2B	possibly carcinogenic	possibly carcinogenic
Phenoxybenzamine hydrochloride	2B	possibly carcinogenic	possibly carcinogenic
MeIQx (2-Amino-3,8-dimethylimidazo[4,5-f]quinoxaline)	2B	possibly carcinogenic	probably carcinogenic
Oxazepam	2B	possibly carcinogenic	not classifiable
2-Aminoanthraquinone	3	not classifiable	possibly carcinogenic
Chlorendic acid	2B	possibly carcinogenic	possibly carcinogenic
Aristolochic acid	1	carcinogenic to humans	carcinogenic to humans
N-Methyl-N´-nitro-N-nitrosoguanidine (MNNG)	2A	probably carcinogenic	probably carcinogenic
Electric fields, static	3	not classifiable	not classifiable
Busulfan	1	carcinogenic to humans	carcinogenic to humans
Pyridine	2B	possibly carcinogenic	not classifiable
3,9-Dinitrofluoranthene	2B	possibly carcinogenic	possibly carcinogenic
HC Blue No. 1	2B	possibly carcinogenic	not classifiable
Magnetic fields, static	3	not classifiable	not classifiable
Carbon nanotubes, multiwalled, other than MWCNT-7	3	not classifiable	possibly carcinogenic
Symphytine	3	not classifiable	possibly carcinogenic
Zectran	3	not classifiable	not classifiable
Bis(chloromethyl)ether; chloromethyl methyl ether (technical-grade)	1	carcinogenic to humans	carcinogenic to humans
2,4,6-Trinitrotoluene	3	not classifiable	not classifiable
5-(Morpholinomethyl)-3-[(5-nitrofurfurylidene)­amino]-2-oxazolidinone	2B	possibly carcinogenic	possibly carcinogenic
Trichloroacetic acid	2B	possibly carcinogenic	possibly carcinogenic
Sepiolite	3	not classifiable	not classifiable
Radon-222 and its decay products	1	carcinogenic to humans	carcinogenic to humans
Fusarium graminearum, F. culmorum, and F. crookwellense, toxins derived from (zearalenone, deoxynivalenol, nivalenol, and fusarenone X)	3	not classifiable	i don't know
Hydralazine	3	not classifiable	possibly carcinogenic
Anthanthrene	3	not classifiable	not classifiable
Chloramphenicol	2A	probably carcinogenic	probably carcinogenic
Aflatoxins	1	carcinogenic to humans	carcinogenic to humans
Benzo[a]pyrene	1	carcinogenic to humans	carcinogenic to humans
Cyclochlorotine	3	not classifiable	possibly carcinogenic
Polyvinyl pyrrolidone	3	not classifiable	not classifiable
1-Naphthylthiourea (ANTU)	3	not classifiable	not classifiable
Simazine	3	not classifiable	not classifiable
Methylazoxymethanol acetate	2B	possibly carcinogenic	possibly carcinogenic
Chlornaphazine	1	carcinogenic to humans	carcinogenic to humans
Benz[l]aceanthrylene	3	not classifiable	probably carcinogenic
Cobalt(II,III) oxide	3	not classifiable	possibly carcinogenic
Bisphenol A diglycidyl ether (Araldite)	3	not classifiable	not classifiable
Diazomethane	3	not classifiable	possibly carcinogenic
Ethyl tert-butyl ether	2B	possibly carcinogenic	not classifiable
Oestradiol mustard	3	not classifiable	possibly carcinogenic
Penicillic acid	3	not classifiable	not classifiable
AF-2 [2-(2-Furyl)-3-(5-nitro-2-furyl)acrylamide]	2B	possibly carcinogenic	possibly carcinogenic
Oxyphenbutazone	3	not classifiable	not classifiable
Ethylene oxide	1	carcinogenic to humans	carcinogenic to humans
Carbon nanotubes, single-walled	3	not classifiable	possibly carcinogenic
Coal-tar pitch	1	carcinogenic to humans	carcinogenic to humans
Bis(1-aziridinyl)morpholinophosphine sulfide	3	not classifiable	possibly carcinogenic
2-Nitrofluorene	2B	possibly carcinogenic	possibly carcinogenic
Oil Orange SS	2B	possibly carcinogenic	possibly carcinogenic
Dimethyl sulfate	2A	probably carcinogenic	probably carcinogenic
Polybrominated biphenyls	2A	probably carcinogenic	possibly carcinogenic
Fluorides (inorganic, used in drinking-water)	3	not classifiable	possibly carcinogenic
Cyclophosphamide	1	carcinogenic to humans	carcinogenic to humans
Niridazole	2B	possibly carcinogenic	possibly carcinogenic
Medroxyprogesterone acetate	2B	possibly carcinogenic	probably carcinogenic
2-(2-Formylhydrazino)-4-(5-nitro-2-furyl)thiazole	2B	possibly carcinogenic	possibly carcinogenic
Triethylene glycol diglycidyl ether	3	not classifiable	not classifiable
Triphenylene	3	not classifiable	not classifiable
Chlorozotocin	2A	probably carcinogenic	probably carcinogenic
Ponceau MX	2B	possibly carcinogenic	possibly carcinogenic
Nitromethane	2B	possibly carcinogenic	possibly carcinogenic
Aniline (see also Aniline hydrochloride)	2A	probably carcinogenic	not classifiable
Fluometuron	3	not classifiable	possibly carcinogenic
Aldicarb	3	not classifiable	not classifiable
3,5-Dinitrotoluene	3	not classifiable	possibly carcinogenic
Human papillomavirus (HPV) genus beta (except types 5 and 8) and genus gamma	3	not classifiable	possibly carcinogenic
Bromodichloromethane	2B	possibly carcinogenic	possibly carcinogenic
1,6-Dinitropyrene	2B	possibly carcinogenic	probably carcinogenic
Wood dust	1	carcinogenic to humans	carcinogenic to humans
Naphtho[2,3-e]pyrene	3	not classifiable	not classifiable
Vincristine sulfate	3	not classifiable	probably carcinogenic
Diallate	3	not classifiable	possibly carcinogenic
Brilliant Blue FCF, disodium salt	3	not classifiable	not classifiable
Diazepam	3	not classifiable	not classifiable
5-Methylchrysene	2B	possibly carcinogenic	probably carcinogenic
Ethyl methanesulfonate	2B	possibly carcinogenic	probably carcinogenic
Hydroquinone	3	not classifiable	not classifiable
Rosiglitazone	3	not classifiable	possibly carcinogenic
Zalcitabine	2B	possibly carcinogenic	not classifiable
Diphenylamine	2B	possibly carcinogenic	not classifiable
Dibromoacetic acid	2B	possibly carcinogenic	possibly carcinogenic
Ceramic implants	3	not classifiable	i don't know
A-alpha-C (2-Amino-9H-pyrido[2,3-b]indole)	2B	possibly carcinogenic	possibly carcinogenic
Medphalan	3	not classifiable	carcinogenic to humans
Polystyrene	3	not classifiable	i don't know
Mate, not very hot (drinking)	3	not classifiable	not classifiable
Cadmium and cadmium compounds	1	carcinogenic to humans	carcinogenic to humans
13H-Dibenzo[a,g]fluorene	3	not classifiable	probably carcinogenic
X- and Gamma-Radiation	1	carcinogenic to humans	carcinogenic to humans
Bleomycins	2B	possibly carcinogenic	possibly carcinogenic
CI Orange G	3	not classifiable	not classifiable
N-Ethyl-N-nitrosourea	2A	probably carcinogenic	probably carcinogenic
Dieldrin, and aldrin metabolized to dieldrin	2A	probably carcinogenic	not classifiable
para-Dichlorobenzene	2B	possibly carcinogenic	possibly carcinogenic
Cinnamyl anthranilate	3	not classifiable	not classifiable
Acrylonitrile-butadiene-styrene copolymers	3	not classifiable	not classifiable
Trypan blue	2B	possibly carcinogenic	possibly carcinogenic
Fusarium moniliforme, toxins derived from (fumonisin B1, fumonisin B2, and fusarin C)	2B	possibly carcinogenic	not classifiable
Ampicillin	3	not classifiable	i don't know
Metabisulfites	3	not classifiable	i don't know
Ethylene sulfide	3	not classifiable	possibly carcinogenic
Tacrolimus	1	carcinogenic to humans	probably carcinogenic
Radium-228 and its decay products	1	carcinogenic to humans	carcinogenic to humans
1-Methylchrysene	3	not classifiable	possibly carcinogenic
1,2-Dichloropropane	1	carcinogenic to humans	possibly carcinogenic
2,2',5,5'-Tetrachlorobenzidine	3	not classifiable	not classifiable
Eosin	3	not classifiable	not classifiable
Acrylamide	2A	probably carcinogenic	probably carcinogenic
ortho-Phenylphenol	3	not classifiable	possibly carcinogenic
Clonorchis sinensis (infection with)	1	carcinogenic to humans	carcinogenic to humans
Phenelzine sulfate	3	not classifiable	not classifiable
CI Direct Blue 218	2B	possibly carcinogenic	possibly carcinogenic
Vat Yellow 4	3	not classifiable	not classifiable
1,2-Dimethylhydrazine	2A	probably carcinogenic	possibly carcinogenic
Nickel, metallic	2B	possibly carcinogenic	possibly carcinogenic
Palygorskite (Attapulgite)(short fibres, < 5 micrometres)	3	not classifiable	not classifiable
CI Acid Red 114	2B	possibly carcinogenic	not classifiable
2,6-Dichloro-para-phenylenediamine	3	not classifiable	possibly carcinogenic
6-Nitrobenzo[a]pyrene	3	not classifiable	possibly carcinogenic
N-Nitrosodiphenylamine	3	not classifiable	not classifiable
Perfluorooctanoic acid (PFOA)	1	carcinogenic to humans	possibly carcinogenic
Maneb	3	not classifiable	not classifiable
Benzo[c]fluorene	3	not classifiable	possibly carcinogenic
1-Butyl glycidyl ether	2B	possibly carcinogenic	possibly carcinogenic
Butylated hydroxyanisole (BHA)	2B	possibly carcinogenic	possibly carcinogenic
Dimethylcarbamoyl chloride	2A	probably carcinogenic	probably carcinogenic
Phenacetin	1	carcinogenic to humans	carcinogenic to humans
Citrus Red No. 2	2B	possibly carcinogenic	possibly carcinogenic
Iron-dextrin complex	3	not classifiable	not classifiable
1,3-Butadiene	1	carcinogenic to humans	carcinogenic to humans
Vinylidene chloride-vinyl chloride copolymers	3	not classifiable	not classifiable
Dulcin	3	not classifiable	not classifiable
N-Nitrosodimethylamine	2A	probably carcinogenic	probably carcinogenic
Jacobine	3	not classifiable	possibly carcinogenic
Implanted foreign bodies of metallic chromium or titanium and of cobalt-based, chromium-based, and titanium-based alloys, and stainless steel	3	not classifiable	not classifiable
Dibenz[a,c]anthracene	3	not classifiable	probably carcinogenic
2,4-Diaminoanisole	2B	possibly carcinogenic	possibly carcinogenic
2,4,6-Trimethylaniline	3	not classifiable	possibly carcinogenic
Perylene	3	not classifiable	i don't know
Fumonisin B1	2B	possibly carcinogenic	possibly carcinogenic
Bisulfites	3	not classifiable	not classifiable
Maleic hydrazide	3	not classifiable	not classifiable
Azaserine	2B	possibly carcinogenic	possibly carcinogenic
3,3'-Dimethoxybenzidine (ortho-Dianisidine)	2B	possibly carcinogenic	possibly carcinogenic
2-Amino-5-nitrophenol	3	not classifiable	possibly carcinogenic
Decabromodiphenyl oxide	3	not classifiable	possibly carcinogenic
Trp-P-2 (3-Amino-1-methyl-5H-pyrido[4,3-b]indole)	2B	possibly carcinogenic	possibly carcinogenic
Etoposide in combination with cisplatin and bleomycin	1	carcinogenic to humans	carcinogenic to humans
Carrageenan, native	3	not classifiable	not classifiable
N-Nitrosodiethanolamine	2B	possibly carcinogenic	possibly carcinogenic
Caffeic acid	2B	possibly carcinogenic	possibly carcinogenic
Ethanol in alcoholic beverages	1	carcinogenic to humans	carcinogenic to humans
Uracil mustard	2B	possibly carcinogenic	carcinogenic to humans
Chromium (III) compounds	3	not classifiable	not classifiable
N-Nitrosomorpholine	2B	possibly carcinogenic	probably carcinogenic
2-Methylchrysene	3	not classifiable	possibly carcinogenic
Methyl methanesulfonate	2A	probably carcinogenic	probably carcinogenic
3-Nitrofluoranthene	3	not classifiable	possibly carcinogenic
Glu-P-2 (2-Aminodipyrido[1,2-a:3',2'-d]imidazole)	2B	possibly carcinogenic	possibly carcinogenic
Isopropyl oils	3	not classifiable	i don't know
Evans blue	3	not classifiable	not classifiable
Polychloroprene	3	not classifiable	not classifiable
para-Aminobenzoic acid	3	not classifiable	not classifiable
Tamoxifen	1	carcinogenic to humans	carcinogenic to humans
6-Nitrochrysene	2A	probably carcinogenic	probably carcinogenic
5,6-Cyclopenteno-1,2-benzanthracene	3	not classifiable	possibly carcinogenic
Ciclosporin	1	carcinogenic to humans	carcinogenic to humans
2-Methylfluoranthene	3	not classifiable	not classifiable
MeA-alpha-C (2-Amino-3-methyl-9H-pyrido[2,3-b]indole)	2B	possibly carcinogenic	possibly carcinogenic
Dibenz[a,j]anthracene	3	not classifiable	probably carcinogenic
Anthracene	2B	possibly carcinogenic	not classifiable
Tetrabromobisphenol A	2A	probably carcinogenic	not classifiable
Azathioprine	1	carcinogenic to humans	carcinogenic to humans
Aristolochic acid, plants containing	1	carcinogenic to humans	carcinogenic to humans
5-Nitroacenaphthene	2B	possibly carcinogenic	possibly carcinogenic
Leather goods manufacture (see also Leather dust)	3	not classifiable	carcinogenic to humans
1,4-Dimethylphenanthrene	3	not classifiable	i don't know
Benzo[ghi]perylene	3	not classifiable	not classifiable
Vinyl fluoride	2A	probably carcinogenic	probably carcinogenic
Pentosan polysulfate sodium	2B	possibly carcinogenic	i don't know
Glass filament, continuous	3	not classifiable	not classifiable
3-(N-Nitrosomethylamino)propionitrile	2B	possibly carcinogenic	probably carcinogenic
Polyacrylic acid	3	not classifiable	not classifiable
Furazolidone	3	not classifiable	possibly carcinogenic
2-Bromopropane	2A	probably carcinogenic	probably carcinogenic
Calcium carbide production	3	not classifiable	carcinogenic to humans
N-Nitrosodi-n-propylamine	2B	possibly carcinogenic	possibly carcinogenic
Polyvinyl acetate	3	not classifiable	not classifiable
N'-Nitrosoanabasine (NAB)	3	not classifiable	possibly carcinogenic
1,1,1,2-Tetrachloroethane	2B	possibly carcinogenic	not classifiable
Radium-226 and its decay products	1	carcinogenic to humans	carcinogenic to humans
Naphtho[2,1-a]fluoranthene	3	not classifiable	not classifiable
Melamine	2B	possibly carcinogenic	possibly carcinogenic
Styrene-acrylonitrile copolymers	3	not classifiable	not classifiable
N,N-Dimethylaniline	3	not classifiable	not classifiable
Leucogentian violet (see also Gentian violet)	3	not classifiable	possibly carcinogenic
1-Nitronaphthalene	3	not classifiable	possibly carcinogenic
Flat-glass and specialty glass (manufacture of)	3	not classifiable	carcinogenic to humans
Isophosphamide	3	not classifiable	carcinogenic to humans
2,4-Dinitrotoluene	2B	possibly carcinogenic	possibly carcinogenic
Polyvinyl chloride	3	not classifiable	not classifiable
Insulation glass wool	3	not classifiable	not classifiable
Chlorodibromomethane	3	not classifiable	possibly carcinogenic
Polyvinyl alcohol	3	not classifiable	i don't know
Silica dust, crystalline, in the form of quartz or cristobalite	1	carcinogenic to humans	carcinogenic to humans
Benzophenone	2B	possibly carcinogenic	possibly carcinogenic
HC Blue No. 2	3	not classifiable	not classifiable
Tetrahydrofuran	2B	possibly carcinogenic	not classifiable
Human papillomavirus (HPV) types 6 and 11	3	not classifiable	not classifiable
Toremifene	3	not classifiable	possibly carcinogenic
Plutonium	1	carcinogenic to humans	carcinogenic to humans
3,7-Dinitrofluoranthene	2B	possibly carcinogenic	possibly carcinogenic
3-Methylfluoranthene	3	not classifiable	i don't know
Fluoranthene	3	not classifiable	not classifiable
Polyurethane foams	3	not classifiable	i don't know
Heptachlor	2B	possibly carcinogenic	possibly carcinogenic
Dibenz[a,h]anthracene	2A	probably carcinogenic	probably carcinogenic
Radium-224 and its decay products	1	carcinogenic to humans	carcinogenic to humans
Dimethylarsinic acid	2B	possibly carcinogenic	possibly carcinogenic
