statement	score	confidence	gemini_2_5_flash
Nitrofural (Nitrofurazone)	3	not classifiable	not classifiable
Azobenzene	3	not classifiable	possibly carcinogenic
Ethylene dibromide	2A	probably carcinogenic	probably carcinogenic
N-Nitrosofolic acid	3	not classifiable	possibly carcinogenic
3,3'-Dichlorobenzidine	2B	possibly carcinogenic	possibly carcinogenic
Aciclovir	3	not classifiable	not classifiable
2,4-Hexadienal	2B	possibly carcinogenic	not classifiable
Ferbam	3	not classifiable	not classifiable
Methyl selenac	3	not classifiable	i don't know
Acrolein	2A	probably carcinogenic	probably carcinogenic
Paracetamol (Acetaminophen)	3	not classifiable	not classifiable
N-Nitrosodi-n-butylamine	2B	possibly carcinogenic	possibly carcinogenic
Methyl parathion	3	not classifiable	possibly carcinogenic
Glyphosate	2A	probably carcinogenic	probably carcinogenic
Chlordecone (Kepone)	2B	possibly carcinogenic	possibly carcinogenic
Methyl carbamate	3	not classifiable	possibly carcinogenic
N-Methylolacrylamide	2B	possibly carcinogenic	possibly carcinogenic
Cycasin	2B	possibly carcinogenic	probably carcinogenic
Chlorofluoromethane	3	not classifiable	not classifiable
8-Hydroxyquinoline	3	not classifiable	possibly carcinogenic
Pioglitazone	2A	probably carcinogenic	possibly carcinogenic
Sodium diethyldithiocarbamate	3	not classifiable	not classifiable
Ultraviolet radiation (wavelengths 100–400 nm, encompassing UVA, UVB, and UVC) (see Ultraviolet radiation from welding; Ultraviolet-emitting tanning devices; and Solar radiation)	1	carcinogenic to humans	carcinogenic to humans
Prazepam	3	not classifiable	i don't know
Ultraviolet-emitting tanning devices (see Ultraviolet radiation (wavelengths 100–400 nm, encompassing UVA, UVB, and UVC); Ultraviolet radiation from welding; and Solar radiation)	1	carcinogenic to humans	carcinogenic to humans
Patulin	3	not classifiable	not classifiable
Aziridine	2B	possibly carcinogenic	possibly carcinogenic
N-Nitrosopyrrolidine	2B	possibly carcinogenic	possibly carcinogenic
para-Anisidine	3	not classifiable	possibly carcinogenic
Ultraviolet radiation from welding (see Ultraviolet radiation (wavelengths 100–400 nm, encompassing UVA, UVB, and UVC); Ultraviolet-emitting tanning devices; and Solar radiation)	1	carcinogenic to humans	carcinogenic to humans
Estazolam	3	not classifiable	i don't know
Dapsone	3	not classifiable	possibly carcinogenic
Dichloroacetonitrile	3	not classifiable	not classifiable
HC Yellow No. 4	3	not classifiable	not classifiable
Rhodamine B	3	not classifiable	possibly carcinogenic
Methyl methacrylate	3	not classifiable	not classifiable
Musk xylene	3	not classifiable	possibly carcinogenic
Saccharin and its salts	3	not classifiable	not classifiable
Nitrovin	3	not classifiable	possibly carcinogenic
Crude oil	3	not classifiable	probably carcinogenic
1-Amino-2-methylanthraquinone	3	not classifiable	possibly carcinogenic
Aziridyl benzoquinone	3	not classifiable	probably carcinogenic
Saccharated iron oxide	3	not classifiable	not classifiable
Terpene polychlorinates (Strobane®)	3	not classifiable	possibly carcinogenic
Copper 8-hydroxyquinoline	3	not classifiable	i don't know
Acenaphthene	3	not classifiable	not classifiable
Quintozene (Pentachloronitrobenzene)	3	not classifiable	not classifiable
Musk ambrette	3	not classifiable	possibly carcinogenic
Droloxifene	3	not classifiable	i don't know
Theobromine	3	not classifiable	not classifiable
Bromochloroacetonitrile	3	not classifiable	possibly carcinogenic
Diacetylaminoazotoluene	3	not classifiable	possibly carcinogenic
Sudan I	3	not classifiable	not classifiable
Helicobacter pylori (infection with)	1	carcinogenic to humans	carcinogenic to humans
Scarlet Red	3	not classifiable	possibly carcinogenic
Temazepam	3	not classifiable	not classifiable
Butyl benzyl phthalate	3	not classifiable	possibly carcinogenic
Yellow AB	3	not classifiable	possibly carcinogenic
Phenanthrene	3	not classifiable	i don't know
Sudan III	3	not classifiable	not classifiable
Dimethoxane	3	not classifiable	i don't know
Acriflavinium chloride	3	not classifiable	not classifiable
Schistosoma haematobium (infection with)	1	carcinogenic to humans	carcinogenic to humans
Opisthorchis viverrini (infection with)	1	carcinogenic to humans	carcinogenic to humans
Trimethylolpropane triacrylate, technical grade	2B	possibly carcinogenic	possibly carcinogenic
Tetrafluoroethylene	2A	probably carcinogenic	possibly carcinogenic
1,2-Diethylhydrazine	2B	possibly carcinogenic	not classifiable
1,3-Propane sultone	2A	probably carcinogenic	possibly carcinogenic
Dihydrosafrole	2B	possibly carcinogenic	possibly carcinogenic
JC polyomavirus (JCV)	2B	possibly carcinogenic	possibly carcinogenic
1-Methylphenanthrene	3	not classifiable	i don't know
para-Benzoquinone dioxime	3	not classifiable	possibly carcinogenic
Pyrido[3,4-c]psoralen	3	not classifiable	i don't know
Malathion	2A	probably carcinogenic	probably carcinogenic
Safrole	2B	possibly carcinogenic	possibly carcinogenic
Methyl tert-butyl ether	2B	possibly carcinogenic	possibly carcinogenic
Magnetic fields, extremely low-frequency	2B	possibly carcinogenic	possibly carcinogenic
Methylmercury compounds	2B	possibly carcinogenic	possibly carcinogenic
Tetrachloroethylene (Perchloroethylene)	2A	probably carcinogenic	probably carcinogenic
Tris(2,3-dibromopropyl) phosphate	2A	probably carcinogenic	probably carcinogenic
Lauroyl peroxide	3	not classifiable	not classifiable
Caprolactam	3	not classifiable	not classifiable
7-Methylpyrido[3,4-c]psoralen	3	not classifiable	probably carcinogenic
3-Nitrobenzanthrone	2B	possibly carcinogenic	probably carcinogenic
N,N'-Diethylthiourea	3	not classifiable	not classifiable
Sulfallate	2B	possibly carcinogenic	possibly carcinogenic
Benzyl violet 4B	2B	possibly carcinogenic	possibly carcinogenic
2,4-D (2,4-dichlorophenoxyacetic acid) (See also Chlorophenoxy herbicides)	2B	possibly carcinogenic	possibly carcinogenic
ortho-Phenylenediamine	2B	possibly carcinogenic	not classifiable
3-(N-Nitrosomethylamino)propionaldehyde	3	not classifiable	i don't know
2,4-Diaminotoluene	2B	possibly carcinogenic	possibly carcinogenic
para-Phenylenediamine	3	not classifiable	possibly carcinogenic
4-Chloro-ortho-phenylenediamine	2B	possibly carcinogenic	possibly carcinogenic
Perfluorooctanesulfonic acid (PFOS)	2B	possibly carcinogenic	possibly carcinogenic
Pickled vegetables (traditional Asian)	2B	possibly carcinogenic	probably carcinogenic
Printing processes (occupational exposures in)	2B	possibly carcinogenic	carcinogenic to humans
ortho-Anisidine hydrochloride (see also ortho-Anisidine)	2A	probably carcinogenic	possibly carcinogenic
Polymeric implant prepared as thin smooth films (with the exception of poly-glycolic acid)	2B	possibly carcinogenic	possibly carcinogenic
Streptozotocin	2B	possibly carcinogenic	probably carcinogenic
1-(2-Chloroethyl)-3-cyclohexyl-1-nitrosourea (CCNU) (Lomustine)	2A	probably carcinogenic	carcinogenic to humans
Allyl chloride	3	not classifiable	not classifiable
3,3′,4,4′-Tetrachloroazobenzene	2A	probably carcinogenic	possibly carcinogenic
Metallic implants prepared as thin smooth films	2B	possibly carcinogenic	possibly carcinogenic
Dibenzo[a,i]pyrene	2B	possibly carcinogenic	carcinogenic to humans
Nitrofen (technical-grade)	2B	possibly carcinogenic	possibly carcinogenic
2-Amino-4-chlorophenol	2B	possibly carcinogenic	possibly carcinogenic
Aniline hydrochloride (see also Aniline)	2A	probably carcinogenic	possibly carcinogenic
Polychlorophenols and their sodium salts (mixed exposures) (see Pentachlorophenol; 2,4,6-Trichlorophenol)	2B	possibly carcinogenic	possibly carcinogenic
Dibenzo[a,h]pyrene	2B	possibly carcinogenic	carcinogenic to humans
Radiofrequency electromagnetic fields	2B	possibly carcinogenic	possibly carcinogenic
Chlorothalonil	2B	possibly carcinogenic	probably carcinogenic
1,2-Dibromo-3-chloropropane	2B	possibly carcinogenic	probably carcinogenic
Chloramine	3	not classifiable	i don't know
2-Mercaptobenzothiazole	2A	probably carcinogenic	possibly carcinogenic
2-(1-Aziridinyl)ethanol	3	not classifiable	possibly carcinogenic
Chloroacetonitrile	3	not classifiable	not classifiable
para-Quinone	3	not classifiable	not classifiable
2,3-Dibromopropan-1-ol	2B	possibly carcinogenic	possibly carcinogenic
1,3-Dichloro-2-propanol	2B	possibly carcinogenic	possibly carcinogenic
Refractory ceramic fibres	2B	possibly carcinogenic	possibly carcinogenic
Progestogen-only contraceptives	2B	possibly carcinogenic	possibly carcinogenic
Bischloroethyl nitrosourea (BCNU) (Carmustine)	2A	probably carcinogenic	carcinogenic to humans
Diisopropyl ether	3	not classifiable	not classifiable
3-Monochloro-1,2-propanediol	2B	possibly carcinogenic	possibly carcinogenic
Methyl acrylate	2B	possibly carcinogenic	not classifiable
7H-Dibenzo[c,g]carbazole	2B	possibly carcinogenic	probably carcinogenic
Indeno[1,2,3-cd]pyrene	2B	possibly carcinogenic	possibly carcinogenic
Succinic anhydride	3	not classifiable	not classifiable
Dibenzo[a,l]pyrene	2A	probably carcinogenic	carcinogenic to humans
Cisplatin	2A	probably carcinogenic	carcinogenic to humans
Benzo[c]phenanthrene	2B	possibly carcinogenic	possibly carcinogenic
meta-Phenylenediamine	3	not classifiable	possibly carcinogenic
Indium phosphide	2A	probably carcinogenic	probably carcinogenic
ortho-Aminoazotoluene	2B	possibly carcinogenic	possibly carcinogenic
Resorcinol	3	not classifiable	not classifiable
Bis(2-chloro-1-methylethyl)ether	3	not classifiable	possibly carcinogenic
Benzo[j]fluoranthene	2B	possibly carcinogenic	possibly carcinogenic
Dibenz[a,j]acridine	2A	probably carcinogenic	possibly carcinogenic
4-Chloronitrobenzene	2B	possibly carcinogenic	not classifiable
Benz[j]aceanthrylene	2B	possibly carcinogenic	probably carcinogenic
Toluene	3	not classifiable	not classifiable
Isoeugenol	2B	possibly carcinogenic	not classifiable
Textile manufacturing industry (work in)	2B	possibly carcinogenic	not classifiable
Butyl methacrylate	2B	possibly carcinogenic	not classifiable
Talc	2A	probably carcinogenic	i don't know
Weapons-grade tungsten (with nickel and cobalt) alloy	2B	possibly carcinogenic	probably carcinogenic
Adriamycin (Doxorubicin)	2A	probably carcinogenic	probably carcinogenic
Captafol	2A	probably carcinogenic	possibly carcinogenic
Furfuryl alcohol	2B	possibly carcinogenic	possibly carcinogenic
para-Nitroanisole	2B	possibly carcinogenic	not classifiable
Benzo[b]fluoranthene	2B	possibly carcinogenic	possibly carcinogenic
Cyclohexanone	3	not classifiable	not classifiable
Benzo[k]fluoranthene	2B	possibly carcinogenic	possibly carcinogenic
4-Vinylcyclohexene	2B	possibly carcinogenic	possibly carcinogenic
Ethylbenzene	2B	possibly carcinogenic	possibly carcinogenic
Phenol	3	not classifiable	not classifiable
Special-purpose fibres such as E-glass and '475' glass fibres	2B	possibly carcinogenic	possibly carcinogenic
4-Chlorobenzotrifluoride	2B	possibly carcinogenic	not classifiable
Digoxin	2B	possibly carcinogenic	i don't know
Cyclopenta[cd]pyrene	2A	probably carcinogenic	probably carcinogenic
Cumene	2B	possibly carcinogenic	possibly carcinogenic
Teniposide	2A	probably carcinogenic	carcinogenic to humans
Nitrobenzene	2B	possibly carcinogenic	possibly carcinogenic
Daunomycin (Daunorubicin)	2B	possibly carcinogenic	carcinogenic to humans
Sterigmatocystin	2B	possibly carcinogenic	possibly carcinogenic
N-Nitrosopiperidine	2B	possibly carcinogenic	possibly carcinogenic
trans-1,4-Dichlorobutene	3	not classifiable	not classifiable
Hydrazine	2A	probably carcinogenic	probably carcinogenic
Chrysene	2B	possibly carcinogenic	possibly carcinogenic
α-Methylstyrene	2B	possibly carcinogenic	not classifiable
Chloral hydrate	2A	probably carcinogenic	possibly carcinogenic
Morpholine	3	not classifiable	not classifiable
β-Picoline	3	not classifiable	i don't know
Michler’s base [4,4´-methylenebis(N,N-dimethyl)­benzenamine]	2B	possibly carcinogenic	possibly carcinogenic
Benzo[ghi]perylene	3	not classifiable	not classifiable
Glycidaldehyde	2B	possibly carcinogenic	possibly carcinogenic
Diallate	3	not classifiable	possibly carcinogenic
Polystyrene	3	not classifiable	not classifiable
Dimethylcarbamoyl chloride	2A	probably carcinogenic	probably carcinogenic
Furan	2B	possibly carcinogenic	possibly carcinogenic
MeIQ (2-Amino-3,4-dimethylimidazo[4,5-f]quinoline)	2B	possibly carcinogenic	probably carcinogenic
1-Bromo-3-chloropropane	2B	possibly carcinogenic	possibly carcinogenic
Disperse Blue 1	2B	possibly carcinogenic	possibly carcinogenic
2,3,7,8-Tetrachlorodibenzo-para-dioxin	1	carcinogenic to humans	carcinogenic to humans
Dieldrin, and aldrin metabolized to dieldrin	2A	probably carcinogenic	not classifiable
3-Chloro-4-(dichloromethyl)-5-hydroxy-2(5H)-furanone	2B	possibly carcinogenic	possibly carcinogenic
Phosphorus-32, as phosphate	1	carcinogenic to humans	carcinogenic to humans
3,3'-Dimethoxybenzidine (ortho-Dianisidine)	2B	possibly carcinogenic	possibly carcinogenic
Triamterene	2B	possibly carcinogenic	not classifiable
5-(Morpholinomethyl)-3-[(5-nitrofurfurylidene)­amino]-2-oxazolidinone	2B	possibly carcinogenic	not classifiable
2-Methylchrysene	3	not classifiable	possibly carcinogenic
Vinyl chloride	1	carcinogenic to humans	carcinogenic to humans
Thiotepa	1	carcinogenic to humans	carcinogenic to humans
Diazinon	2A	probably carcinogenic	probably carcinogenic
N-Methyl-N-nitrosourethane	2B	possibly carcinogenic	probably carcinogenic
Toluene diisocyanates	2B	possibly carcinogenic	possibly carcinogenic
HC Blue No. 2	3	not classifiable	not classifiable
Pentosan polysulfate sodium	2B	possibly carcinogenic	possibly carcinogenic
Progestins (see also Progestogen-only contraceptives)	2B	possibly carcinogenic	possibly carcinogenic
1-Naphthylthiourea (ANTU)	3	not classifiable	not classifiable
2,6-Dichloro-para-phenylenediamine	3	not classifiable	possibly carcinogenic
Maleic hydrazide	3	not classifiable	possibly carcinogenic
5-Methoxypsoralen	2A	probably carcinogenic	possibly carcinogenic
Decabromodiphenyl oxide	3	not classifiable	possibly carcinogenic
9-Nitroanthracene	3	not classifiable	possibly carcinogenic
Fusarium sporotrichioides, toxins derived from (T-2 toxin)	3	not classifiable	not classifiable
Bromodichloromethane	2B	possibly carcinogenic	possibly carcinogenic
N'-Nitrosonornicotine (NNN) and 4-(N-Nitrosomethylamino)-1-(3-pyridyl)-1-butanone (NNK)	1	carcinogenic to humans	carcinogenic to humans
MeIQx (2-Amino-3,8-dimethylimidazo[4,5-f]quinoxaline)	2B	possibly carcinogenic	possibly carcinogenic
N-Nitrosodiethylamine	2A	probably carcinogenic	probably carcinogenic
Butylated hydroxyanisole (BHA)	2B	possibly carcinogenic	possibly carcinogenic
Nodularins	3	not classifiable	possibly carcinogenic
Toremifene	3	not classifiable	possibly carcinogenic
Asbestos (all forms, including actinolite, amosite, anthophyllite, chrysotile, crocidolite, tremolite)	1	carcinogenic to humans	carcinogenic to humans
Ponceau SX	3	not classifiable	not classifiable
2-Ethylhexyl acrylate	2B	possibly carcinogenic	not classifiable
Jacobine	3	not classifiable	not classifiable
Blue VRS	3	not classifiable	i don't know
4-Methylchrysene	3	not classifiable	possibly carcinogenic
Benzo[ghi]fluoranthene	3	not classifiable	possibly carcinogenic
Polyvinyl acetate	3	not classifiable	not classifiable
Zalcitabine	2B	possibly carcinogenic	not classifiable
Thiourea	3	not classifiable	possibly carcinogenic
Acrylonitrile	1	carcinogenic to humans	possibly carcinogenic
Quercetin	3	not classifiable	not classifiable
DDT (4,4'-dichlorodiphenyltrichloroethane)	2A	probably carcinogenic	probably carcinogenic
Benzo[b]chrysene	3	not classifiable	not classifiable
Azathioprine	1	carcinogenic to humans	carcinogenic to humans
Aristolochic acid, plants containing	1	carcinogenic to humans	carcinogenic to humans
Benzo[a]pyrene	1	carcinogenic to humans	carcinogenic to humans
Nafenopin	2B	possibly carcinogenic	possibly carcinogenic
Methoxsalen (8-methoxypsoralen) plus ultraviolet A radiation	1	carcinogenic to humans	carcinogenic to humans
4H-Cyclopenta[def]chrysene	3	not classifiable	possibly carcinogenic
Leucogentian violet (see also Gentian violet)	3	not classifiable	possibly carcinogenic
Seneciphylline	3	not classifiable	possibly carcinogenic
Coal-tar pitch	1	carcinogenic to humans	carcinogenic to humans
N,N-Dimethylformamide	2A	probably carcinogenic	probably carcinogenic
Dulcin	3	not classifiable	possibly carcinogenic
Dibromoacetonitrile	2B	possibly carcinogenic	possibly carcinogenic
Bisulfites	3	not classifiable	i don't know
Chromium (VI) compounds	1	carcinogenic to humans	carcinogenic to humans
11H-Benz[bc]aceanthrylene	3	not classifiable	possibly carcinogenic
6-Methylchrysene	3	not classifiable	probably carcinogenic
Medphalan	3	not classifiable	carcinogenic to humans
2-(2-Formylhydrazino)-4-(5-nitro-2-furyl)thiazole	2B	possibly carcinogenic	possibly carcinogenic
Tris(2-chloroethyl) phosphate	3	not classifiable	possibly carcinogenic
Styrene-acrylonitrile copolymers	3	not classifiable	i don't know
Sudan Red 7B	3	not classifiable	not classifiable
CI Acid Orange 3	3	not classifiable	not classifiable
1,5-Naphthalenediamine	3	not classifiable	not classifiable
para-Aminobenzoic acid	3	not classifiable	not classifiable
Ochratoxin A	2B	possibly carcinogenic	possibly carcinogenic
Ciclosporin	1	carcinogenic to humans	carcinogenic to humans
Lindane (see also Hexachlorocyclohexanes)	1	carcinogenic to humans	carcinogenic to humans
Benzo[e]pyrene	3	not classifiable	not classifiable
3-Methylchrysene	3	not classifiable	possibly carcinogenic
Isatidine	3	not classifiable	i don't know
para-Dimethylaminoazobenzene	2B	possibly carcinogenic	possibly carcinogenic
Magenta	2B	possibly carcinogenic	possibly carcinogenic
Plutonium	1	carcinogenic to humans	carcinogenic to humans
3-Methylfluoranthene	3	not classifiable	not classifiable
Clonorchis sinensis (infection with)	1	carcinogenic to humans	carcinogenic to humans
N-Methyl-N-nitrosourea	2A	probably carcinogenic	probably carcinogenic
Procarbazine hydrochloride	2A	probably carcinogenic	carcinogenic to humans
Polytetrafluoroethylene	3	not classifiable	not classifiable
Propylene oxide	2B	possibly carcinogenic	possibly carcinogenic
Mirex	2B	possibly carcinogenic	possibly carcinogenic
3-(N-Nitrosomethylamino)propionitrile	2B	possibly carcinogenic	probably carcinogenic
Diethanolamine	2B	possibly carcinogenic	possibly carcinogenic
2-Butoxyethanol	3	not classifiable	not classifiable
3,7-Dinitrofluoranthene	2B	possibly carcinogenic	probably carcinogenic
Ethylene oxide	1	carcinogenic to humans	carcinogenic to humans
Tacrolimus	1	carcinogenic to humans	probably carcinogenic
beta-Butyrolactone	2B	possibly carcinogenic	possibly carcinogenic
Dibenz[c,h]acridine	2B	possibly carcinogenic	probably carcinogenic
Sepiolite	3	not classifiable	not classifiable
Bis(2-chloroethyl)ether	3	not classifiable	possibly carcinogenic
3-Carbethoxypsoralen	3	not classifiable	not classifiable
Radium-228 and its decay products	1	carcinogenic to humans	carcinogenic to humans
Symphytine	3	not classifiable	possibly carcinogenic
Tetrahydrofuran	2B	possibly carcinogenic	possibly carcinogenic
4,5'-Dimethylangelicin plus ultraviolet A radiation	3	not classifiable	possibly carcinogenic
HC Blue No. 1	2B	possibly carcinogenic	possibly carcinogenic
Perfluorooctanoic acid (PFOA)	1	carcinogenic to humans	possibly carcinogenic
Hydroxyurea	3	not classifiable	probably carcinogenic
Fusarium moniliforme, toxins derived from (fumonisin B1, fumonisin B2, and fusarin C)	2B	possibly carcinogenic	possibly carcinogenic
Silicon carbide, fibrous	2B	possibly carcinogenic	probably carcinogenic
N-Nitrosomorpholine	2B	possibly carcinogenic	probably carcinogenic
Sudan II	3	not classifiable	possibly carcinogenic
Dibenzo[a,e]pyrene	3	not classifiable	probably carcinogenic
Triethylene glycol diglycidyl ether	3	not classifiable	possibly carcinogenic
Chlordimeform	3	not classifiable	possibly carcinogenic
Fluometuron	3	not classifiable	i don't know
Diethyl sulfate	2A	probably carcinogenic	probably carcinogenic
Trichloroacetic acid	2B	possibly carcinogenic	possibly carcinogenic
Ethyl tellurac	3	not classifiable	i don't know
Tamoxifen	1	carcinogenic to humans	carcinogenic to humans
Diethylstilbestrol	1	carcinogenic to humans	carcinogenic to humans
Treosulfan	1	carcinogenic to humans	carcinogenic to humans
Ethyl tert-butyl ether	2B	possibly carcinogenic	not classifiable
Polyvinyl alcohol	3	not classifiable	not classifiable
Dibenz[a,h]anthracene	2A	probably carcinogenic	probably carcinogenic
Shale oils	1	carcinogenic to humans	carcinogenic to humans
Chlorendic acid	2B	possibly carcinogenic	possibly carcinogenic
Wood dust	1	carcinogenic to humans	carcinogenic to humans
N-Nitrosohydroxyproline	3	not classifiable	not classifiable
Dimethyl sulfate	2A	probably carcinogenic	probably carcinogenic
Ethylene sulfide	3	not classifiable	possibly carcinogenic
N-Nitrosodi-n-propylamine	2B	possibly carcinogenic	possibly carcinogenic
Isophosphamide	3	not classifiable	carcinogenic to humans
Fluorene	3	not classifiable	not classifiable
Naphtho[2,3-e]pyrene	3	not classifiable	not classifiable
Ponceau 3R	2B	possibly carcinogenic	possibly carcinogenic
Fumonisin B1	2B	possibly carcinogenic	possibly carcinogenic
Amitrole	3	not classifiable	possibly carcinogenic
Melphalan	1	carcinogenic to humans	carcinogenic to humans
Erionite	1	carcinogenic to humans	carcinogenic to humans
1,3-Dinitropyrene	2B	possibly carcinogenic	probably carcinogenic
T2-Trichothecene	3	not classifiable	not classifiable
Vinylidene chloride	2B	possibly carcinogenic	not classifiable
Thioacetamide	2B	possibly carcinogenic	possibly carcinogenic
Heptachlor	2B	possibly carcinogenic	possibly carcinogenic
Azacitidine	2A	probably carcinogenic	possibly carcinogenic
Clofibrate	3	not classifiable	possibly carcinogenic
1,6-Dinitropyrene	2B	possibly carcinogenic	probably carcinogenic
Chloral	2A	probably carcinogenic	not classifiable
Dibenzo[h,rst]pentaphene	3	not classifiable	probably carcinogenic
Di(2-ethylhexyl)phthalate	2B	possibly carcinogenic	possibly carcinogenic
Radium-224 and its decay products	1	carcinogenic to humans	carcinogenic to humans
Propham	3	not classifiable	not classifiable
Ponceau MX	2B	possibly carcinogenic	not classifiable
6-Nitrochrysene	2A	probably carcinogenic	probably carcinogenic
Benzofuran	2B	possibly carcinogenic	possibly carcinogenic
Trp-P-2 (3-Amino-1-methyl-5H-pyrido[4,3-b]indole)	2B	possibly carcinogenic	possibly carcinogenic
Tris(aziridinyl)-para-benzoquinone (Triaziquone)	3	not classifiable	probably carcinogenic
2-Amino-5-(5-nitro-2-furyl)-1,3,4-thiadiazole	2B	possibly carcinogenic	possibly carcinogenic
N'-Nitrosoanatabine (NAT)	3	not classifiable	possibly carcinogenic
Chlornaphazine	1	carcinogenic to humans	carcinogenic to humans
Hydralazine	3	not classifiable	possibly carcinogenic
Aspartame	2B	possibly carcinogenic	possibly carcinogenic
para-Chloroaniline	2B	possibly carcinogenic	possibly carcinogenic
CI Orange G	3	not classifiable	not classifiable
Polypropylene	3	not classifiable	i don't know
X- and Gamma-Radiation	1	carcinogenic to humans	carcinogenic to humans
n-Propyl carbamate	3	not classifiable	possibly carcinogenic
2,2-Bis(bromomethyl)propane-1,3-diol	2B	possibly carcinogenic	possibly carcinogenic
Retrorsine	3	not classifiable	possibly carcinogenic
Zineb	3	not classifiable	not classifiable
Maneb	3	not classifiable	not classifiable
Anthracene	2B	possibly carcinogenic	not classifiable
Polyvinyl chloride	3	not classifiable	not classifiable
CI Acid Red 114	2B	possibly carcinogenic	not classifiable
4-Hydroxyazobenzene	3	not classifiable	possibly carcinogenic
1-Nitropyrene	2A	probably carcinogenic	probably carcinogenic
Citrus Red No. 2	2B	possibly carcinogenic	possibly carcinogenic
Methylazoxymethanol acetate	2B	possibly carcinogenic	probably carcinogenic
Ethyl methanesulfonate	2B	possibly carcinogenic	probably carcinogenic
Radon-222 and its decay products	1	carcinogenic to humans	carcinogenic to humans
1,1,1,2-Tetrachloroethane	2B	possibly carcinogenic	not classifiable
Chlorodibromomethane	3	not classifiable	possibly carcinogenic
Pyridine	2B	possibly carcinogenic	not classifiable
1-(2-Chloroethyl)-3-(4-methylcyclohexyl)-1-nitrosourea (Methyl-CCNU) (Semustine)	1	carcinogenic to humans	carcinogenic to humans
para-Dichlorobenzene	2B	possibly carcinogenic	possibly carcinogenic
Perylene	3	not classifiable	i don't know
Dibromoacetic acid	2B	possibly carcinogenic	possibly carcinogenic
1,5-Naphthalene diisocyanate	3	not classifiable	possibly carcinogenic
Benz[c]acridine	3	not classifiable	possibly carcinogenic
Glu-P-1 (2-Amino-6-methyldipyrido[1,2-a:3',2'-d]imidazole)	2B	possibly carcinogenic	possibly carcinogenic
1,3-Butadiene	1	carcinogenic to humans	carcinogenic to humans
Nitrofurantoin	3	not classifiable	not classifiable
Cyclochlorotine	3	not classifiable	not classifiable
Endrin	3	not classifiable	not classifiable
Gyromitrin	3	not classifiable	probably carcinogenic
Sudan Brown RR	3	not classifiable	possibly carcinogenic
Acrylamide	2A	probably carcinogenic	probably carcinogenic
Oxyphenbutazone	3	not classifiable	possibly carcinogenic
trans-2-[(Dimethylamino)methylimino]-5-[2-(5-nitro-2-furyl)-vinyl]-1,3,4-oxadiazole	2B	possibly carcinogenic	not classifiable
Luteoskyrin	3	not classifiable	i don't know
Oil Orange SS	2B	possibly carcinogenic	possibly carcinogenic
Microcystin-LR	2B	possibly carcinogenic	possibly carcinogenic
Microcystis extracts	3	not classifiable	possibly carcinogenic
Carrageenan, native	3	not classifiable	not classifiable
1,2,3-Tris(chloromethoxy)propane	3	not classifiable	probably carcinogenic
Ethyl carbamate (Urethane)	2A	probably carcinogenic	probably carcinogenic
1,2-Dihydroaceanthrylene	3	not classifiable	i don't know
2-Amino-5-nitrothiazole	3	not classifiable	not classifiable
Naphtho[2,1-a]fluoranthene	3	not classifiable	possibly carcinogenic
Nitromethane	2B	possibly carcinogenic	possibly carcinogenic
Etoposide	1	carcinogenic to humans	carcinogenic to humans
Simazine	3	not classifiable	not classifiable
Carmoisine	3	not classifiable	i don't know
Sulfur mustard	1	carcinogenic to humans	carcinogenic to humans
Lead	2B	possibly carcinogenic	i don't know
1-Butyl glycidyl ether	2B	possibly carcinogenic	possibly carcinogenic
N-Vinyl-2-pyrrolidone	3	not classifiable	not classifiable
1,4-Dimethylphenanthrene	3	not classifiable	not classifiable
Glycidol	2A	probably carcinogenic	probably carcinogenic
Benz[l]aceanthrylene	3	not classifiable	possibly carcinogenic
Benzo[a]fluoranthene	3	not classifiable	possibly carcinogenic
2,4,6-Trinitrotoluene	3	not classifiable	possibly carcinogenic
2-Amino-5-nitrophenol	3	not classifiable	not classifiable
MeA-alpha-C (2-Amino-3-methyl-9H-pyrido[2,3-b]indole)	2B	possibly carcinogenic	possibly carcinogenic
Fluoranthene	3	not classifiable	not classifiable
Dibenzo[e,l]pyrene	3	not classifiable	carcinogenic to humans
Penicillic acid	3	not classifiable	not classifiable
Welding fumes	1	carcinogenic to humans	carcinogenic to humans
1,2-Dimethylhydrazine	2A	probably carcinogenic	possibly carcinogenic
Sulfasalazine	2B	possibly carcinogenic	probably carcinogenic
Silicon carbide whiskers	2A	probably carcinogenic	possibly carcinogenic
Benzene	1	carcinogenic to humans	carcinogenic to humans
A-alpha-C (2-Amino-9H-pyrido[2,3-b]indole)	2B	possibly carcinogenic	possibly carcinogenic
Aristolochic acid	1	carcinogenic to humans	carcinogenic to humans
Silica dust, crystalline, in the form of quartz or cristobalite	1	carcinogenic to humans	carcinogenic to humans
Cyclophosphamide	1	carcinogenic to humans	carcinogenic to humans
Oestradiol mustard	3	not classifiable	possibly carcinogenic
2,2',5,5'-Tetrachlorobenzidine	3	not classifiable	not classifiable
Hexachlorophene	3	not classifiable	not classifiable
2,4,6-Trimethylaniline	3	not classifiable	possibly carcinogenic
Ampicillin	3	not classifiable	i don't know
Evans blue	3	not classifiable	possibly carcinogenic
Bis(chloromethyl)ether; chloromethyl methyl ether (technical-grade)	1	carcinogenic to humans	carcinogenic to humans
