statement	score	confidence	gemini_2_5_flash
Ultraviolet-emitting tanning devices (see Ultraviolet radiation (wavelengths 100–400 nm, encompassing UVA, UVB, and UVC); Ultraviolet radiation from welding; and Solar radiation)	1	carcinogenic to humans	carcinogenic to humans
Ultraviolet radiation (wavelengths 100–400 nm, encompassing UVA, UVB, and UVC) (see Ultraviolet radiation from welding; Ultraviolet-emitting tanning devices; and Solar radiation)	1	carcinogenic to humans	carcinogenic to humans
para-Anisidine	3	not classifiable	not classifiable
1-tert-Butoxypropan-2-ol	2B	possibly carcinogenic	not classifiable
Pyrido[3,4-c]psoralen	3	not classifiable	possibly carcinogenic
Dichloroacetonitrile	3	not classifiable	possibly carcinogenic
Opisthorchis viverrini (infection with)	1	carcinogenic to humans	carcinogenic to humans
Helicobacter pylori (infection with)	1	carcinogenic to humans	carcinogenic to humans
JC polyomavirus (JCV)	2B	possibly carcinogenic	not classifiable
Magnetic fields, extremely low-frequency	2B	possibly carcinogenic	possibly carcinogenic
HC Yellow No. 4	3	not classifiable	not classifiable
4-Nitropyrene	2B	possibly carcinogenic	probably carcinogenic
Dihydrosafrole	2B	possibly carcinogenic	possibly carcinogenic
Tetrafluoroethylene	2A	probably carcinogenic	not classifiable
Schistosoma haematobium (infection with)	1	carcinogenic to humans	carcinogenic to humans
Trimethylolpropane triacrylate, technical grade	2B	possibly carcinogenic	possibly carcinogenic
Safrole	2B	possibly carcinogenic	possibly carcinogenic
1,3-Propane sultone	2A	probably carcinogenic	possibly carcinogenic
N-Nitrosomorpholine	2B	possibly carcinogenic	possibly carcinogenic
1,2-Diethylhydrazine	2B	possibly carcinogenic	possibly carcinogenic
para-Benzoquinone dioxime	3	not classifiable	possibly carcinogenic
Methyl tert-butyl ether	2B	possibly carcinogenic	possibly carcinogenic
Malathion	2A	probably carcinogenic	probably carcinogenic
Caprolactam	3	not classifiable	not classifiable
Methylazoxymethanol acetate	2B	possibly carcinogenic	probably carcinogenic
Methylmercury compounds	2B	possibly carcinogenic	possibly carcinogenic
Benzyl violet 4B	2B	possibly carcinogenic	possibly carcinogenic
Sulfasalazine	2B	possibly carcinogenic	possibly carcinogenic
Tris(2,3-dibromopropyl) phosphate	2A	probably carcinogenic	possibly carcinogenic
Tetrachloroethylene (Perchloroethylene)	2A	probably carcinogenic	probably carcinogenic
2,4-D (2,4-dichlorophenoxyacetic acid) (See also Chlorophenoxy herbicides)	2B	possibly carcinogenic	possibly carcinogenic
Sulfallate	2B	possibly carcinogenic	possibly carcinogenic
Lauroyl peroxide	3	not classifiable	not classifiable
3-(N-Nitrosomethylamino)propionaldehyde	3	not classifiable	i don't know
N,N'-Diethylthiourea	3	not classifiable	possibly carcinogenic
3-Nitrobenzanthrone	2B	possibly carcinogenic	possibly carcinogenic
2,4-Diaminotoluene	2B	possibly carcinogenic	possibly carcinogenic
ortho-Phenylenediamine	2B	possibly carcinogenic	possibly carcinogenic
para-Aminoazobenzene	2B	possibly carcinogenic	not classifiable
para-Phenylenediamine	3	not classifiable	not classifiable
Chloramine	3	not classifiable	not classifiable
Pickled vegetables (traditional Asian)	2B	possibly carcinogenic	possibly carcinogenic
Perfluorooctanesulfonic acid (PFOS)	2B	possibly carcinogenic	possibly carcinogenic
Nitrofen (technical-grade)	2B	possibly carcinogenic	possibly carcinogenic
para-Dimethylaminoazobenzene	2B	possibly carcinogenic	possibly carcinogenic
para-Quinone	3	not classifiable	not classifiable
Polymeric implant prepared as thin smooth films (with the exception of poly-glycolic acid)	2B	possibly carcinogenic	possibly carcinogenic
1-(2-Chloroethyl)-3-cyclohexyl-1-nitrosourea (CCNU) (Lomustine)	2A	probably carcinogenic	carcinogenic to humans
Printing processes (occupational exposures in)	2B	possibly carcinogenic	carcinogenic to humans
Acetamide	2B	possibly carcinogenic	possibly carcinogenic
Polychlorophenols and their sodium salts (mixed exposures) (see Pentachlorophenol; 2,4,6-Trichlorophenol)	2B	possibly carcinogenic	possibly carcinogenic
ortho-Anisidine hydrochloride (see also ortho-Anisidine)	2A	probably carcinogenic	possibly carcinogenic
4-Chloro-ortho-phenylenediamine	2B	possibly carcinogenic	possibly carcinogenic
Streptozotocin	2B	possibly carcinogenic	probably carcinogenic
3,3′,4,4′-Tetrachloroazobenzene	2A	probably carcinogenic	possibly carcinogenic
Metallic implants prepared as thin smooth films	2B	possibly carcinogenic	possibly carcinogenic
3-(N-Nitrosomethylamino)propionitrile	2B	possibly carcinogenic	possibly carcinogenic
1,2-Dibromo-3-chloropropane	2B	possibly carcinogenic	probably carcinogenic
Allyl chloride	3	not classifiable	not classifiable
5-Nitroacenaphthene	2B	possibly carcinogenic	possibly carcinogenic
Musk xylene	3	not classifiable	not classifiable
Oxazepam	2B	possibly carcinogenic	not classifiable
Dibenzo[a,i]pyrene	2B	possibly carcinogenic	probably carcinogenic
2-Amino-4-chlorophenol	2B	possibly carcinogenic	not classifiable
Progestogen-only contraceptives	2B	possibly carcinogenic	possibly carcinogenic
Chloroacetonitrile	3	not classifiable	possibly carcinogenic
Dibenzo[a,h]pyrene	2B	possibly carcinogenic	probably carcinogenic
2-(1-Aziridinyl)ethanol	3	not classifiable	possibly carcinogenic
Chlorothalonil	2B	possibly carcinogenic	possibly carcinogenic
Aniline hydrochloride (see also Aniline)	2A	probably carcinogenic	not classifiable
Radiofrequency electromagnetic fields	2B	possibly carcinogenic	possibly carcinogenic
2,6-Dinitrotoluene	2B	possibly carcinogenic	possibly carcinogenic
2-Mercaptobenzothiazole	2A	probably carcinogenic	possibly carcinogenic
2-Nitrofluorene	2B	possibly carcinogenic	possibly carcinogenic
1,3-Dichloro-2-propanol	2B	possibly carcinogenic	probably carcinogenic
Bischloroethyl nitrosourea (BCNU) (Carmustine)	2A	probably carcinogenic	carcinogenic to humans
Indeno[1,2,3-cd]pyrene	2B	possibly carcinogenic	probably carcinogenic
2,3-Dibromopropan-1-ol	2B	possibly carcinogenic	possibly carcinogenic
3-Monochloro-1,2-propanediol	2B	possibly carcinogenic	possibly carcinogenic
Progestins (see also Progestogen-only contraceptives)	2B	possibly carcinogenic	possibly carcinogenic
Succinic anhydride	3	not classifiable	probably carcinogenic
meta-Phenylenediamine	3	not classifiable	possibly carcinogenic
Refractory ceramic fibres	2B	possibly carcinogenic	possibly carcinogenic
Cisplatin	2A	probably carcinogenic	carcinogenic to humans
7H-Dibenzo[c,g]carbazole	2B	possibly carcinogenic	probably carcinogenic
Niridazole	2B	possibly carcinogenic	possibly carcinogenic
Methyl acrylate	2B	possibly carcinogenic	not classifiable
Textile manufacturing industry (work in)	2B	possibly carcinogenic	carcinogenic to humans
Indium phosphide	2A	probably carcinogenic	probably carcinogenic
Dibenzo[a,l]pyrene	2A	probably carcinogenic	carcinogenic to humans
Resorcinol	3	not classifiable	not classifiable
Benzo[c]phenanthrene	2B	possibly carcinogenic	possibly carcinogenic
Isoeugenol	2B	possibly carcinogenic	not classifiable
ortho-Aminoazotoluene	2B	possibly carcinogenic	possibly carcinogenic
Special-purpose fibres such as E-glass and '475' glass fibres	2B	possibly carcinogenic	not classifiable
Dibenz[a,j]acridine	2A	probably carcinogenic	probably carcinogenic
Bis(2-chloro-1-methylethyl)ether	3	not classifiable	possibly carcinogenic
Benz[j]aceanthrylene	2B	possibly carcinogenic	possibly carcinogenic
Toluene	3	not classifiable	not classifiable
Benzo[j]fluoranthene	2B	possibly carcinogenic	possibly carcinogenic
Diisopropyl ether	3	not classifiable	i don't know
2,4-Diaminoanisole	2B	possibly carcinogenic	possibly carcinogenic
4-Chloronitrobenzene	2B	possibly carcinogenic	possibly carcinogenic
2,4-Dichloro-1-nitrobenzene	2B	possibly carcinogenic	not classifiable
Adriamycin (Doxorubicin)	2A	probably carcinogenic	probably carcinogenic
Talc	2A	probably carcinogenic	not classifiable
para-Nitroanisole	2B	possibly carcinogenic	not classifiable
Benzo[b]fluoranthene	2B	possibly carcinogenic	possibly carcinogenic
Butyl methacrylate	2B	possibly carcinogenic	not classifiable
4-Vinylcyclohexene	2B	possibly carcinogenic	possibly carcinogenic
Captafol	2A	probably carcinogenic	possibly carcinogenic
Furfuryl alcohol	2B	possibly carcinogenic	possibly carcinogenic
Cyclohexanone	3	not classifiable	not classifiable
Ethylbenzene	2B	possibly carcinogenic	possibly carcinogenic
N-Methyl-N-nitrosourethane	2B	possibly carcinogenic	probably carcinogenic
Phenol	3	not classifiable	not classifiable
4-Chlorobenzotrifluoride	2B	possibly carcinogenic	i don't know
Benzo[k]fluoranthene	2B	possibly carcinogenic	possibly carcinogenic
ortho-Phenylenediamine dihydrochloride	2B	possibly carcinogenic	possibly carcinogenic
Ethyl methanesulfonate	2B	possibly carcinogenic	possibly carcinogenic
Digoxin	2B	possibly carcinogenic	possibly carcinogenic
N,N'-Diacetylbenzidine	2B	possibly carcinogenic	i don't know
Teniposide	2A	probably carcinogenic	carcinogenic to humans
Cumene	2B	possibly carcinogenic	possibly carcinogenic
N-Nitrosopiperidine	2B	possibly carcinogenic	possibly carcinogenic
Thioacetamide	2B	possibly carcinogenic	possibly carcinogenic
Daunomycin (Daunorubicin)	2B	possibly carcinogenic	probably carcinogenic
trans-1,4-Dichlorobutene	3	not classifiable	possibly carcinogenic
Cyclopenta[cd]pyrene	2A	probably carcinogenic	possibly carcinogenic
Hydrazine	2A	probably carcinogenic	possibly carcinogenic
Morpholine	3	not classifiable	not classifiable
α-Methylstyrene	2B	possibly carcinogenic	not classifiable
Weapons-grade tungsten (with nickel and cobalt) alloy	2B	possibly carcinogenic	not classifiable
Dichlorvos	2B	possibly carcinogenic	possibly carcinogenic
Sterigmatocystin	2B	possibly carcinogenic	possibly carcinogenic
Chloral hydrate	2A	probably carcinogenic	possibly carcinogenic
Chrysene	2B	possibly carcinogenic	possibly carcinogenic
Nitrobenzene	2B	possibly carcinogenic	possibly carcinogenic
Azacitidine	2A	probably carcinogenic	probably carcinogenic
Bis(2-chloroethyl)ether	3	not classifiable	possibly carcinogenic
Michler’s base [4,4´-methylenebis(N,N-dimethyl)­benzenamine]	2B	possibly carcinogenic	possibly carcinogenic
N-Nitrosodi-n-propylamine	2B	possibly carcinogenic	possibly carcinogenic
Diazinon	2A	probably carcinogenic	probably carcinogenic
N,N-Dimethyl-p-toluidine	2B	possibly carcinogenic	possibly carcinogenic
Tetrachlorvinphos	2B	possibly carcinogenic	possibly carcinogenic
Dibenz[c,h]acridine	2B	possibly carcinogenic	probably carcinogenic
4,4'-Methylenedianiline	2B	possibly carcinogenic	possibly carcinogenic
3,9-Dinitrofluoranthene	2B	possibly carcinogenic	probably carcinogenic
4,4'-Diaminodiphenyl ether	2B	possibly carcinogenic	probably carcinogenic
2-Butoxyethanol	3	not classifiable	not classifiable
Trp-P-1 (3-Amino-1,4-dimethyl-5H-pyrido[4,3-b]indole)	2B	possibly carcinogenic	possibly carcinogenic
Dibenz[a,h]acridine	2B	possibly carcinogenic	probably carcinogenic
Naphtho[1,2-b]fluoranthene	3	not classifiable	not classifiable
Aspartame	2B	possibly carcinogenic	possibly carcinogenic
Fusarium sporotrichioides, toxins derived from (T-2 toxin)	3	not classifiable	not classifiable
Procarbazine hydrochloride	2A	probably carcinogenic	carcinogenic to humans
Microcystin-LR	2B	possibly carcinogenic	possibly carcinogenic
Silicon carbide whiskers	2A	probably carcinogenic	probably carcinogenic
Dithranol	3	not classifiable	not classifiable
Phenoxybenzamine hydrochloride	2B	possibly carcinogenic	possibly carcinogenic
Trp-P-2 (3-Amino-1-methyl-5H-pyrido[4,3-b]indole)	2B	possibly carcinogenic	possibly carcinogenic
Diglycidyl resorcinol ether	2B	possibly carcinogenic	possibly carcinogenic
1,1,1,2-Tetrachloroethane	2B	possibly carcinogenic	not classifiable
Propylene	3	not classifiable	not classifiable
β-Picoline	3	not classifiable	i don't know
2-Ethylhexyl acrylate	2B	possibly carcinogenic	not classifiable
DDT (4,4'-dichlorodiphenyltrichloroethane)	2A	probably carcinogenic	probably carcinogenic
Dibromoacetic acid	2B	possibly carcinogenic	possibly carcinogenic
Schistosoma mansoni (infection with)	3	not classifiable	possibly carcinogenic
Opisthorchis felineus (infection with)	3	not classifiable	carcinogenic to humans
Riddelliine	2B	possibly carcinogenic	possibly carcinogenic
PhIP (2-Amino-1-methyl-6-phenylimidazo[4,5-b]pyridine)	2B	possibly carcinogenic	possibly carcinogenic
Fusarium graminearum, F. culmorum, and F. crookwellense, toxins derived from (zearalenone, deoxynivalenol, nivalenol, and fusarenone X)	3	not classifiable	not classifiable
Dicofol	3	not classifiable	possibly carcinogenic
Microcystis extracts	3	not classifiable	possibly carcinogenic
5-Methoxypsoralen	2A	probably carcinogenic	not classifiable
Diallate	3	not classifiable	possibly carcinogenic
Acrylonitrile	1	carcinogenic to humans	possibly carcinogenic
2,5-Diaminotoluene	3	not classifiable	possibly carcinogenic
Methimazole	3	not classifiable	possibly carcinogenic
Dibenzo[a,e]pyrene	3	not classifiable	carcinogenic to humans
Picloram	3	not classifiable	not classifiable
Decabromodiphenyl oxide	3	not classifiable	possibly carcinogenic
Guinea Green B	3	not classifiable	not classifiable
1,2-Diamino-4-nitrobenzene	3	not classifiable	not classifiable
6-Methylchrysene	3	not classifiable	probably carcinogenic
n-Propyl carbamate	3	not classifiable	possibly carcinogenic
Magnetic fields, static	3	not classifiable	not classifiable
Sulfafurazole (Sulfisoxazole)	3	not classifiable	not classifiable
N-Nitrosodiethylamine	2A	probably carcinogenic	probably carcinogenic
Melphalan	1	carcinogenic to humans	carcinogenic to humans
Triethylene glycol diglycidyl ether	3	not classifiable	possibly carcinogenic
Radium-224 and its decay products	1	carcinogenic to humans	carcinogenic to humans
AF-2 [2-(2-Furyl)-3-(5-nitro-2-furyl)acrylamide]	2B	possibly carcinogenic	possibly carcinogenic
3,7-Dinitrofluoranthene	2B	possibly carcinogenic	possibly carcinogenic
Isophosphamide	3	not classifiable	probably carcinogenic
Leather tanning and processing	3	not classifiable	carcinogenic to humans
Tris(aziridinyl)-para-benzoquinone (Triaziquone)	3	not classifiable	possibly carcinogenic
Leucogentian violet (see also Gentian violet)	3	not classifiable	possibly carcinogenic
HC Blue No. 2	3	not classifiable	not classifiable
Coronene	3	not classifiable	not classifiable
Polyvinyl acetate	3	not classifiable	not classifiable
Polypropylene	3	not classifiable	i don't know
4H-Cyclopenta[def]chrysene	3	not classifiable	probably carcinogenic
1,2-Dimethylhydrazine	2A	probably carcinogenic	possibly carcinogenic
Dibenzo[h,rst]pentaphene	3	not classifiable	probably carcinogenic
1,6-Dinitropyrene	2B	possibly carcinogenic	probably carcinogenic
Simazine	3	not classifiable	possibly carcinogenic
11H-Benz[bc]aceanthrylene	3	not classifiable	probably carcinogenic
4-Methylchrysene	3	not classifiable	possibly carcinogenic
Nitrotoluenes	3	not classifiable	possibly carcinogenic
Isopropyl alcohol	3	not classifiable	not classifiable
N-Methyl-N´-nitro-N-nitrosoguanidine (MNNG)	2A	probably carcinogenic	probably carcinogenic
4-Hydroxyazobenzene	3	not classifiable	not classifiable
Acetaldehyde associated with consumption of alcoholic beverages	1	carcinogenic to humans	carcinogenic to humans
para-Chloroaniline	2B	possibly carcinogenic	possibly carcinogenic
Methyl isobutyl ketone	2B	possibly carcinogenic	not classifiable
3,3'-Dimethylbenzidine (ortho-Tolidine)	2B	possibly carcinogenic	possibly carcinogenic
Coumarin	3	not classifiable	not classifiable
Human papillomavirus (HPV) genus beta (except types 5 and 8) and genus gamma	3	not classifiable	not classifiable
Chloramphenicol	2A	probably carcinogenic	probably carcinogenic
Carrageenan, native	3	not classifiable	not classifiable
Chlorinated drinking-water	3	not classifiable	not classifiable
Polytetrafluoroethylene	3	not classifiable	i don't know
Endrin	3	not classifiable	not classifiable
Styrene-butadiene copolymers	3	not classifiable	not classifiable
Disperse Blue 1	2B	possibly carcinogenic	possibly carcinogenic
Bisulfites	3	not classifiable	i don't know
Polyvinyl alcohol	3	not classifiable	not classifiable
Cobalt metal (without tungsten carbide or other metal alloys)	2A	probably carcinogenic	probably carcinogenic
Flat-glass and specialty glass (manufacture of)	3	not classifiable	carcinogenic to humans
3-Nitroperylene	3	not classifiable	probably carcinogenic
Anthracene	2B	possibly carcinogenic	not classifiable
Carbon nanotubes, multiwalled, other than MWCNT-7	3	not classifiable	possibly carcinogenic
Crotonaldehyde	2B	possibly carcinogenic	possibly carcinogenic
Furan	2B	possibly carcinogenic	possibly carcinogenic
Pyridine	2B	possibly carcinogenic	not classifiable
Polyurethane foams	3	not classifiable	i don't know
Polymethyl methacrylate	3	not classifiable	not classifiable
N-Nitrosomethylethylamine	2B	possibly carcinogenic	probably carcinogenic
Chlorambucil	1	carcinogenic to humans	carcinogenic to humans
5-Nitro-ortho-anisidine	3	not classifiable	not classifiable
Anthanthrene	3	not classifiable	not classifiable
Chlorodibromomethane	3	not classifiable	possibly carcinogenic
Glu-P-1 (2-Amino-6-methyldipyrido[1,2-a:3',2'-d]imidazole)	2B	possibly carcinogenic	possibly carcinogenic
3-Carbethoxypsoralen	3	not classifiable	not classifiable
Carbon nanotubes, single-walled	3	not classifiable	possibly carcinogenic
1-Nitropyrene	2A	probably carcinogenic	probably carcinogenic
4,4'-Methylenebis(2-chloroaniline) (MOCA)	1	carcinogenic to humans	probably carcinogenic
MeIQ (2-Amino-3,4-dimethylimidazo[4,5-f]quinoline)	2B	possibly carcinogenic	possibly carcinogenic
Uracil mustard	2B	possibly carcinogenic	carcinogenic to humans
Calcium carbide production	3	not classifiable	carcinogenic to humans
4,5',8-Trimethylpsoralen	3	not classifiable	carcinogenic to humans
Trichloroacetic acid	2B	possibly carcinogenic	possibly carcinogenic
N'-Nitrosoanabasine (NAB)	3	not classifiable	possibly carcinogenic
Hexachloroethane	2B	possibly carcinogenic	possibly carcinogenic
Welding fumes	1	carcinogenic to humans	carcinogenic to humans
Vinyl fluoride	2A	probably carcinogenic	probably carcinogenic
Chloral	2A	probably carcinogenic	not classifiable
Atrazine	3	not classifiable	possibly carcinogenic
Cinnamyl anthranilate	3	not classifiable	not classifiable
Propham	3	not classifiable	not classifiable
Eugenol	3	not classifiable	not classifiable
Sepiolite	3	not classifiable	not classifiable
Rhodamine 6G	3	not classifiable	not classifiable
Medphalan	3	not classifiable	carcinogenic to humans
4,4'-Dimethylangelicin plus ultraviolet A radiation	3	not classifiable	i don't know
Phenolphthalein	2B	possibly carcinogenic	possibly carcinogenic
Phosphorus-32, as phosphate	1	carcinogenic to humans	carcinogenic to humans
Trifluralin	3	not classifiable	not classifiable
Zineb	3	not classifiable	not classifiable
1,3-Dinitropyrene	2B	possibly carcinogenic	probably carcinogenic
CI Acid Orange 3	3	not classifiable	not classifiable
Electric fields, static	3	not classifiable	not classifiable
Coconut oil diethanolamine condensate	2B	possibly carcinogenic	possibly carcinogenic
Benzo[b]chrysene	3	not classifiable	probably carcinogenic
Electric fields, extremely low-frequency	3	not classifiable	not classifiable
Amitrole	3	not classifiable	possibly carcinogenic
Benzo[e]pyrene	3	not classifiable	not classifiable
Tacrolimus	1	carcinogenic to humans	probably carcinogenic
Jacobine	3	not classifiable	possibly carcinogenic
Luteoskyrin	3	not classifiable	possibly carcinogenic
para-Aminobenzoic acid	3	not classifiable	not classifiable
Dibenz[a,j]anthracene	3	not classifiable	possibly carcinogenic
Bromodichloromethane	2B	possibly carcinogenic	possibly carcinogenic
Human papillomavirus (HPV) types 6 and 11	3	not classifiable	not classifiable
Chlordimeform	3	not classifiable	possibly carcinogenic
Bitumens, occupational exposure to oxidized bitumens and their emissions during roofing	2A	probably carcinogenic	probably carcinogenic
Benzofuran	2B	possibly carcinogenic	possibly carcinogenic
Glass filament, continuous	3	not classifiable	not classifiable
Penicillic acid	3	not classifiable	possibly carcinogenic
Coffee, drinking	3	not classifiable	not classifiable
Acrylonitrile-butadiene-styrene copolymers	3	not classifiable	not classifiable
Cyclochlorotine	3	not classifiable	possibly carcinogenic
Metabisulfites	3	not classifiable	not classifiable
3-Methylfluoranthene	3	not classifiable	not classifiable
Propylene oxide	2B	possibly carcinogenic	possibly carcinogenic
1-Nitronaphthalene	3	not classifiable	possibly carcinogenic
N-Nitrosodimethylamine	2A	probably carcinogenic	probably carcinogenic
Jet fuel	3	not classifiable	possibly carcinogenic
Cobalt(II,III) oxide	3	not classifiable	probably carcinogenic
Palygorskite (Attapulgite)(short fibres, < 5 micrometres)	3	not classifiable	not classifiable
Maleic hydrazide	3	not classifiable	not classifiable
Radium-228 and its decay products	1	carcinogenic to humans	carcinogenic to humans
3-Methylchrysene	3	not classifiable	possibly carcinogenic
Monocrotaline	2B	possibly carcinogenic	possibly carcinogenic
Polyvinyl chloride	3	not classifiable	not classifiable
Chloroform	2B	possibly carcinogenic	possibly carcinogenic
Evans blue	3	not classifiable	possibly carcinogenic
Sudan Red 7B	3	not classifiable	possibly carcinogenic
Etoposide in combination with cisplatin and bleomycin	1	carcinogenic to humans	carcinogenic to humans
Vinyl chloride	1	carcinogenic to humans	carcinogenic to humans
N-Nitrosohydroxyproline	3	not classifiable	not classifiable
Dichloromethane (Methylene chloride)	2A	probably carcinogenic	probably carcinogenic
Bisphenol A diglycidyl ether (Araldite)	3	not classifiable	not classifiable
2-Amino-4-nitrophenol	3	not classifiable	possibly carcinogenic
MeIQx (2-Amino-3,8-dimethylimidazo[4,5-f]quinoxaline)	2B	possibly carcinogenic	possibly carcinogenic
Maneb	3	not classifiable	not classifiable
Citrus Red No. 2	2B	possibly carcinogenic	possibly carcinogenic
Medroxyprogesterone acetate	2B	possibly carcinogenic	probably carcinogenic
3,3'-Dimethoxybenzidine (ortho-Dianisidine)	2B	possibly carcinogenic	possibly carcinogenic
1-Naphthylthiourea (ANTU)	3	not classifiable	not classifiable
Thiourea	3	not classifiable	possibly carcinogenic
Isopropyl oils	3	not classifiable	carcinogenic to humans
N-Methyl-N-nitrosourea	2A	probably carcinogenic	probably carcinogenic
2-Bromopropane	2A	probably carcinogenic	probably carcinogenic
1-Methylchrysene	3	not classifiable	possibly carcinogenic
Isosafrole	3	not classifiable	possibly carcinogenic
6-Nitrobenzo[a]pyrene	3	not classifiable	probably carcinogenic
Methoxychlor	3	not classifiable	probably carcinogenic
2,2-Bis(bromomethyl)propane-1,3-diol	2B	possibly carcinogenic	possibly carcinogenic
Hair colouring products (personal use of)	3	not classifiable	not classifiable
Dibenz[a,c]anthracene	3	not classifiable	probably carcinogenic
4-Vinylcyclohexene diepoxide	2B	possibly carcinogenic	probably carcinogenic
Acrylamide	2A	probably carcinogenic	probably carcinogenic
Vitamin K substances	3	not classifiable	i don't know
Ponceau 3R	2B	possibly carcinogenic	not classifiable
Retrorsine	3	not classifiable	possibly carcinogenic
Chlornaphazine	1	carcinogenic to humans	carcinogenic to humans
2,5-Xylidine	3	not classifiable	possibly carcinogenic
Fluorene	3	not classifiable	i don't know
Aristolochic acid	1	carcinogenic to humans	carcinogenic to humans
Dimethylarsinic acid	2B	possibly carcinogenic	possibly carcinogenic
2,4-Xylidine	3	not classifiable	possibly carcinogenic
1,2-Dichloropropane	1	carcinogenic to humans	possibly carcinogenic
Pyrene	3	not classifiable	not classifiable
Ethyl tellurac	3	not classifiable	not classifiable
Glycidaldehyde	2B	possibly carcinogenic	probably carcinogenic
Vinylidene chloride-vinyl chloride copolymers	3	not classifiable	not classifiable
Catechol	2B	possibly carcinogenic	possibly carcinogenic
Hydralazine	3	not classifiable	possibly carcinogenic
Disulfiram	3	not classifiable	possibly carcinogenic
Glycidol	2A	probably carcinogenic	probably carcinogenic
Furazolidone	3	not classifiable	possibly carcinogenic
Lasiocarpine	2B	possibly carcinogenic	possibly carcinogenic
Benzoyl peroxide	3	not classifiable	not classifiable
Mitoxantrone	2B	possibly carcinogenic	probably carcinogenic
Sudan Brown RR	3	not classifiable	not classifiable
2-Methylaziridine (Propyleneimine)	2B	possibly carcinogenic	possibly carcinogenic
Ponceau SX	3	not classifiable	not classifiable
Fumonisin B1	2B	possibly carcinogenic	possibly carcinogenic
IQ (2-Amino-3-methylimidazo[4,5-f]quinoline)	2A	probably carcinogenic	probably carcinogenic
Nitrogen mustard	2A	probably carcinogenic	carcinogenic to humans
1-Bromo-3-chloropropane	2B	possibly carcinogenic	possibly carcinogenic
beta-Butyrolactone	2B	possibly carcinogenic	possibly carcinogenic
Zidovudine (AZT)	2B	possibly carcinogenic	possibly carcinogenic
Etoposide	1	carcinogenic to humans	carcinogenic to humans
3-Chloronitrobenzene	3	not classifiable	not classifiable
Didanosine	3	not classifiable	not classifiable
Ethylene oxide	1	carcinogenic to humans	carcinogenic to humans
Triamterene	2B	possibly carcinogenic	not classifiable
HC Blue No. 1	2B	possibly carcinogenic	not classifiable
Acetaldehyde	2B	possibly carcinogenic	carcinogenic to humans
Fluorides (inorganic, used in drinking-water)	3	not classifiable	not classifiable
Hypochlorite salts	3	not classifiable	not classifiable
N'-Nitrosoanatabine (NAT)	3	not classifiable	possibly carcinogenic
Leather goods manufacture (see also Leather dust)	3	not classifiable	carcinogenic to humans
Aurothioglucose	3	not classifiable	not classifiable
Oil Orange SS	2B	possibly carcinogenic	possibly carcinogenic
Polychloroprene	3	not classifiable	not classifiable
Zalcitabine	2B	possibly carcinogenic	not classifiable
Lindane (see also Hexachlorocyclohexanes)	1	carcinogenic to humans	carcinogenic to humans
Benzo[c]fluorene	3	not classifiable	possibly carcinogenic
CI Direct Blue 218	2B	possibly carcinogenic	possibly carcinogenic
Diethanolamine	2B	possibly carcinogenic	possibly carcinogenic
5-Aminoacenaphthene	3	not classifiable	possibly carcinogenic
Trypan blue	2B	possibly carcinogenic	possibly carcinogenic
3-Nitrofluoranthene	3	not classifiable	possibly carcinogenic
Oxyphenbutazone	3	not classifiable	possibly carcinogenic
Ethylenethiourea	3	not classifiable	possibly carcinogenic
Amaranth	3	not classifiable	not classifiable
Butylated hydroxytoluene (BHT)	3	not classifiable	not classifiable
Bis(chloromethyl)ether; chloromethyl methyl ether (technical-grade)	1	carcinogenic to humans	carcinogenic to humans
Ethylene sulfide	3	not classifiable	possibly carcinogenic
Asbestos (all forms, including actinolite, amosite, anthophyllite, chrysotile, crocidolite, tremolite)	1	carcinogenic to humans	carcinogenic to humans
Eosin	3	not classifiable	not classifiable
Diisopropyl sulfate	2B	possibly carcinogenic	probably carcinogenic
Vinyl bromide	2A	probably carcinogenic	probably carcinogenic
Gyromitrin	3	not classifiable	probably carcinogenic
Ptaquiloside	3	not classifiable	possibly carcinogenic
Polychlorinated biphenyls	1	carcinogenic to humans	carcinogenic to humans
Human T-cell lymphotropic virus type II	3	not classifiable	not classifiable
6-Nitrochrysene	2A	probably carcinogenic	probably carcinogenic
Fluoranthene	3	not classifiable	not classifiable
N-Nitrosodiphenylamine	3	not classifiable	not classifiable
4-Nitrobiphenyl	3	not classifiable	possibly carcinogenic
Tamoxifen	1	carcinogenic to humans	carcinogenic to humans
trans-2-[(Dimethylamino)methylimino]-5-[2-(5-nitro-2-furyl)-vinyl]-1,3,4-oxadiazole	2B	possibly carcinogenic	possibly carcinogenic
N'-Nitrosonornicotine (NNN) and 4-(N-Nitrosomethylamino)-1-(3-pyridyl)-1-butanone (NNK)	1	carcinogenic to humans	carcinogenic to humans
T2-Trichothecene	3	not classifiable	not classifiable
Dibromoacetonitrile	2B	possibly carcinogenic	possibly carcinogenic
Mate, not very hot (drinking)	3	not classifiable	not classifiable
Diazomethane	3	not classifiable	probably carcinogenic
Di(2-ethylhexyl)phthalate	2B	possibly carcinogenic	possibly carcinogenic
Polystyrene	3	not classifiable	i don't know
Bleomycins	2B	possibly carcinogenic	possibly carcinogenic
X- and Gamma-Radiation	1	carcinogenic to humans	carcinogenic to humans
3,3'-Dimethoxybenzidine-4,4'-diisocyanate	3	not classifiable	possibly carcinogenic
Dental materials	3	not classifiable	i don't know
