statement	score	confidence	gemini_2_5_flash
Chlordecone (Kepone)	2B	possibly carcinogenic	possibly carcinogenic
N-Nitrosofolic acid	3	not classifiable	PARSE_FAIL
Aciclovir	3	not classifiable	not classifiable
Chlorofluoromethane	3	not classifiable	not classifiable
N-Nitrosodi-n-butylamine	2B	possibly carcinogenic	possibly carcinogenic
Acrolein	2A	probably carcinogenic	probably carcinogenic
Ultraviolet radiation from welding (see Ultraviolet radiation (wavelengths 100–400 nm, encompassing UVA, UVB, and UVC); Ultraviolet-emitting tanning devices; and Solar radiation)	1	carcinogenic to humans	carcinogenic to humans
Methyl parathion	3	not classifiable	possibly carcinogenic
Estazolam	3	not classifiable	not classifiable
Glyphosate	2A	probably carcinogenic	probably carcinogenic
N-Methylolacrylamide	2B	possibly carcinogenic	probably carcinogenic
Paracetamol (Acetaminophen)	3	not classifiable	not classifiable
8-Hydroxyquinoline	3	not classifiable	not classifiable
Sodium diethyldithiocarbamate	3	not classifiable	not classifiable
Cycasin	2B	possibly carcinogenic	possibly carcinogenic
Methyl carbamate	3	not classifiable	possibly carcinogenic
Welding fumes	1	carcinogenic to humans	carcinogenic to humans
Ultraviolet-emitting tanning devices (see Ultraviolet radiation (wavelengths 100–400 nm, encompassing UVA, UVB, and UVC); Ultraviolet radiation from welding; and Solar radiation)	1	carcinogenic to humans	carcinogenic to humans
Aziridine	2B	possibly carcinogenic	probably carcinogenic
Pioglitazone	2A	probably carcinogenic	possibly carcinogenic
Ultraviolet radiation (wavelengths 100–400 nm, encompassing UVA, UVB, and UVC) (see Ultraviolet radiation from welding; Ultraviolet-emitting tanning devices; and Solar radiation)	1	carcinogenic to humans	carcinogenic to humans
Copper 8-hydroxyquinoline	3	not classifiable	PARSE_FAIL
Patulin	3	not classifiable	not classifiable
N-Nitrosopyrrolidine	2B	possibly carcinogenic	probably carcinogenic
Dichloroacetonitrile	3	not classifiable	possibly carcinogenic
HC Yellow No. 4	3	not classifiable	not classifiable
1,3-Propane sultone	2A	probably carcinogenic	possibly carcinogenic
para-Anisidine	3	not classifiable	possibly carcinogenic
para-Benzoquinone dioxime	3	not classifiable	possibly carcinogenic
Trimethylolpropane triacrylate, technical grade	2B	possibly carcinogenic	possibly carcinogenic
Dihydrosafrole	2B	possibly carcinogenic	possibly carcinogenic
d-Limonene	3	not classifiable	not classifiable
Safrole	2B	possibly carcinogenic	possibly carcinogenic
Tetrafluoroethylene	2A	probably carcinogenic	possibly carcinogenic
Wood dust	1	carcinogenic to humans	carcinogenic to humans
para-Aminobenzoic acid	3	not classifiable	not classifiable
N,N'-Diethylthiourea	3	not classifiable	possibly carcinogenic
1,2-Diethylhydrazine	2B	possibly carcinogenic	possibly carcinogenic
N-Nitrosohydroxyproline	3	not classifiable	not classifiable
Nitrovin	3	not classifiable	not classifiable
Carbon nanotubes, multiwalled, other than MWCNT-7	3	not classifiable	possibly carcinogenic
Methimazole	3	not classifiable	possibly carcinogenic
Monuron	3	not classifiable	not classifiable
Saccharated iron oxide	3	not classifiable	not classifiable
Aziridyl benzoquinone	3	not classifiable	possibly carcinogenic
Crude oil	3	not classifiable	not classifiable
Musk xylene	3	not classifiable	possibly carcinogenic
Acenaphthene	3	not classifiable	not classifiable
Acriflavinium chloride	3	not classifiable	not classifiable
Musk ambrette	3	not classifiable	not classifiable
Dimethoxane	3	not classifiable	not classifiable
Saccharin and its salts	3	not classifiable	not classifiable
Rhodamine B	3	not classifiable	possibly carcinogenic
Terpene polychlorinates (Strobane®)	3	not classifiable	possibly carcinogenic
Sudan I	3	not classifiable	not classifiable
Bromochloroacetonitrile	3	not classifiable	possibly carcinogenic
Diacetylaminoazotoluene	3	not classifiable	possibly carcinogenic
Theobromine	3	not classifiable	not classifiable
Phenanthrene	3	not classifiable	not classifiable
Quintozene (Pentachloronitrobenzene)	3	not classifiable	possibly carcinogenic
Droloxifene	3	not classifiable	PARSE_FAIL
1-Amino-2-methylanthraquinone	3	not classifiable	not classifiable
Butyl benzyl phthalate	3	not classifiable	possibly carcinogenic
Temazepam	3	not classifiable	not classifiable
1-Methylphenanthrene	3	not classifiable	PARSE_FAIL
Scarlet Red	3	not classifiable	not classifiable
Malathion	2A	probably carcinogenic	probably carcinogenic
Yellow AB	3	not classifiable	not classifiable
N-Nitrosodiphenylamine	3	not classifiable	not classifiable
Hydralazine	3	not classifiable	possibly carcinogenic
7-Methylpyrido[3,4-c]psoralen	3	not classifiable	possibly carcinogenic
Pyrido[3,4-c]psoralen	3	not classifiable	possibly carcinogenic
Sudan III	3	not classifiable	not classifiable
Methyl tert-butyl ether	2B	possibly carcinogenic	possibly carcinogenic
2,4-D (2,4-dichlorophenoxyacetic acid) (See also Chlorophenoxy herbicides)	2B	possibly carcinogenic	possibly carcinogenic
Tris(2,3-dibromopropyl) phosphate	2A	probably carcinogenic	probably carcinogenic
Caprolactam	3	not classifiable	not classifiable
Benzyl violet 4B	2B	possibly carcinogenic	not classifiable
3-(N-Nitrosomethylamino)propionaldehyde	3	not classifiable	not classifiable
Methylmercury compounds	2B	possibly carcinogenic	possibly carcinogenic
Sulfallate	2B	possibly carcinogenic	possibly carcinogenic
Lauroyl peroxide	3	not classifiable	not classifiable
Metallic implants prepared as thin smooth films	2B	possibly carcinogenic	not classifiable
Pickled vegetables (traditional Asian)	2B	possibly carcinogenic	possibly carcinogenic
ortho-Phenylenediamine	2B	possibly carcinogenic	not classifiable
Tetrachloroethylene (Perchloroethylene)	2A	probably carcinogenic	probably carcinogenic
3-Nitrobenzanthrone	2B	possibly carcinogenic	possibly carcinogenic
2,4-Diaminotoluene	2B	possibly carcinogenic	possibly carcinogenic
para-Phenylenediamine	3	not classifiable	not classifiable
4-Chloro-ortho-phenylenediamine	2B	possibly carcinogenic	possibly carcinogenic
Nitrofen (technical-grade)	2B	possibly carcinogenic	possibly carcinogenic
Polychlorophenols and their sodium salts (mixed exposures) (see Pentachlorophenol; 2,4,6-Trichlorophenol)	2B	possibly carcinogenic	possibly carcinogenic
ortho-Anisidine hydrochloride (see also ortho-Anisidine)	2A	probably carcinogenic	possibly carcinogenic
Printing processes (occupational exposures in)	2B	possibly carcinogenic	carcinogenic to humans
1-(2-Chloroethyl)-3-cyclohexyl-1-nitrosourea (CCNU) (Lomustine)	2A	probably carcinogenic	carcinogenic to humans
Chloramine	3	not classifiable	i don't know
Streptozotocin	2B	possibly carcinogenic	probably carcinogenic
3,3′,4,4′-Tetrachloroazobenzene	2A	probably carcinogenic	possibly carcinogenic
para-Quinone	3	not classifiable	not classifiable
Perfluorooctanesulfonic acid (PFOS)	2B	possibly carcinogenic	possibly carcinogenic
Polymeric implant prepared as thin smooth films (with the exception of poly-glycolic acid)	2B	possibly carcinogenic	possibly carcinogenic
Allyl chloride	3	not classifiable	not classifiable
Dibenzo[a,i]pyrene	2B	possibly carcinogenic	carcinogenic to humans
2-Amino-4-chlorophenol	2B	possibly carcinogenic	not classifiable
Aniline hydrochloride (see also Aniline)	2A	probably carcinogenic	possibly carcinogenic
Radiofrequency electromagnetic fields	2B	possibly carcinogenic	possibly carcinogenic
1,2-Dibromo-3-chloropropane	2B	possibly carcinogenic	probably carcinogenic
Progestins (see also Progestogen-only contraceptives)	2B	possibly carcinogenic	possibly carcinogenic
Dibenzo[a,h]pyrene	2B	possibly carcinogenic	carcinogenic to humans
2,3-Dibromopropan-1-ol	2B	possibly carcinogenic	possibly carcinogenic
Chlorothalonil	2B	possibly carcinogenic	probably carcinogenic
1,3-Dichloro-2-propanol	2B	possibly carcinogenic	possibly carcinogenic
Refractory ceramic fibres	2B	possibly carcinogenic	possibly carcinogenic
2-Mercaptobenzothiazole	2A	probably carcinogenic	possibly carcinogenic
Progestogen-only contraceptives	2B	possibly carcinogenic	possibly carcinogenic
Chloroacetonitrile	3	not classifiable	not classifiable
Indeno[1,2,3-cd]pyrene	2B	possibly carcinogenic	probably carcinogenic
Talc	2A	probably carcinogenic	not classifiable
Bischloroethyl nitrosourea (BCNU) (Carmustine)	2A	probably carcinogenic	carcinogenic to humans
Diisopropyl ether	3	not classifiable	not classifiable
Cisplatin	2A	probably carcinogenic	carcinogenic to humans
2-(1-Aziridinyl)ethanol	3	not classifiable	possibly carcinogenic
meta-Phenylenediamine	3	not classifiable	not classifiable
3-Monochloro-1,2-propanediol	2B	possibly carcinogenic	possibly carcinogenic
Special-purpose fibres such as E-glass and '475' glass fibres	2B	possibly carcinogenic	not classifiable
Succinic anhydride	3	not classifiable	not classifiable
7H-Dibenzo[c,g]carbazole	2B	possibly carcinogenic	probably carcinogenic
Benzo[c]phenanthrene	2B	possibly carcinogenic	possibly carcinogenic
Resorcinol	3	not classifiable	not classifiable
Isoeugenol	2B	possibly carcinogenic	not classifiable
Dibenzo[a,l]pyrene	2A	probably carcinogenic	carcinogenic to humans
ortho-Aminoazotoluene	2B	possibly carcinogenic	carcinogenic to humans
Methyl acrylate	2B	possibly carcinogenic	not classifiable
Textile manufacturing industry (work in)	2B	possibly carcinogenic	carcinogenic to humans
Indium phosphide	2A	probably carcinogenic	probably carcinogenic
Weapons-grade tungsten (with nickel and cobalt) alloy	2B	possibly carcinogenic	possibly carcinogenic
Butyl methacrylate	2B	possibly carcinogenic	not classifiable
Toluene	3	not classifiable	not classifiable
Benzo[j]fluoranthene	2B	possibly carcinogenic	possibly carcinogenic
Benzo[b]fluoranthene	2B	possibly carcinogenic	probably carcinogenic
Dibenz[a,j]acridine	2A	probably carcinogenic	probably carcinogenic
4-Chloronitrobenzene	2B	possibly carcinogenic	possibly carcinogenic
Bis(2-chloro-1-methylethyl)ether	3	not classifiable	possibly carcinogenic
Benz[j]aceanthrylene	2B	possibly carcinogenic	possibly carcinogenic
Adriamycin (Doxorubicin)	2A	probably carcinogenic	probably carcinogenic
para-Nitroanisole	2B	possibly carcinogenic	not classifiable
4-Vinylcyclohexene	2B	possibly carcinogenic	possibly carcinogenic
Cyclohexanone	3	not classifiable	not classifiable
Captafol	2A	probably carcinogenic	possibly carcinogenic
Cumene	2B	possibly carcinogenic	possibly carcinogenic
Phenol	3	not classifiable	not classifiable
Furfuryl alcohol	2B	possibly carcinogenic	possibly carcinogenic
Cyclopenta[cd]pyrene	2A	probably carcinogenic	probably carcinogenic
4-Chlorobenzotrifluoride	2B	possibly carcinogenic	possibly carcinogenic
Digoxin	2B	possibly carcinogenic	not classifiable
Benzo[k]fluoranthene	2B	possibly carcinogenic	possibly carcinogenic
Ethylbenzene	2B	possibly carcinogenic	possibly carcinogenic
Teniposide	2A	probably carcinogenic	carcinogenic to humans
Daunomycin (Daunorubicin)	2B	possibly carcinogenic	probably carcinogenic
Hydrazine	2A	probably carcinogenic	probably carcinogenic
Chrysene	2B	possibly carcinogenic	possibly carcinogenic
α-Methylstyrene	2B	possibly carcinogenic	not classifiable
Sterigmatocystin	2B	possibly carcinogenic	possibly carcinogenic
N-Nitrosopiperidine	2B	possibly carcinogenic	probably carcinogenic
β-Picoline	3	not classifiable	not classifiable
N,N-Dimethyl-p-toluidine	2B	possibly carcinogenic	not classifiable
trans-1,4-Dichlorobutene	3	not classifiable	not classifiable
Nitrobenzene	2B	possibly carcinogenic	possibly carcinogenic
Chloral hydrate	2A	probably carcinogenic	possibly carcinogenic
Morpholine	3	not classifiable	not classifiable
Michler’s base [4,4´-methylenebis(N,N-dimethyl)­benzenamine]	2B	possibly carcinogenic	possibly carcinogenic
Bis(2-chloroethyl)ether	3	not classifiable	possibly carcinogenic
Tetrachlorvinphos	2B	possibly carcinogenic	possibly carcinogenic
Azacitidine	2A	probably carcinogenic	probably carcinogenic
4,4'-Methylenedianiline	2B	possibly carcinogenic	possibly carcinogenic
Dibenz[c,h]acridine	2B	possibly carcinogenic	probably carcinogenic
Diazinon	2A	probably carcinogenic	probably carcinogenic
2-Butoxyethanol	3	not classifiable	not classifiable
Fusarium graminearum, F. culmorum, and F. crookwellense, toxins derived from (zearalenone, deoxynivalenol, nivalenol, and fusarenone X)	3	not classifiable	not classifiable
4,4'-Diaminodiphenyl ether	2B	possibly carcinogenic	possibly carcinogenic
Nitrogen mustard	2A	probably carcinogenic	carcinogenic to humans
Chloramphenicol	2A	probably carcinogenic	probably carcinogenic
Azathioprine	1	carcinogenic to humans	carcinogenic to humans
Chloroform	2B	possibly carcinogenic	possibly carcinogenic
Methylene blue	3	not classifiable	possibly carcinogenic
1-Bromopropane	2B	possibly carcinogenic	probably carcinogenic
beta-Butyrolactone	2B	possibly carcinogenic	possibly carcinogenic
Fluorides (inorganic, used in drinking-water)	3	not classifiable	possibly carcinogenic
Acrylonitrile	1	carcinogenic to humans	possibly carcinogenic
Benzo[g]chrysene	3	not classifiable	not classifiable
4H-Cyclopenta[def]chrysene	3	not classifiable	possibly carcinogenic
Phenoxybenzamine hydrochloride	2B	possibly carcinogenic	possibly carcinogenic
Quercetin	3	not classifiable	not classifiable
2-Nitrofluorene	2B	possibly carcinogenic	probably carcinogenic
Thiourea	3	not classifiable	probably carcinogenic
Isophosphamide	3	not classifiable	carcinogenic to humans
Iron-dextrin complex	3	not classifiable	not classifiable
Dichloromethane (Methylene chloride)	2A	probably carcinogenic	probably carcinogenic
Toremifene	3	not classifiable	possibly carcinogenic
CI Orange G	3	not classifiable	not classifiable
Azaserine	2B	possibly carcinogenic	possibly carcinogenic
7-Nitrobenz[a]anthracene	3	not classifiable	probably carcinogenic
Melphalan	1	carcinogenic to humans	carcinogenic to humans
3,7-Dinitrofluoranthene	2B	possibly carcinogenic	possibly carcinogenic
Pyridine	2B	possibly carcinogenic	not classifiable
Vinyl acetate	2B	possibly carcinogenic	possibly carcinogenic
Carrageenan, native	3	not classifiable	not classifiable
Anaesthetics, volatile	3	not classifiable	probably carcinogenic
Cobalt metal (without tungsten carbide or other metal alloys)	2A	probably carcinogenic	possibly carcinogenic
3-Carbethoxypsoralen	3	not classifiable	not classifiable
Thioacetamide	2B	possibly carcinogenic	possibly carcinogenic
Oxazepam	2B	possibly carcinogenic	possibly carcinogenic
Perfluorooctanoic acid (PFOA)	1	carcinogenic to humans	probably carcinogenic
Silicon carbide whiskers	2A	probably carcinogenic	probably carcinogenic
AF-2 [2-(2-Furyl)-3-(5-nitro-2-furyl)acrylamide]	2B	possibly carcinogenic	possibly carcinogenic
Tamoxifen	1	carcinogenic to humans	carcinogenic to humans
Radium-226 and its decay products	1	carcinogenic to humans	carcinogenic to humans
3-Chloronitrobenzene	3	not classifiable	not classifiable
1,6-Dinitropyrene	2B	possibly carcinogenic	probably carcinogenic
Sulfasalazine	2B	possibly carcinogenic	possibly carcinogenic
1,2,3-Tris(chloromethoxy)propane	3	not classifiable	probably carcinogenic
Butylated hydroxytoluene (BHT)	3	not classifiable	not classifiable
5-(Morpholinomethyl)-3-[(5-nitrofurfurylidene)­amino]-2-oxazolidinone	2B	possibly carcinogenic	possibly carcinogenic
2,4-Dinitrotoluene	2B	possibly carcinogenic	possibly carcinogenic
Carbaryl	3	not classifiable	probably carcinogenic
Polyethylene	3	not classifiable	not classifiable
3-(N-Nitrosomethylamino)propionitrile	2B	possibly carcinogenic	possibly carcinogenic
3-Nitroperylene	3	not classifiable	possibly carcinogenic
6-Methylchrysene	3	not classifiable	probably carcinogenic
Dieldrin, and aldrin metabolized to dieldrin	2A	probably carcinogenic	probably carcinogenic
Uracil mustard	2B	possibly carcinogenic	carcinogenic to humans
Diisopropyl sulfate	2B	possibly carcinogenic	probably carcinogenic
Benzo[a]fluoranthene	3	not classifiable	possibly carcinogenic
DDT (4,4'-dichlorodiphenyltrichloroethane)	2A	probably carcinogenic	probably carcinogenic
Styrene-butadiene copolymers	3	not classifiable	not classifiable
n-Propyl carbamate	3	not classifiable	possibly carcinogenic
Ethylene oxide	1	carcinogenic to humans	carcinogenic to humans
3-Chloro-4-(dichloromethyl)-5-hydroxy-2(5H)-furanone	2B	possibly carcinogenic	possibly carcinogenic
Trp-P-2 (3-Amino-1-methyl-5H-pyrido[4,3-b]indole)	2B	possibly carcinogenic	possibly carcinogenic
Chlornaphazine	1	carcinogenic to humans	carcinogenic to humans
Bis(chloromethyl)ether; chloromethyl methyl ether (technical-grade)	1	carcinogenic to humans	carcinogenic to humans
2-Amino-5-(5-nitro-2-furyl)-1,3,4-thiadiazole	2B	possibly carcinogenic	not classifiable
Cobalt(II,III) oxide	3	not classifiable	possibly carcinogenic
Methoxsalen (8-methoxypsoralen) plus ultraviolet A radiation	1	carcinogenic to humans	carcinogenic to humans
Chloral	2A	probably carcinogenic	not classifiable
Phosphorus-32, as phosphate	1	carcinogenic to humans	carcinogenic to humans
Etoposide	1	carcinogenic to humans	carcinogenic to humans
A-alpha-C (2-Amino-9H-pyrido[2,3-b]indole)	2B	possibly carcinogenic	possibly carcinogenic
Dibenz[a,h]acridine	2B	possibly carcinogenic	probably carcinogenic
Methyl isobutyl ketone	2B	possibly carcinogenic	possibly carcinogenic
Pentosan polysulfate sodium	2B	possibly carcinogenic	probably carcinogenic
1,1,1,2-Tetrachloroethane	2B	possibly carcinogenic	not classifiable
Zidovudine (AZT)	2B	possibly carcinogenic	possibly carcinogenic
Symphytine	3	not classifiable	carcinogenic to humans
Furan	2B	possibly carcinogenic	possibly carcinogenic
Caffeic acid	2B	possibly carcinogenic	not classifiable
Heptachlor	2B	possibly carcinogenic	possibly carcinogenic
Ampicillin	3	not classifiable	not classifiable
Citrus Red No. 2	2B	possibly carcinogenic	possibly carcinogenic
Diphenylamine	2B	possibly carcinogenic	not classifiable
MeIQ (2-Amino-3,4-dimethylimidazo[4,5-f]quinoline)	2B	possibly carcinogenic	possibly carcinogenic
Sulfur mustard	1	carcinogenic to humans	carcinogenic to humans
1,2-Dimethylhydrazine	2A	probably carcinogenic	possibly carcinogenic
Coconut oil diethanolamine condensate	2B	possibly carcinogenic	possibly carcinogenic
2-Methylchrysene	3	not classifiable	possibly carcinogenic
Evans blue	3	not classifiable	not classifiable
Seneciphylline	3	not classifiable	possibly carcinogenic
1-Nitronaphthalene	3	not classifiable	possibly carcinogenic
Hexachlorobenzene	2B	possibly carcinogenic	probably carcinogenic
Carbon nanotubes, single-walled	3	not classifiable	possibly carcinogenic
4,4'-Methylenebis(2-chloroaniline) (MOCA)	1	carcinogenic to humans	probably carcinogenic
MeA-alpha-C (2-Amino-3-methyl-9H-pyrido[2,3-b]indole)	2B	possibly carcinogenic	possibly carcinogenic
Isopropyl alcohol	3	not classifiable	not classifiable
Aurothioglucose	3	not classifiable	not classifiable
Niridazole	2B	possibly carcinogenic	possibly carcinogenic
Acrylamide	2A	probably carcinogenic	probably carcinogenic
Dibenzo[e,l]pyrene	3	not classifiable	probably carcinogenic
Arsenobetaine and other organic arsenic compounds that are not metabolized in humans	3	not classifiable	not classifiable
IQ (2-Amino-3-methylimidazo[4,5-f]quinoline)	2A	probably carcinogenic	probably carcinogenic
Hexamethylphosphoramide	2B	possibly carcinogenic	probably carcinogenic
Yellow OB	3	not classifiable	possibly carcinogenic
Busulfan	1	carcinogenic to humans	carcinogenic to humans
MeIQx (2-Amino-3,8-dimethylimidazo[4,5-f]quinoxaline)	2B	possibly carcinogenic	possibly carcinogenic
1,4-Dimethylphenanthrene	3	not classifiable	not classifiable
Polytetrafluoroethylene	3	not classifiable	not classifiable
Medroxyprogesterone acetate	2B	possibly carcinogenic	probably carcinogenic
Radium-224 and its decay products	1	carcinogenic to humans	carcinogenic to humans
3-Methylfluoranthene	3	not classifiable	not classifiable
T2-Trichothecene	3	not classifiable	not classifiable
Diallate	3	not classifiable	possibly carcinogenic
4-Methylchrysene	3	not classifiable	possibly carcinogenic
Brilliant Blue FCF, disodium salt	3	not classifiable	not classifiable
N-Ethyl-N-nitrosourea	2A	probably carcinogenic	probably carcinogenic
Polychlorinated biphenyls	1	carcinogenic to humans	carcinogenic to humans
Silicon carbide, fibrous	2B	possibly carcinogenic	probably carcinogenic
Hydroxyurea	3	not classifiable	probably carcinogenic
N-Nitrosodi-n-propylamine	2B	possibly carcinogenic	possibly carcinogenic
Disperse Blue 1	2B	possibly carcinogenic	possibly carcinogenic
Simazine	3	not classifiable	possibly carcinogenic
Senkirkine	3	not classifiable	possibly carcinogenic
Methyl red	3	not classifiable	PARSE_FAIL
Benzo[ghi]fluoranthene	3	not classifiable	possibly carcinogenic
Oestradiol mustard	3	not classifiable	probably carcinogenic
Tris(2-chloroethyl) phosphate	3	not classifiable	possibly carcinogenic
Didanosine	3	not classifiable	not classifiable
para-Cresidine	2B	possibly carcinogenic	possibly carcinogenic
CI Acid Orange 3	3	not classifiable	not classifiable
1,2-Dichloropropane	1	carcinogenic to humans	possibly carcinogenic
Polyacrylic acid	3	not classifiable	PARSE_FAIL
Cinnamyl anthranilate	3	not classifiable	not classifiable
Uranium, mixture of isotopes (see Radionuclides, alpha-particle-emitting, internally deposited)	1	carcinogenic to humans	carcinogenic to humans
Plutonium	1	carcinogenic to humans	carcinogenic to humans
2,6-Dichloro-para-phenylenediamine	3	not classifiable	not classifiable
Atrazine	3	not classifiable	possibly carcinogenic
Ponceau 3R	2B	possibly carcinogenic	not classifiable
Vinyl fluoride	2A	probably carcinogenic	probably carcinogenic
Opisthorchis felineus (infection with)	3	not classifiable	carcinogenic to humans
Chlorendic acid	2B	possibly carcinogenic	possibly carcinogenic
1,3-Butadiene	1	carcinogenic to humans	carcinogenic to humans
Tris(aziridinyl)-para-benzoquinone (Triaziquone)	3	not classifiable	probably carcinogenic
Nitromethane	2B	possibly carcinogenic	possibly carcinogenic
Hexachlorobutadiene	3	not classifiable	probably carcinogenic
2,4'-Diphenyldiamine	3	not classifiable	not classifiable
Eosin	3	not classifiable	not classifiable
Sepiolite	3	not classifiable	not classifiable
Coal-tar pitch	1	carcinogenic to humans	carcinogenic to humans
3-Nitrofluoranthene	3	not classifiable	possibly carcinogenic
Retrorsine	3	not classifiable	possibly carcinogenic
2,4,6-Trinitrotoluene	3	not classifiable	not classifiable
Coal-tar distillation	1	carcinogenic to humans	carcinogenic to humans
Trifluralin	3	not classifiable	not classifiable
Maleic hydrazide	3	not classifiable	not classifiable
Clonorchis sinensis (infection with)	1	carcinogenic to humans	carcinogenic to humans
Ferric oxide	3	not classifiable	not classifiable
Dithranol	3	not classifiable	not classifiable
Vincristine sulfate	3	not classifiable	probably carcinogenic
Vat Yellow 4	3	not classifiable	not classifiable
Catechol	2B	possibly carcinogenic	possibly carcinogenic
Propham	3	not classifiable	not classifiable
Polyvinyl pyrrolidone	3	not classifiable	PARSE_FAIL
Mirex	2B	possibly carcinogenic	possibly carcinogenic
2-Methylfluoranthene	3	not classifiable	not classifiable
Dibromoacetonitrile	2B	possibly carcinogenic	possibly carcinogenic
Fluorene	3	not classifiable	not classifiable
Diethanolamine	2B	possibly carcinogenic	possibly carcinogenic
Amitrole	3	not classifiable	possibly carcinogenic
5,6-Cyclopenteno-1,2-benzanthracene	3	not classifiable	probably carcinogenic
Aniline (see also Aniline hydrochloride)	2A	probably carcinogenic	not classifiable
Potassium bromate	2B	possibly carcinogenic	possibly carcinogenic
Penicillic acid	3	not classifiable	not classifiable
Benzo[c]fluorene	3	not classifiable	possibly carcinogenic
Riddelliine	2B	possibly carcinogenic	possibly carcinogenic
Ethyl tellurac	3	not classifiable	PARSE_FAIL
Hexachlorophene	3	not classifiable	not classifiable
Ponceau MX	2B	possibly carcinogenic	possibly carcinogenic
5-Methoxypsoralen	2A	probably carcinogenic	possibly carcinogenic
5-Methylchrysene	2B	possibly carcinogenic	possibly carcinogenic
2,2',5,5'-Tetrachlorobenzidine	3	not classifiable	not classifiable
Lead	2B	possibly carcinogenic	probably carcinogenic
Magenta	2B	possibly carcinogenic	possibly carcinogenic
Vinylidene chloride-vinyl chloride copolymers	3	not classifiable	not classifiable
N'-Nitrosoanatabine (NAT)	3	not classifiable	possibly carcinogenic
Dibenzo[a,e]pyrene	3	not classifiable	probably carcinogenic
Fumonisin B1	2B	possibly carcinogenic	possibly carcinogenic
1,1,1-Trichloroethane	2A	probably carcinogenic	not classifiable
Thorium-232 and its decay products	1	carcinogenic to humans	carcinogenic to humans
N-Vinyl-2-pyrrolidone	3	not classifiable	not classifiable
Crotonaldehyde	2B	possibly carcinogenic	possibly carcinogenic
Chlorambucil	1	carcinogenic to humans	carcinogenic to humans
Hexachloroethane	2B	possibly carcinogenic	possibly carcinogenic
Dantron (Chrysazin; 1,8-Dihydroxyanthraquinone)	2B	possibly carcinogenic	possibly carcinogenic
Tetrabromobisphenol A	2A	probably carcinogenic	possibly carcinogenic
Silica dust, crystalline, in the form of quartz or cristobalite	1	carcinogenic to humans	carcinogenic to humans
Sulfamethoxazole	3	not classifiable	not classifiable
Styrene-acrylonitrile copolymers	3	not classifiable	not classifiable
Nafenopin	2B	possibly carcinogenic	possibly carcinogenic
HC Blue No. 1	2B	possibly carcinogenic	not classifiable
Clofibrate	3	not classifiable	possibly carcinogenic
Naphtho[1,2-b]fluoranthene	3	not classifiable	possibly carcinogenic
Propylene	3	not classifiable	not classifiable
Dimethylcarbamoyl chloride	2A	probably carcinogenic	probably carcinogenic
4-Vinylcyclohexene diepoxide	2B	possibly carcinogenic	probably carcinogenic
2-Methylimidazole	2B	possibly carcinogenic	possibly carcinogenic
2,3,7,8-Tetrachlorodibenzo-para-dioxin	1	carcinogenic to humans	carcinogenic to humans
Phenacetin	1	carcinogenic to humans	carcinogenic to humans
Ethylene sulfide	3	not classifiable	possibly carcinogenic
Aspartame	2B	possibly carcinogenic	possibly carcinogenic
X- and Gamma-Radiation	1	carcinogenic to humans	carcinogenic to humans
Triphenylene	3	not classifiable	not classifiable
Benzo[b]chrysene	3	not classifiable	possibly carcinogenic
Hycanthone mesylate	3	not classifiable	probably carcinogenic
Oxyphenbutazone	3	not classifiable	not classifiable
N-Nitrosodiethylamine	2A	probably carcinogenic	probably carcinogenic
Phenyl glycidyl ether	2B	possibly carcinogenic	possibly carcinogenic
Perylene	3	not classifiable	not classifiable
Aflatoxins	1	carcinogenic to humans	carcinogenic to humans
Chromium (VI) compounds	1	carcinogenic to humans	carcinogenic to humans
Fluometuron	3	not classifiable	not classifiable
Dichlorvos	2B	possibly carcinogenic	possibly carcinogenic
Methyl methanesulfonate	2A	probably carcinogenic	probably carcinogenic
1-Bromo-3-chloropropane	2B	possibly carcinogenic	probably carcinogenic
N-Nitrosodiethanolamine	2B	possibly carcinogenic	possibly carcinogenic
Ceramic implants	3	not classifiable	not classifiable
Bromodichloromethane	2B	possibly carcinogenic	possibly carcinogenic
Polymethyl methacrylate	3	not classifiable	not classifiable
4,5'-Dimethylangelicin plus ultraviolet A radiation	3	not classifiable	possibly carcinogenic
3,5-Dinitrotoluene	3	not classifiable	not classifiable
CI Direct Blue 218	2B	possibly carcinogenic	possibly carcinogenic
Blue VRS	3	not classifiable	PARSE_FAIL
N-Nitrosomethylethylamine	2B	possibly carcinogenic	probably carcinogenic
Butylated hydroxyanisole (BHA)	2B	possibly carcinogenic	possibly carcinogenic
Bisulfites	3	not classifiable	PARSE_FAIL
1,8-Dinitropyrene	2B	possibly carcinogenic	probably carcinogenic
1,5-Naphthalenediamine	3	not classifiable	possibly carcinogenic
Di(2-ethylhexyl)phthalate	2B	possibly carcinogenic	possibly carcinogenic
Shale oils	1	carcinogenic to humans	carcinogenic to humans
Nodularins	3	not classifiable	possibly carcinogenic
Radon-222 and its decay products	1	carcinogenic to humans	carcinogenic to humans
Nitrofurantoin	3	not classifiable	possibly carcinogenic
Cyclochlorotine	3	not classifiable	not classifiable
9-Nitroanthracene	3	not classifiable	possibly carcinogenic
Bis(1-aziridinyl)morpholinophosphine sulfide	3	not classifiable	possibly carcinogenic
Guinea Green B	3	not classifiable	not classifiable
11H-Benz[bc]aceanthrylene	3	not classifiable	probably carcinogenic
