statement	score	confidence	gemini_2_5_flash
Mineral oils, untreated or mildly treated	1	carcinogenic to humans	carcinogenic to humans
MOPP and other combined chemotherapy including alkylating agents	1	carcinogenic to humans	carcinogenic to humans
Opium consumption	1	carcinogenic to humans	carcinogenic to humans
Merkel cell polyomavirus (MCPyV)	1	carcinogenic to humans	probably carcinogenic
Magenta production	1	carcinogenic to humans	carcinogenic to humans
Outdoor air pollution	1	carcinogenic to humans	carcinogenic to humans
Human papillomavirus (HPV) types 31, 35, 39, 45, 51, 52, 56, 58, 59	1	carcinogenic to humans	carcinogenic to humans
Phenacetin, analgesic mixtures containing	1	carcinogenic to humans	carcinogenic to humans
Processed meat (consumption of)	1	carcinogenic to humans	carcinogenic to humans
Painter (occupational exposure as a)	1	carcinogenic to humans	carcinogenic to humans
Outdoor air pollution, particulate matter in	1	carcinogenic to humans	carcinogenic to humans
Neutron radiation	1	carcinogenic to humans	carcinogenic to humans
Nickel compounds	1	carcinogenic to humans	carcinogenic to humans
Hexachlorocyclohexanes	2B	possibly carcinogenic	carcinogenic to humans
Radionuclides, alpha-particle-emitting, internally deposited	1	carcinogenic to humans	carcinogenic to humans
Salted fish, Chinese-style	1	carcinogenic to humans	carcinogenic to humans
Radioiodines, including iodine-131	1	carcinogenic to humans	carcinogenic to humans
Helicobacter pylori (infection with)	1	carcinogenic to humans	carcinogenic to humans
Human papillomavirus (HPV) types 30, 34, 69, 85, 97	2B	possibly carcinogenic	probably carcinogenic
Rubber manufacturing industry	1	carcinogenic to humans	carcinogenic to humans
Solar radiation (see Ultraviolet radiation (wavelengths 100–400 nm, encompassing UVA, UVB, and UVC); Ultraviolet radiation from welding; and Ultraviolet-emitting tanning devices)	1	carcinogenic to humans	carcinogenic to humans
Tobacco smoking	1	carcinogenic to humans	carcinogenic to humans
Clonorchis sinensis (infection with)	1	carcinogenic to humans	carcinogenic to humans
Tobacco smoke, secondhand	1	carcinogenic to humans	carcinogenic to humans
Ultraviolet radiation from welding (see Ultraviolet radiation (wavelengths 100–400 nm, encompassing UVA, UVB, and UVC); Ultraviolet-emitting tanning devices; and Solar radiation)	1	carcinogenic to humans	carcinogenic to humans
Cycasin	2B	possibly carcinogenic	possibly carcinogenic
Tobacco, smokeless	1	carcinogenic to humans	carcinogenic to humans
Radionuclides, beta-particle-emitting, internally deposited	1	carcinogenic to humans	carcinogenic to humans
Soot (as found in occupational exposure of chimney sweeps)	1	carcinogenic to humans	carcinogenic to humans
Chlordane	2B	possibly carcinogenic	possibly carcinogenic
N-Methylolacrylamide	2B	possibly carcinogenic	not classifiable
Patulin	3	not classifiable	not classifiable
Aziridine	2B	possibly carcinogenic	possibly carcinogenic
N-Nitrosopyrrolidine	2B	possibly carcinogenic	probably carcinogenic
8-Hydroxyquinoline	3	not classifiable	i don't know
para-Anisidine	3	not classifiable	not classifiable
Trimethylolpropane triacrylate, technical grade	2B	possibly carcinogenic	possibly carcinogenic
4-Nitropyrene	2B	possibly carcinogenic	probably carcinogenic
Magnetic fields, extremely low-frequency	2B	possibly carcinogenic	possibly carcinogenic
1,2-Diethylhydrazine	2B	possibly carcinogenic	possibly carcinogenic
para-Benzoquinone dioxime	3	not classifiable	not classifiable
JC polyomavirus (JCV)	2B	possibly carcinogenic	possibly carcinogenic
Dihydrosafrole	2B	possibly carcinogenic	possibly carcinogenic
Safrole	2B	possibly carcinogenic	possibly carcinogenic
para-Aminobenzoic acid	3	not classifiable	not classifiable
Sudan III	3	not classifiable	i don't know
Monuron	3	not classifiable	not classifiable
N-Nitrosomorpholine	2B	possibly carcinogenic	possibly carcinogenic
Human papillomavirus (HPV) types 5 and 8 (in patients with epidermodysplasia verruciformis)	2B	possibly carcinogenic	carcinogenic to humans
Methyl tert-butyl ether	2B	possibly carcinogenic	not classifiable
Coke production	1	carcinogenic to humans	carcinogenic to humans
Copper 8-hydroxyquinoline	3	not classifiable	i don't know
N,N'-Diethylthiourea	3	not classifiable	possibly carcinogenic
Caprolactam	3	not classifiable	not classifiable
1-tert-Butoxypropan-2-ol	2B	possibly carcinogenic	i don't know
2,4-D (2,4-dichlorophenoxyacetic acid) (See also Chlorophenoxy herbicides)	2B	possibly carcinogenic	possibly carcinogenic
Sulfasalazine	2B	possibly carcinogenic	not classifiable
Methylmercury compounds	2B	possibly carcinogenic	possibly carcinogenic
Pickled vegetables (traditional Asian)	2B	possibly carcinogenic	carcinogenic to humans
Sulfallate	2B	possibly carcinogenic	not classifiable
3-Nitrobenzanthrone	2B	possibly carcinogenic	probably carcinogenic
Benzyl violet 4B	2B	possibly carcinogenic	possibly carcinogenic
Polychlorinated biphenyls, dioxin-like, with a Toxicity Equivalency Factor (TEF) according to WHO (PCBs 77, 81, 105, 114, 118, 123, 126, 156, 157, 167, 169, 189)	1	carcinogenic to humans	carcinogenic to humans
Dulcin	3	not classifiable	not classifiable
Methylazoxymethanol acetate	2B	possibly carcinogenic	possibly carcinogenic
Lauroyl peroxide	3	not classifiable	not classifiable
Polychlorophenols and their sodium salts (mixed exposures) (see Pentachlorophenol; 2,4,6-Trichlorophenol)	2B	possibly carcinogenic	possibly carcinogenic
para-Aminoazobenzene	2B	possibly carcinogenic	possibly carcinogenic
ortho-Phenylenediamine	2B	possibly carcinogenic	not classifiable
2,4-Diaminotoluene	2B	possibly carcinogenic	possibly carcinogenic
para-Phenylenediamine	3	not classifiable	not classifiable
Isatidine	3	not classifiable	possibly carcinogenic
Eosin	3	not classifiable	not classifiable
Perfluorooctanesulfonic acid (PFOS)	2B	possibly carcinogenic	possibly carcinogenic
Chloramine	3	not classifiable	not classifiable
Sepiolite	3	not classifiable	not classifiable
4-Chloro-ortho-phenylenediamine	2B	possibly carcinogenic	possibly carcinogenic
Acetamide	2B	possibly carcinogenic	possibly carcinogenic
Implanted foreign bodies of metallic cobalt, metallic nickel and an alloy powder containing 66-67% nickel, 13-16% chromium, and 7% iron	2B	possibly carcinogenic	possibly carcinogenic
Metallic implants prepared as thin smooth films	2B	possibly carcinogenic	not classifiable
Nitrofen (technical-grade)	2B	possibly carcinogenic	possibly carcinogenic
para-Quinone	3	not classifiable	not classifiable
para-Dimethylaminoazobenzene	2B	possibly carcinogenic	possibly carcinogenic
para-Nitrosodiphenylamine	3	not classifiable	not classifiable
Printing processes (occupational exposures in)	2B	possibly carcinogenic	carcinogenic to humans
2-Amino-4-chlorophenol	2B	possibly carcinogenic	possibly carcinogenic
Streptozotocin	2B	possibly carcinogenic	probably carcinogenic
5-Nitroacenaphthene	2B	possibly carcinogenic	possibly carcinogenic
Dibenzo[a,i]pyrene	2B	possibly carcinogenic	probably carcinogenic
Allyl chloride	3	not classifiable	not classifiable
Polymeric implant prepared as thin smooth films (with the exception of poly-glycolic acid)	2B	possibly carcinogenic	possibly carcinogenic
3-(N-Nitrosomethylamino)propionitrile	2B	possibly carcinogenic	possibly carcinogenic
Phenelzine sulfate	3	not classifiable	possibly carcinogenic
Dibenzo[a,h]pyrene	2B	possibly carcinogenic	carcinogenic to humans
Chloroacetonitrile	3	not classifiable	possibly carcinogenic
Oxazepam	2B	possibly carcinogenic	not classifiable
2,2',5,5'-Tetrachlorobenzidine	3	not classifiable	not classifiable
Trifluralin	3	not classifiable	not classifiable
1,2-Dibromo-3-chloropropane	2B	possibly carcinogenic	probably carcinogenic
Radiofrequency electromagnetic fields	2B	possibly carcinogenic	possibly carcinogenic
Chlorothalonil	2B	possibly carcinogenic	possibly carcinogenic
1,3-Dichloro-2-propanol	2B	possibly carcinogenic	possibly carcinogenic
2,3-Dibromopropan-1-ol	2B	possibly carcinogenic	probably carcinogenic
Diisopropyl ether	3	not classifiable	not classifiable
Progestogen-only contraceptives	2B	possibly carcinogenic	possibly carcinogenic
Refractory ceramic fibres	2B	possibly carcinogenic	possibly carcinogenic
Chromium (III) compounds	3	not classifiable	not classifiable
2-Nitrofluorene	2B	possibly carcinogenic	probably carcinogenic
Succinic anhydride	3	not classifiable	not classifiable
2,6-Dinitrotoluene	2B	possibly carcinogenic	possibly carcinogenic
Indeno[1,2,3-cd]pyrene	2B	possibly carcinogenic	probably carcinogenic
7H-Dibenzo[c,g]carbazole	2B	possibly carcinogenic	probably carcinogenic
Gyromitrin	3	not classifiable	probably carcinogenic
Niridazole	2B	possibly carcinogenic	possibly carcinogenic
Bisphenol A diglycidyl ether (Araldite)	3	not classifiable	not classifiable
3-Monochloro-1,2-propanediol	2B	possibly carcinogenic	possibly carcinogenic
Textile manufacturing industry (work in)	2B	possibly carcinogenic	not classifiable
Resorcinol	3	not classifiable	not classifiable
Benzo[c]phenanthrene	2B	possibly carcinogenic	possibly carcinogenic
Special-purpose fibres such as E-glass and '475' glass fibres	2B	possibly carcinogenic	possibly carcinogenic
Isoeugenol	2B	possibly carcinogenic	not classifiable
Progestins (see also Progestogen-only contraceptives)	2B	possibly carcinogenic	possibly carcinogenic
Methyl acrylate	2B	possibly carcinogenic	not classifiable
meta-Phenylenediamine	3	not classifiable	not classifiable
N,N'-Diacetylbenzidine	2B	possibly carcinogenic	not classifiable
2,4-Dichloro-1-nitrobenzene	2B	possibly carcinogenic	not classifiable
4-Hydroxyazobenzene	3	not classifiable	not classifiable
Bis(2-chloro-1-methylethyl)ether	3	not classifiable	not classifiable
ortho-Aminoazotoluene	2B	possibly carcinogenic	possibly carcinogenic
Benz[j]aceanthrylene	2B	possibly carcinogenic	probably carcinogenic
Toluene	3	not classifiable	not classifiable
4-Chloronitrobenzene	2B	possibly carcinogenic	possibly carcinogenic
2,4-Diaminoanisole	2B	possibly carcinogenic	possibly carcinogenic
Fluorides (inorganic, used in drinking-water)	3	not classifiable	not classifiable
Benzo[j]fluoranthene	2B	possibly carcinogenic	possibly carcinogenic
6-Methylchrysene	3	not classifiable	probably carcinogenic
ortho-Phenylenediamine dihydrochloride	2B	possibly carcinogenic	possibly carcinogenic
Weapons-grade tungsten (with nickel and cobalt) alloy	2B	possibly carcinogenic	probably carcinogenic
Benzo[b]fluoranthene	2B	possibly carcinogenic	possibly carcinogenic
para-Nitroanisole	2B	possibly carcinogenic	not classifiable
4-Vinylcyclohexene	2B	possibly carcinogenic	possibly carcinogenic
Cyclohexanone	3	not classifiable	not classifiable
Furfuryl alcohol	2B	possibly carcinogenic	not classifiable
Coronene	3	not classifiable	not classifiable
Butyl methacrylate	2B	possibly carcinogenic	not classifiable
4-Chlorobenzotrifluoride	2B	possibly carcinogenic	possibly carcinogenic
Benzo[k]fluoranthene	2B	possibly carcinogenic	possibly carcinogenic
N-Methyl-N-nitrosourethane	2B	possibly carcinogenic	probably carcinogenic
Cumene	2B	possibly carcinogenic	possibly carcinogenic
2-(1-Aziridinyl)ethanol	3	not classifiable	i don't know
Ethylbenzene	2B	possibly carcinogenic	possibly carcinogenic
Digoxin	2B	possibly carcinogenic	possibly carcinogenic
Chrysene	2B	possibly carcinogenic	possibly carcinogenic
N-Nitrosopiperidine	2B	possibly carcinogenic	probably carcinogenic
Thioacetamide	2B	possibly carcinogenic	possibly carcinogenic
Ethyl methanesulfonate	2B	possibly carcinogenic	not classifiable
Daunomycin (Daunorubicin)	2B	possibly carcinogenic	probably carcinogenic
Phenol	3	not classifiable	not classifiable
Dichlorvos	2B	possibly carcinogenic	possibly carcinogenic
Sterigmatocystin	2B	possibly carcinogenic	possibly carcinogenic
Morpholine	3	not classifiable	not classifiable
Benzo[ghi]perylene	3	not classifiable	not classifiable
Nitrobenzene	2B	possibly carcinogenic	possibly carcinogenic
α-Methylstyrene	2B	possibly carcinogenic	not classifiable
trans-1,4-Dichlorobutene	3	not classifiable	possibly carcinogenic
Dichloromethane (Methylene chloride)	2A	probably carcinogenic	probably carcinogenic
Fluoranthene	3	not classifiable	not classifiable
1,4-Diamino-2-nitrobenzene	3	not classifiable	not classifiable
Chrysoidine	3	not classifiable	possibly carcinogenic
Lumber and sawmill industries (including logging)	3	not classifiable	carcinogenic to humans
3-Methylfluoranthene	3	not classifiable	i don't know
β-Picoline	3	not classifiable	i don't know
N'-Nitrosonornicotine (NNN) and 4-(N-Nitrosomethylamino)-1-(3-pyridyl)-1-butanone (NNK)	1	carcinogenic to humans	carcinogenic to humans
Benz[c]acridine	3	not classifiable	possibly carcinogenic
CI Orange G	3	not classifiable	not classifiable
d-Limonene	3	not classifiable	not classifiable
5-Methylchrysene	2B	possibly carcinogenic	probably carcinogenic
Treosulfan	1	carcinogenic to humans	carcinogenic to humans
Zidovudine (AZT)	2B	possibly carcinogenic	possibly carcinogenic
Dibenzo[e,l]pyrene	3	not classifiable	probably carcinogenic
Anthanthrene	3	not classifiable	i don't know
3-Nitroperylene	3	not classifiable	possibly carcinogenic
4,4'-Methylenebis(2-chloroaniline) (MOCA)	1	carcinogenic to humans	probably carcinogenic
CI Acid Red 114	2B	possibly carcinogenic	possibly carcinogenic
Ponceau MX	2B	possibly carcinogenic	not classifiable
Carmoisine	3	not classifiable	i don't know
Dibenzo[a,l]pyrene	2A	probably carcinogenic	carcinogenic to humans
1,5-Naphthalenediamine	3	not classifiable	possibly carcinogenic
Pyrene	3	not classifiable	not classifiable
4-Methylchrysene	3	not classifiable	possibly carcinogenic
Tetrachloroethylene (Perchloroethylene)	2A	probably carcinogenic	probably carcinogenic
2,4-Dinitrotoluene	2B	possibly carcinogenic	possibly carcinogenic
para-Chloroaniline	2B	possibly carcinogenic	possibly carcinogenic
7-Methylpyrido[3,4-c]psoralen	3	not classifiable	not classifiable
Blue VRS	3	not classifiable	not classifiable
Opisthorchis felineus (infection with)	3	not classifiable	carcinogenic to humans
4-Vinylcyclohexene diepoxide	2B	possibly carcinogenic	possibly carcinogenic
Leather goods manufacture (see also Leather dust)	3	not classifiable	carcinogenic to humans
6-Nitrobenzo[a]pyrene	3	not classifiable	probably carcinogenic
MeA-alpha-C (2-Amino-3-methyl-9H-pyrido[2,3-b]indole)	2B	possibly carcinogenic	possibly carcinogenic
Procarbazine hydrochloride	2A	probably carcinogenic	carcinogenic to humans
Tris(2,3-dibromopropyl) phosphate	2A	probably carcinogenic	probably carcinogenic
Bitumens, occupational exposure to oxidized bitumens and their emissions during roofing	2A	probably carcinogenic	probably carcinogenic
Guinea Green B	3	not classifiable	not classifiable
Vinyl chloride-vinyl acetate copolymers	3	not classifiable	not classifiable
Mirex	2B	possibly carcinogenic	possibly carcinogenic
N'-Nitrosoanabasine (NAB)	3	not classifiable	possibly carcinogenic
Fusarium graminearum, F. culmorum, and F. crookwellense, toxins derived from (zearalenone, deoxynivalenol, nivalenol, and fusarenone X)	3	not classifiable	not classifiable
Acrylonitrile-butadiene-styrene copolymers	3	not classifiable	not classifiable
Fumonisin B1	2B	possibly carcinogenic	possibly carcinogenic
Disperse Blue 1	2B	possibly carcinogenic	possibly carcinogenic
Benzofuran	2B	possibly carcinogenic	possibly carcinogenic
3,7-Dinitrofluoranthene	2B	possibly carcinogenic	possibly carcinogenic
1,3-Propane sultone	2A	probably carcinogenic	possibly carcinogenic
3,5-Dinitrotoluene	3	not classifiable	possibly carcinogenic
Cyclochlorotine	3	not classifiable	possibly carcinogenic
Aniline hydrochloride (see also Aniline)	2A	probably carcinogenic	possibly carcinogenic
Doxefazepam	3	not classifiable	possibly carcinogenic
1,3-Butadiene	1	carcinogenic to humans	carcinogenic to humans
AF-2 [2-(2-Furyl)-3-(5-nitro-2-furyl)acrylamide]	2B	possibly carcinogenic	possibly carcinogenic
Chloral hydrate	2A	probably carcinogenic	possibly carcinogenic
Diazomethane	3	not classifiable	probably carcinogenic
Propylene	3	not classifiable	not classifiable
Radium-224 and its decay products	1	carcinogenic to humans	carcinogenic to humans
Caffeic acid	2B	possibly carcinogenic	possibly carcinogenic
Dithranol	3	not classifiable	not classifiable
Etoposide	1	carcinogenic to humans	carcinogenic to humans
Didanosine	3	not classifiable	not classifiable
Vinyl fluoride	2A	probably carcinogenic	probably carcinogenic
Lasiocarpine	2B	possibly carcinogenic	possibly carcinogenic
1-Methylchrysene	3	not classifiable	not classifiable
Lead	2B	possibly carcinogenic	probably carcinogenic
ortho-Phenylphenol	3	not classifiable	possibly carcinogenic
Ethyl tellurac	3	not classifiable	not classifiable
11H-Benz[bc]aceanthrylene	3	not classifiable	probably carcinogenic
Dibenzo[h,rst]pentaphene	3	not classifiable	probably carcinogenic
Hydralazine	3	not classifiable	possibly carcinogenic
X- and Gamma-Radiation	1	carcinogenic to humans	carcinogenic to humans
6-Nitrochrysene	2A	probably carcinogenic	probably carcinogenic
Hydroquinone	3	not classifiable	not classifiable
Diazepam	3	not classifiable	not classifiable
Prednisone	3	not classifiable	probably carcinogenic
1-Butyl glycidyl ether	2B	possibly carcinogenic	possibly carcinogenic
Dimethylarsinic acid	2B	possibly carcinogenic	possibly carcinogenic
Bis(1-aziridinyl)morpholinophosphine sulfide	3	not classifiable	possibly carcinogenic
1,1,1-Trichloroethane	2A	probably carcinogenic	not classifiable
Aldicarb	3	not classifiable	not classifiable
Tacrolimus	1	carcinogenic to humans	probably carcinogenic
Nitrogen mustard	2A	probably carcinogenic	carcinogenic to humans
Petasitenine	3	not classifiable	not classifiable
1-(2-Chloroethyl)-3-cyclohexyl-1-nitrosourea (CCNU) (Lomustine)	2A	probably carcinogenic	carcinogenic to humans
Bisulfites	3	not classifiable	i don't know
Triethylene glycol diglycidyl ether	3	not classifiable	not classifiable
Aspartame	2B	possibly carcinogenic	possibly carcinogenic
Methoxsalen (8-methoxypsoralen) plus ultraviolet A radiation	1	carcinogenic to humans	carcinogenic to humans
Dental materials	3	not classifiable	not classifiable
Apholate	3	not classifiable	not classifiable
Azacitidine	2A	probably carcinogenic	probably carcinogenic
Methyl red	3	not classifiable	i don't know
Ponceau 3R	2B	possibly carcinogenic	not classifiable
Cobalt metal with tungsten carbide	2A	probably carcinogenic	probably carcinogenic
Isosafrole	3	not classifiable	possibly carcinogenic
Pyrido[3,4-c]psoralen	3	not classifiable	not classifiable
2-Amino-5-nitrothiazole	3	not classifiable	not classifiable
2-Amino-5-nitrophenol	3	not classifiable	not classifiable
2-Butoxyethanol	3	not classifiable	not classifiable
Polyurethane foams	3	not classifiable	i don't know
5-(Morpholinomethyl)-3-[(5-nitrofurfurylidene)­amino]-2-oxazolidinone	2B	possibly carcinogenic	possibly carcinogenic
1-Naphthylthiourea (ANTU)	3	not classifiable	not classifiable
Chlorodibromomethane	3	not classifiable	possibly carcinogenic
Sudan Brown RR	3	not classifiable	i don't know
Voriconazole	1	carcinogenic to humans	probably carcinogenic
Glycidol	2A	probably carcinogenic	probably carcinogenic
Mate, not very hot (drinking)	3	not classifiable	not classifiable
Vinyl acetate	2B	possibly carcinogenic	possibly carcinogenic
CI Acid Orange 20	3	not classifiable	not classifiable
Benzo[g]chrysene	3	not classifiable	not classifiable
Heptachlor	2B	possibly carcinogenic	possibly carcinogenic
Ethyl carbamate (Urethane)	2A	probably carcinogenic	probably carcinogenic
4,4'-Diaminodiphenyl ether	2B	possibly carcinogenic	possibly carcinogenic
1-(2-Chloroethyl)-3-(4-methylcyclohexyl)-1-nitrosourea (Methyl-CCNU) (Semustine)	1	carcinogenic to humans	carcinogenic to humans
9-Nitroanthracene	3	not classifiable	not classifiable
Pioglitazone	2A	probably carcinogenic	possibly carcinogenic
Polypropylene	3	not classifiable	not classifiable
2-Ethylhexyl acrylate	2B	possibly carcinogenic	not classifiable
2-Bromopropane	2A	probably carcinogenic	probably carcinogenic
Hydrazine	2A	probably carcinogenic	probably carcinogenic
Toluene diisocyanates	2B	possibly carcinogenic	possibly carcinogenic
Radon-222 and its decay products	1	carcinogenic to humans	carcinogenic to humans
Pyridine	2B	possibly carcinogenic	not classifiable
Fluorene	3	not classifiable	not classifiable
Benzo[e]pyrene	3	not classifiable	possibly carcinogenic
2-Methylimidazole	2B	possibly carcinogenic	possibly carcinogenic
Jet fuel	3	not classifiable	not classifiable
Human papillomavirus (HPV) genus beta (except types 5 and 8) and genus gamma	3	not classifiable	possibly carcinogenic
Methyl methanesulfonate	2A	probably carcinogenic	not classifiable
Ponceau SX	3	not classifiable	not classifiable
Cimetidine	3	not classifiable	not classifiable
Diazinon	2A	probably carcinogenic	probably carcinogenic
7-Nitrobenz[a]anthracene	3	not classifiable	probably carcinogenic
CI Direct Blue 218	2B	possibly carcinogenic	possibly carcinogenic
Ptaquiloside	3	not classifiable	i don't know
Cobalt metal (without tungsten carbide or other metal alloys)	2A	probably carcinogenic	possibly carcinogenic
Isophosphamide	3	not classifiable	carcinogenic to humans
Benzo[c]fluorene	3	not classifiable	possibly carcinogenic
IQ (2-Amino-3-methylimidazo[4,5-f]quinoline)	2A	probably carcinogenic	probably carcinogenic
4,4'-Methylenedianiline	2B	possibly carcinogenic	possibly carcinogenic
Permethrin	3	not classifiable	probably carcinogenic
Acrylonitrile	1	carcinogenic to humans	probably carcinogenic
N-Nitrosodiethanolamine	2B	possibly carcinogenic	possibly carcinogenic
Chlorendic acid	2B	possibly carcinogenic	possibly carcinogenic
Bischloroethyl nitrosourea (BCNU) (Carmustine)	2A	probably carcinogenic	carcinogenic to humans
Angelicin plus ultraviolet A radiation	3	not classifiable	not classifiable
Furazolidone	3	not classifiable	possibly carcinogenic
Thiourea	3	not classifiable	possibly carcinogenic
Vat Yellow 4	3	not classifiable	not classifiable
Dibenz[a,c]anthracene	3	not classifiable	possibly carcinogenic
Dibenzo[a,e]pyrene	3	not classifiable	probably carcinogenic
ortho-Anisidine hydrochloride (see also ortho-Anisidine)	2A	probably carcinogenic	possibly carcinogenic
Nodularins	3	not classifiable	possibly carcinogenic
Malathion	2A	probably carcinogenic	probably carcinogenic
Sulfafurazole (Sulfisoxazole)	3	not classifiable	not classifiable
Electric fields, static	3	not classifiable	not classifiable
HC Blue No. 1	2B	possibly carcinogenic	not classifiable
Chloroform	2B	possibly carcinogenic	possibly carcinogenic
Spironolactone	3	not classifiable	possibly carcinogenic
5,6-Cyclopenteno-1,2-benzanthracene	3	not classifiable	possibly carcinogenic
Vinylidene chloride	2B	possibly carcinogenic	possibly carcinogenic
Welding fumes	1	carcinogenic to humans	carcinogenic to humans
Coffee, drinking	3	not classifiable	not classifiable
Dibenz[a,j]anthracene	3	not classifiable	probably carcinogenic
Leucogentian violet (see also Gentian violet)	3	not classifiable	i don't know
Ceramic implants	3	not classifiable	i don't know
Fuel oils, distillate (light)	3	not classifiable	possibly carcinogenic
Hexamethylphosphoramide	2B	possibly carcinogenic	probably carcinogenic
2,4'-Diphenyldiamine	3	not classifiable	not classifiable
Acridine orange	3	not classifiable	not classifiable
Naphtho[2,3-e]pyrene	3	not classifiable	not classifiable
6-Mercaptopurine	3	not classifiable	carcinogenic to humans
HC Blue No. 2	3	not classifiable	not classifiable
5-Aminoacenaphthene	3	not classifiable	possibly carcinogenic
Glyphosate	2A	probably carcinogenic	probably carcinogenic
Chlorambucil	1	carcinogenic to humans	carcinogenic to humans
N-Vinyl-2-pyrrolidone	3	not classifiable	not classifiable
2-Amino-5-(5-nitro-2-furyl)-1,3,4-thiadiazole	2B	possibly carcinogenic	possibly carcinogenic
para-Cresidine	2B	possibly carcinogenic	possibly carcinogenic
Uracil mustard	2B	possibly carcinogenic	carcinogenic to humans
Insulation glass wool	3	not classifiable	not classifiable
Benz[a]acridine	3	not classifiable	possibly carcinogenic
Diglycidyl resorcinol ether	2B	possibly carcinogenic	possibly carcinogenic
Phenolphthalein	2B	possibly carcinogenic	possibly carcinogenic
Hexachlorophene	3	not classifiable	not classifiable
Cinnamyl anthranilate	3	not classifiable	not classifiable
Anaesthetics, volatile	3	not classifiable	probably carcinogenic
Ampicillin	3	not classifiable	i don't know
Methyl carbamate	3	not classifiable	possibly carcinogenic
Chlorozotocin	2A	probably carcinogenic	probably carcinogenic
Chlorobenzilate	3	not classifiable	possibly carcinogenic
3-Carbethoxypsoralen	3	not classifiable	not classifiable
Ethyl tert-butyl ether	2B	possibly carcinogenic	not classifiable
Dicofol	3	not classifiable	not classifiable
1,5-Naphthalene diisocyanate	3	not classifiable	not classifiable
4-Chloro-meta-phenylenediamine	3	not classifiable	possibly carcinogenic
Sudan Red 7B	3	not classifiable	not classifiable
Clomiphene citrate	3	not classifiable	possibly carcinogenic
1,1,1,2-Tetrachloroethane	2B	possibly carcinogenic	not classifiable
Magnetic fields, static	3	not classifiable	not classifiable
Polytetrafluoroethylene	3	not classifiable	not classifiable
Propham	3	not classifiable	not classifiable
1,2-Dimethylhydrazine	2A	probably carcinogenic	possibly carcinogenic
Aristolochic acid, plants containing	1	carcinogenic to humans	carcinogenic to humans
Propylene oxide	2B	possibly carcinogenic	possibly carcinogenic
Polyethylene	3	not classifiable	i don't know
Hair colouring products (personal use of)	3	not classifiable	not classifiable
1-Nitropyrene	2A	probably carcinogenic	probably carcinogenic
Nickel, metallic	2B	possibly carcinogenic	possibly carcinogenic
beta-Butyrolactone	2B	possibly carcinogenic	possibly carcinogenic
Lead compounds, organic	3	not classifiable	probably carcinogenic
Brilliant Blue FCF, disodium salt	3	not classifiable	i don't know
Benzo[ghi]fluoranthene	3	not classifiable	possibly carcinogenic
Picene	3	not classifiable	not classifiable
Carbon nanotubes, multiwalled, other than MWCNT-7	3	not classifiable	possibly carcinogenic
N-Nitrosodimethylamine	2A	probably carcinogenic	probably carcinogenic
Iron-dextrin complex	3	not classifiable	not classifiable
Chlorinated drinking-water	3	not classifiable	not classifiable
Picloram	3	not classifiable	not classifiable
Trichlorfon	3	not classifiable	possibly carcinogenic
Riddelliine	2B	possibly carcinogenic	possibly carcinogenic
Oestradiol mustard	3	not classifiable	probably carcinogenic
13H-Dibenzo[a,g]fluorene	3	not classifiable	probably carcinogenic
Flat-glass and specialty glass (manufacture of)	3	not classifiable	possibly carcinogenic
Piperonyl butoxide	3	not classifiable	not classifiable
Dichloroacetonitrile	3	not classifiable	possibly carcinogenic
Amitrole	3	not classifiable	possibly carcinogenic
Phenoxybenzamine hydrochloride	2B	possibly carcinogenic	possibly carcinogenic
Dieldrin, and aldrin metabolized to dieldrin	2A	probably carcinogenic	probably carcinogenic
1-Bromo-3-chloropropane	2B	possibly carcinogenic	possibly carcinogenic
Isopropyl oils	3	not classifiable	carcinogenic to humans
Fusarium sporotrichioides, toxins derived from (T-2 toxin)	3	not classifiable	not classifiable
Polyacrylic acid	3	not classifiable	not classifiable
Isopropyl alcohol	3	not classifiable	not classifiable
Simazine	3	not classifiable	possibly carcinogenic
Fluometuron	3	not classifiable	not classifiable
Nafenopin	2B	possibly carcinogenic	i don't know
Oil Orange SS	2B	possibly carcinogenic	possibly carcinogenic
Sudan II	3	not classifiable	not classifiable
Citrus Red No. 2	2B	possibly carcinogenic	possibly carcinogenic
Medroxyprogesterone acetate	2B	possibly carcinogenic	possibly carcinogenic
Coal dust	3	not classifiable	not classifiable
Glu-P-2 (2-Aminodipyrido[1,2-a:3',2'-d]imidazole)	2B	possibly carcinogenic	possibly carcinogenic
Vincristine sulfate	3	not classifiable	probably carcinogenic
Human T-cell lymphotropic virus type II	3	not classifiable	not classifiable
Anthracene	2B	possibly carcinogenic	not classifiable
Quercetin	3	not classifiable	not classifiable
Electric fields, extremely low-frequency	3	not classifiable	not classifiable
Butylated hydroxyanisole (BHA)	2B	possibly carcinogenic	possibly carcinogenic
trans-2-[(Dimethylamino)methylimino]-5-[2-(5-nitro-2-furyl)-vinyl]-1,3,4-oxadiazole	2B	possibly carcinogenic	possibly carcinogenic
Benzophenone	2B	possibly carcinogenic	possibly carcinogenic
Bromodichloromethane	2B	possibly carcinogenic	possibly carcinogenic
Aflatoxins	1	carcinogenic to humans	carcinogenic to humans
Carbon nanotubes, multiwalled MWCNT-7	2B	possibly carcinogenic	possibly carcinogenic
Trp-P-2 (3-Amino-1-methyl-5H-pyrido[4,3-b]indole)	2B	possibly carcinogenic	possibly carcinogenic
