statement	score	confidence	gemini_2_5_flash
Ultraviolet radiation (wavelengths 100–400 nm, encompassing UVA, UVB, and UVC) (see Ultraviolet radiation from welding; Ultraviolet-emitting tanning devices; and Solar radiation)	1	carcinogenic to humans	carcinogenic to humans
1-tert-Butoxypropan-2-ol	2B	possibly carcinogenic	not classifiable
Dichloroacetonitrile	3	not classifiable	possibly carcinogenic
Helicobacter pylori (infection with)	1	carcinogenic to humans	carcinogenic to humans
HC Yellow No. 4	3	not classifiable	not classifiable
Ultraviolet radiation from welding (see Ultraviolet radiation (wavelengths 100–400 nm, encompassing UVA, UVB, and UVC); Ultraviolet-emitting tanning devices; and Solar radiation)	1	carcinogenic to humans	carcinogenic to humans
7-Methylpyrido[3,4-c]psoralen	3	not classifiable	possibly carcinogenic
Pyrido[3,4-c]psoralen	3	not classifiable	possibly carcinogenic
Schistosoma haematobium (infection with)	1	carcinogenic to humans	carcinogenic to humans
1,3-Propane sultone	2A	probably carcinogenic	possibly carcinogenic
Tetrafluoroethylene	2A	probably carcinogenic	possibly carcinogenic
Magnetic fields, extremely low-frequency	2B	possibly carcinogenic	possibly carcinogenic
Trimethylolpropane triacrylate, technical grade	2B	possibly carcinogenic	possibly carcinogenic
1,2-Diethylhydrazine	2B	possibly carcinogenic	possibly carcinogenic
Dihydrosafrole	2B	possibly carcinogenic	possibly carcinogenic
4-Nitropyrene	2B	possibly carcinogenic	probably carcinogenic
Safrole	2B	possibly carcinogenic	possibly carcinogenic
N-Nitrosomorpholine	2B	possibly carcinogenic	probably carcinogenic
N,N'-Diethylthiourea	3	not classifiable	not classifiable
Malathion	2A	probably carcinogenic	probably carcinogenic
JC polyomavirus (JCV)	2B	possibly carcinogenic	possibly carcinogenic
Benzyl violet 4B	2B	possibly carcinogenic	possibly carcinogenic
Metallic implants prepared as thin smooth films	2B	possibly carcinogenic	not classifiable
Methylazoxymethanol acetate	2B	possibly carcinogenic	carcinogenic to humans
Methylmercury compounds	2B	possibly carcinogenic	possibly carcinogenic
para-Benzoquinone dioxime	3	not classifiable	possibly carcinogenic
Caprolactam	3	not classifiable	not classifiable
Trivalent antimony	2A	probably carcinogenic	i don't know
2,4-D (2,4-dichlorophenoxyacetic acid) (See also Chlorophenoxy herbicides)	2B	possibly carcinogenic	possibly carcinogenic
Methyl tert-butyl ether	2B	possibly carcinogenic	possibly carcinogenic
Sulfallate	2B	possibly carcinogenic	possibly carcinogenic
Tris(2,3-dibromopropyl) phosphate	2A	probably carcinogenic	probably carcinogenic
Tetrachloroethylene (Perchloroethylene)	2A	probably carcinogenic	probably carcinogenic
Sulfasalazine	2B	possibly carcinogenic	not classifiable
ortho-Phenylenediamine	2B	possibly carcinogenic	possibly carcinogenic
3-Nitrobenzanthrone	2B	possibly carcinogenic	probably carcinogenic
para-Aminoazobenzene	2B	possibly carcinogenic	possibly carcinogenic
Lauroyl peroxide	3	not classifiable	not classifiable
2,4-Diaminotoluene	2B	possibly carcinogenic	possibly carcinogenic
para-Phenylenediamine	3	not classifiable	not classifiable
Pickled vegetables (traditional Asian)	2B	possibly carcinogenic	possibly carcinogenic
1-(2-Chloroethyl)-3-cyclohexyl-1-nitrosourea (CCNU) (Lomustine)	2A	probably carcinogenic	carcinogenic to humans
para-Dimethylaminoazobenzene	2B	possibly carcinogenic	possibly carcinogenic
Perfluorooctanesulfonic acid (PFOS)	2B	possibly carcinogenic	possibly carcinogenic
Nitrofen (technical-grade)	2B	possibly carcinogenic	possibly carcinogenic
Acetamide	2B	possibly carcinogenic	possibly carcinogenic
Polymeric implant prepared as thin smooth films (with the exception of poly-glycolic acid)	2B	possibly carcinogenic	possibly carcinogenic
4-Chloro-ortho-phenylenediamine	2B	possibly carcinogenic	possibly carcinogenic
para-Quinone	3	not classifiable	not classifiable
ortho-Anisidine hydrochloride (see also ortho-Anisidine)	2A	probably carcinogenic	possibly carcinogenic
Streptozotocin	2B	possibly carcinogenic	probably carcinogenic
Polychlorophenols and their sodium salts (mixed exposures) (see Pentachlorophenol; 2,4,6-Trichlorophenol)	2B	possibly carcinogenic	possibly carcinogenic
Dibenzo[a,i]pyrene	2B	possibly carcinogenic	probably carcinogenic
1,2-Dibromo-3-chloropropane	2B	possibly carcinogenic	carcinogenic to humans
Aniline hydrochloride (see also Aniline)	2A	probably carcinogenic	possibly carcinogenic
Printing processes (occupational exposures in)	2B	possibly carcinogenic	carcinogenic to humans
Allyl chloride	3	not classifiable	not classifiable
Chloramine	3	not classifiable	i don't know
3,3′,4,4′-Tetrachloroazobenzene	2A	probably carcinogenic	possibly carcinogenic
2-Amino-4-chlorophenol	2B	possibly carcinogenic	possibly carcinogenic
5-Nitroacenaphthene	2B	possibly carcinogenic	possibly carcinogenic
Progestogen-only contraceptives	2B	possibly carcinogenic	possibly carcinogenic
Dibenzo[a,h]pyrene	2B	possibly carcinogenic	carcinogenic to humans
Chloroacetonitrile	3	not classifiable	i don't know
2-Mercaptobenzothiazole	2A	probably carcinogenic	possibly carcinogenic
3-(N-Nitrosomethylamino)propionitrile	2B	possibly carcinogenic	possibly carcinogenic
Radiofrequency electromagnetic fields	2B	possibly carcinogenic	possibly carcinogenic
2,6-Dinitrotoluene	2B	possibly carcinogenic	possibly carcinogenic
2,3-Dibromopropan-1-ol	2B	possibly carcinogenic	possibly carcinogenic
Chlorothalonil	2B	possibly carcinogenic	probably carcinogenic
1,3-Dichloro-2-propanol	2B	possibly carcinogenic	possibly carcinogenic
Refractory ceramic fibres	2B	possibly carcinogenic	possibly carcinogenic
2-(1-Aziridinyl)ethanol	3	not classifiable	possibly carcinogenic
Oxazepam	2B	possibly carcinogenic	not classifiable
Bischloroethyl nitrosourea (BCNU) (Carmustine)	2A	probably carcinogenic	carcinogenic to humans
Succinic anhydride	3	not classifiable	not classifiable
meta-Phenylenediamine	3	not classifiable	not classifiable
2-Nitrofluorene	2B	possibly carcinogenic	probably carcinogenic
Diisopropyl ether	3	not classifiable	not classifiable
Niridazole	2B	possibly carcinogenic	possibly carcinogenic
Indeno[1,2,3-cd]pyrene	2B	possibly carcinogenic	possibly carcinogenic
Cisplatin	2A	probably carcinogenic	carcinogenic to humans
3-Monochloro-1,2-propanediol	2B	possibly carcinogenic	possibly carcinogenic
Isoeugenol	2B	possibly carcinogenic	not classifiable
Methyl acrylate	2B	possibly carcinogenic	not classifiable
Progestins (see also Progestogen-only contraceptives)	2B	possibly carcinogenic	possibly carcinogenic
7H-Dibenzo[c,g]carbazole	2B	possibly carcinogenic	possibly carcinogenic
Benzo[c]phenanthrene	2B	possibly carcinogenic	possibly carcinogenic
Dibenzo[a,l]pyrene	2A	probably carcinogenic	carcinogenic to humans
Special-purpose fibres such as E-glass and '475' glass fibres	2B	possibly carcinogenic	not classifiable
2,4-Dichloro-1-nitrobenzene	2B	possibly carcinogenic	possibly carcinogenic
Resorcinol	3	not classifiable	not classifiable
N,N'-Diacetylbenzidine	2B	possibly carcinogenic	not classifiable
ortho-Aminoazotoluene	2B	possibly carcinogenic	possibly carcinogenic
Benz[j]aceanthrylene	2B	possibly carcinogenic	possibly carcinogenic
Bis(2-chloro-1-methylethyl)ether	3	not classifiable	possibly carcinogenic
2,4-Diaminoanisole	2B	possibly carcinogenic	possibly carcinogenic
Indium phosphide	2A	probably carcinogenic	possibly carcinogenic
Benzo[j]fluoranthene	2B	possibly carcinogenic	possibly carcinogenic
Butyl methacrylate	2B	possibly carcinogenic	not classifiable
4-Chloronitrobenzene	2B	possibly carcinogenic	possibly carcinogenic
Weapons-grade tungsten (with nickel and cobalt) alloy	2B	possibly carcinogenic	probably carcinogenic
Textile manufacturing industry (work in)	2B	possibly carcinogenic	carcinogenic to humans
Talc	2A	probably carcinogenic	not classifiable
Toluene	3	not classifiable	not classifiable
Dibenz[a,j]acridine	2A	probably carcinogenic	probably carcinogenic
ortho-Phenylenediamine dihydrochloride	2B	possibly carcinogenic	possibly carcinogenic
Cyclohexanone	3	not classifiable	not classifiable
Benzo[b]fluoranthene	2B	possibly carcinogenic	possibly carcinogenic
Adriamycin (Doxorubicin)	2A	probably carcinogenic	probably carcinogenic
4-Vinylcyclohexene	2B	possibly carcinogenic	possibly carcinogenic
para-Nitroanisole	2B	possibly carcinogenic	not classifiable
Furfuryl alcohol	2B	possibly carcinogenic	not classifiable
Phenol	3	not classifiable	not classifiable
Captafol	2A	probably carcinogenic	possibly carcinogenic
Cyclopenta[cd]pyrene	2A	probably carcinogenic	probably carcinogenic
Benzo[k]fluoranthene	2B	possibly carcinogenic	possibly carcinogenic
4-Chlorobenzotrifluoride	2B	possibly carcinogenic	not classifiable
Ethylbenzene	2B	possibly carcinogenic	possibly carcinogenic
N-Methyl-N-nitrosourethane	2B	possibly carcinogenic	possibly carcinogenic
Ethyl methanesulfonate	2B	possibly carcinogenic	possibly carcinogenic
Cumene	2B	possibly carcinogenic	possibly carcinogenic
Digoxin	2B	possibly carcinogenic	not classifiable
Teniposide	2A	probably carcinogenic	carcinogenic to humans
Thioacetamide	2B	possibly carcinogenic	possibly carcinogenic
Hydrazine	2A	probably carcinogenic	probably carcinogenic
Sterigmatocystin	2B	possibly carcinogenic	possibly carcinogenic
β-Picoline	3	not classifiable	not classifiable
N-Nitrosopiperidine	2B	possibly carcinogenic	possibly carcinogenic
Morpholine	3	not classifiable	not classifiable
Daunomycin (Daunorubicin)	2B	possibly carcinogenic	probably carcinogenic
Dichlorvos	2B	possibly carcinogenic	possibly carcinogenic
Chloral hydrate	2A	probably carcinogenic	possibly carcinogenic
Chrysene	2B	possibly carcinogenic	possibly carcinogenic
α-Methylstyrene	2B	possibly carcinogenic	not classifiable
Nitrobenzene	2B	possibly carcinogenic	possibly carcinogenic
Tetrachlorvinphos	2B	possibly carcinogenic	probably carcinogenic
Dibenz[c,h]acridine	2B	possibly carcinogenic	possibly carcinogenic
Bis(2-chloroethyl)ether	3	not classifiable	possibly carcinogenic
Azacitidine	2A	probably carcinogenic	probably carcinogenic
N-Nitrosodi-n-propylamine	2B	possibly carcinogenic	possibly carcinogenic
4,4'-Methylenedianiline	2B	possibly carcinogenic	possibly carcinogenic
N,N-Dimethyl-p-toluidine	2B	possibly carcinogenic	possibly carcinogenic
2-Butoxyethanol	3	not classifiable	not classifiable
Diazinon	2A	probably carcinogenic	probably carcinogenic
trans-1,4-Dichlorobutene	3	not classifiable	possibly carcinogenic
Michler’s base [4,4´-methylenebis(N,N-dimethyl)­benzenamine]	2B	possibly carcinogenic	possibly carcinogenic
Trp-P-1 (3-Amino-1,4-dimethyl-5H-pyrido[4,3-b]indole)	2B	possibly carcinogenic	possibly carcinogenic
Phenoxybenzamine hydrochloride	2B	possibly carcinogenic	possibly carcinogenic
3,9-Dinitrofluoranthene	2B	possibly carcinogenic	probably carcinogenic
Fusarium sporotrichioides, toxins derived from (T-2 toxin)	3	not classifiable	not classifiable
Dibenz[a,h]acridine	2B	possibly carcinogenic	possibly carcinogenic
Naphtho[1,2-b]fluoranthene	3	not classifiable	probably carcinogenic
Procarbazine hydrochloride	2A	probably carcinogenic	carcinogenic to humans
Silicon carbide whiskers	2A	probably carcinogenic	possibly carcinogenic
4,4'-Diaminodiphenyl ether	2B	possibly carcinogenic	possibly carcinogenic
Fusarium graminearum, F. culmorum, and F. crookwellense, toxins derived from (zearalenone, deoxynivalenol, nivalenol, and fusarenone X)	3	not classifiable	not classifiable
Diglycidyl resorcinol ether	2B	possibly carcinogenic	possibly carcinogenic
Aspartame	2B	possibly carcinogenic	possibly carcinogenic
Microcystin-LR	2B	possibly carcinogenic	possibly carcinogenic
Trp-P-2 (3-Amino-1-methyl-5H-pyrido[4,3-b]indole)	2B	possibly carcinogenic	possibly carcinogenic
1,1,1,2-Tetrachloroethane	2B	possibly carcinogenic	not classifiable
Dicofol	3	not classifiable	not classifiable
Opisthorchis felineus (infection with)	3	not classifiable	carcinogenic to humans
Dithranol	3	not classifiable	not classifiable
Propylene	3	not classifiable	not classifiable
5-Methoxypsoralen	2A	probably carcinogenic	possibly carcinogenic
Riddelliine	2B	possibly carcinogenic	possibly carcinogenic
2-Ethylhexyl acrylate	2B	possibly carcinogenic	not classifiable
Dibromoacetic acid	2B	possibly carcinogenic	possibly carcinogenic
Schistosoma mansoni (infection with)	3	not classifiable	not classifiable
DDT (4,4'-dichlorodiphenyltrichloroethane)	2A	probably carcinogenic	probably carcinogenic
PhIP (2-Amino-1-methyl-6-phenylimidazo[4,5-b]pyridine)	2B	possibly carcinogenic	possibly carcinogenic
Hydroxyurea	3	not classifiable	probably carcinogenic
Diethyl sulfate	2A	probably carcinogenic	probably carcinogenic
Isosafrole	3	not classifiable	possibly carcinogenic
para-Chloroaniline	2B	possibly carcinogenic	possibly carcinogenic
Jet fuel	3	not classifiable	possibly carcinogenic
Picloram	3	not classifiable	not classifiable
4H-Cyclopenta[def]chrysene	3	not classifiable	probably carcinogenic
Coffee, drinking	3	not classifiable	not classifiable
MeIQ (2-Amino-3,4-dimethylimidazo[4,5-f]quinoline)	2B	possibly carcinogenic	probably carcinogenic
Phenolphthalein	2B	possibly carcinogenic	possibly carcinogenic
Sulfafurazole (Sulfisoxazole)	3	not classifiable	not classifiable
2,5-Diaminotoluene	3	not classifiable	possibly carcinogenic
Retrorsine	3	not classifiable	possibly carcinogenic
Diallate	3	not classifiable	possibly carcinogenic
Nitrofurantoin	3	not classifiable	possibly carcinogenic
Aristolochic acid, plants containing	1	carcinogenic to humans	carcinogenic to humans
Palygorskite (Attapulgite)(short fibres, < 5 micrometres)	3	not classifiable	not classifiable
Ethylenethiourea	3	not classifiable	possibly carcinogenic
4,4'-Methylenebis(2-chloroaniline) (MOCA)	1	carcinogenic to humans	probably carcinogenic
Methyl isobutyl ketone	2B	possibly carcinogenic	possibly carcinogenic
Electric fields, static	3	not classifiable	not classifiable
Opisthorchis viverrini (infection with)	1	carcinogenic to humans	carcinogenic to humans
Monocrotaline	2B	possibly carcinogenic	possibly carcinogenic
Bis(1-aziridinyl)morpholinophosphine sulfide	3	not classifiable	probably carcinogenic
Hydroquinone	3	not classifiable	not classifiable
Decabromodiphenyl oxide	3	not classifiable	possibly carcinogenic
Dibenz[a,c]anthracene	3	not classifiable	probably carcinogenic
Acrylamide	2A	probably carcinogenic	probably carcinogenic
N-Methyl-N-nitrosourea	2A	probably carcinogenic	probably carcinogenic
Polychloroprene	3	not classifiable	not classifiable
Polyvinyl pyrrolidone	3	not classifiable	not classifiable
HC Blue No. 1	2B	possibly carcinogenic	not classifiable
Radium-228 and its decay products	1	carcinogenic to humans	carcinogenic to humans
HC Blue No. 2	3	not classifiable	not classifiable
Anthracene	2B	possibly carcinogenic	not classifiable
Benz[a]acridine	3	not classifiable	probably carcinogenic
Trypan blue	2B	possibly carcinogenic	possibly carcinogenic
Metabisulfites	3	not classifiable	i don't know
1-Methylchrysene	3	not classifiable	possibly carcinogenic
Ponceau SX	3	not classifiable	not classifiable
Chlorozotocin	2A	probably carcinogenic	probably carcinogenic
Heptachlor	2B	possibly carcinogenic	possibly carcinogenic
Naphtho[2,1-a]fluoranthene	3	not classifiable	not classifiable
1-Naphthylthiourea (ANTU)	3	not classifiable	not classifiable
A-alpha-C (2-Amino-9H-pyrido[2,3-b]indole)	2B	possibly carcinogenic	possibly carcinogenic
Polybrominated biphenyls	2A	probably carcinogenic	probably carcinogenic
Hexachlorobenzene	2B	possibly carcinogenic	possibly carcinogenic
Lasiocarpine	2B	possibly carcinogenic	possibly carcinogenic
Voriconazole	1	carcinogenic to humans	probably carcinogenic
T2-Trichothecene	3	not classifiable	not classifiable
Glu-P-1 (2-Amino-6-methyldipyrido[1,2-a:3',2'-d]imidazole)	2B	possibly carcinogenic	possibly carcinogenic
Triphenylene	3	not classifiable	i don't know
N'-Nitrosonornicotine (NNN) and 4-(N-Nitrosomethylamino)-1-(3-pyridyl)-1-butanone (NNK)	1	carcinogenic to humans	carcinogenic to humans
Diphenylamine	2B	possibly carcinogenic	not classifiable
Maleic hydrazide	3	not classifiable	not classifiable
Medroxyprogesterone acetate	2B	possibly carcinogenic	probably carcinogenic
Melamine	2B	possibly carcinogenic	not classifiable
Benzophenone	2B	possibly carcinogenic	possibly carcinogenic
N-Nitrosomethylethylamine	2B	possibly carcinogenic	probably carcinogenic
Chloramphenicol	2A	probably carcinogenic	probably carcinogenic
Microcystis extracts	3	not classifiable	i don't know
Polyvinyl acetate	3	not classifiable	i don't know
5-(Morpholinomethyl)-3-[(5-nitrofurfurylidene)­amino]-2-oxazolidinone	2B	possibly carcinogenic	i don't know
Blue VRS	3	not classifiable	i don't know
Ceramic implants	3	not classifiable	not classifiable
N,N-Dimethylaniline	3	not classifiable	not classifiable
Vinyl fluoride	2A	probably carcinogenic	probably carcinogenic
Polyvinyl alcohol	3	not classifiable	not classifiable
Didanosine	3	not classifiable	possibly carcinogenic
Picene	3	not classifiable	not classifiable
3,7-Dinitrofluoranthene	2B	possibly carcinogenic	probably carcinogenic
Vinyl bromide	2A	probably carcinogenic	probably carcinogenic
Coronene	3	not classifiable	not classifiable
2,5-Xylidine	3	not classifiable	possibly carcinogenic
2,3,7,8-Tetrachlorodibenzo-para-dioxin	1	carcinogenic to humans	carcinogenic to humans
Tetrabromobisphenol A	2A	probably carcinogenic	possibly carcinogenic
Hexachloroethane	2B	possibly carcinogenic	possibly carcinogenic
Aniline (see also Aniline hydrochloride)	2A	probably carcinogenic	not classifiable
Ethyl tert-butyl ether	2B	possibly carcinogenic	not classifiable
Isatidine	3	not classifiable	possibly carcinogenic
2,4-Xylidine	3	not classifiable	possibly carcinogenic
Dieldrin, and aldrin metabolized to dieldrin	2A	probably carcinogenic	not classifiable
N-Nitrosohydroxyproline	3	not classifiable	not classifiable
Polymethyl methacrylate	3	not classifiable	i don't know
Chlorodibromomethane	3	not classifiable	possibly carcinogenic
1,5-Naphthalenediamine	3	not classifiable	possibly carcinogenic
CI Direct Blue 218	2B	possibly carcinogenic	not classifiable
Trifluralin	3	not classifiable	not classifiable
Mate, not very hot (drinking)	3	not classifiable	not classifiable
1,2-Epoxybutane	2B	possibly carcinogenic	possibly carcinogenic
Tetrahydrofuran	2B	possibly carcinogenic	possibly carcinogenic
Bitumens, occupational exposure to oxidized bitumens and their emissions during roofing	2A	probably carcinogenic	probably carcinogenic
Hexachlorobutadiene	3	not classifiable	not classifiable
Rosiglitazone	3	not classifiable	not classifiable
Triethylene glycol diglycidyl ether	3	not classifiable	possibly carcinogenic
6-Nitrochrysene	2A	probably carcinogenic	probably carcinogenic
Dibenz[a,j]anthracene	3	not classifiable	possibly carcinogenic
Ptaquiloside	3	not classifiable	possibly carcinogenic
Aurothioglucose	3	not classifiable	not classifiable
Nitrogen mustard	2A	probably carcinogenic	carcinogenic to humans
Vinyl chloride-vinyl acetate copolymers	3	not classifiable	not classifiable
Zineb	3	not classifiable	not classifiable
Dantron (Chrysazin; 1,8-Dihydroxyanthraquinone)	2B	possibly carcinogenic	possibly carcinogenic
Glycidol	2A	probably carcinogenic	probably carcinogenic
Endrin	3	not classifiable	not classifiable
Disulfiram	3	not classifiable	possibly carcinogenic
Jacobine	3	not classifiable	possibly carcinogenic
2,2-Bis(bromomethyl)propane-1,3-diol	2B	possibly carcinogenic	possibly carcinogenic
Triamterene	2B	possibly carcinogenic	not classifiable
1,3-Dinitropyrene	2B	possibly carcinogenic	probably carcinogenic
Human papillomavirus (HPV) genus beta (except types 5 and 8) and genus gamma	3	not classifiable	possibly carcinogenic
3-Nitroperylene	3	not classifiable	possibly carcinogenic
Propham	3	not classifiable	not classifiable
Tris(aziridinyl)-para-benzoquinone (Triaziquone)	3	not classifiable	probably carcinogenic
Hair colouring products (personal use of)	3	not classifiable	not classifiable
Carbaryl	3	not classifiable	probably carcinogenic
Carrageenan, native	3	not classifiable	not classifiable
Guinea Green B	3	not classifiable	not classifiable
Chlorinated drinking-water	3	not classifiable	not classifiable
Benzoyl peroxide	3	not classifiable	not classifiable
N-Nitrosodiethylamine	2A	probably carcinogenic	probably carcinogenic
Anthranilic acid	3	not classifiable	i don't know
Sudan Brown RR	3	not classifiable	not classifiable
Gyromitrin	3	not classifiable	probably carcinogenic
Dibenzo[e,l]pyrene	3	not classifiable	probably carcinogenic
2-Methylchrysene	3	not classifiable	possibly carcinogenic
Medphalan	3	not classifiable	carcinogenic to humans
Cyclochlorotine	3	not classifiable	not classifiable
Polytetrafluoroethylene	3	not classifiable	i don't know
2-Methylimidazole	2B	possibly carcinogenic	possibly carcinogenic
Chloral	2A	probably carcinogenic	not classifiable
Eosin	3	not classifiable	not classifiable
Rhodamine 6G	3	not classifiable	not classifiable
CI Orange G	3	not classifiable	not classifiable
Di(2-ethylhexyl)phthalate	2B	possibly carcinogenic	possibly carcinogenic
Asbestos (all forms, including actinolite, amosite, anthophyllite, chrysotile, crocidolite, tremolite)	1	carcinogenic to humans	carcinogenic to humans
Radium-224 and its decay products	1	carcinogenic to humans	carcinogenic to humans
6-Nitrobenzo[a]pyrene	3	not classifiable	probably carcinogenic
Leather goods manufacture (see also Leather dust)	3	not classifiable	carcinogenic to humans
Hypochlorite salts	3	not classifiable	not classifiable
Bisulfites	3	not classifiable	not classifiable
Welding fumes	1	carcinogenic to humans	carcinogenic to humans
Benzo[c]fluorene	3	not classifiable	probably carcinogenic
Madder root (Rubia tinctorum)	3	not classifiable	possibly carcinogenic
Melphalan	1	carcinogenic to humans	carcinogenic to humans
Flat-glass and specialty glass (manufacture of)	3	not classifiable	probably carcinogenic
Sepiolite	3	not classifiable	not classifiable
Acrylonitrile-butadiene-styrene copolymers	3	not classifiable	not classifiable
Aristolochic acid	1	carcinogenic to humans	carcinogenic to humans
Aldicarb	3	not classifiable	not classifiable
3-Methylfluoranthene	3	not classifiable	not classifiable
MeA-alpha-C (2-Amino-3-methyl-9H-pyrido[2,3-b]indole)	2B	possibly carcinogenic	possibly carcinogenic
1,2-Dichloroethane	2B	possibly carcinogenic	possibly carcinogenic
11H-Benz[bc]aceanthrylene	3	not classifiable	possibly carcinogenic
Trichloroacetic acid	2B	possibly carcinogenic	possibly carcinogenic
Furfural	3	not classifiable	not classifiable
Oil Orange SS	2B	possibly carcinogenic	not classifiable
ortho-Dichlorobenzene	3	not classifiable	not classifiable
Disperse Blue 1	2B	possibly carcinogenic	possibly carcinogenic
IQ (2-Amino-3-methylimidazo[4,5-f]quinoline)	2A	probably carcinogenic	possibly carcinogenic
N-Nitrosodiphenylamine	3	not classifiable	not classifiable
Cinnamyl anthranilate	3	not classifiable	not classifiable
Ethylene oxide	1	carcinogenic to humans	carcinogenic to humans
Dibromoacetonitrile	2B	possibly carcinogenic	possibly carcinogenic
Ethyl carbamate (Urethane)	2A	probably carcinogenic	probably carcinogenic
Polyurethane foams	3	not classifiable	i don't know
3-Carbethoxypsoralen	3	not classifiable	not classifiable
Ponceau MX	2B	possibly carcinogenic	possibly carcinogenic
N-Ethyl-N-nitrosourea	2A	probably carcinogenic	probably carcinogenic
2,6-Dichloro-para-phenylenediamine	3	not classifiable	possibly carcinogenic
13H-Dibenzo[a,g]fluorene	3	not classifiable	possibly carcinogenic
3,3'-Dichloro-4,4'-diaminodiphenyl ether	2B	possibly carcinogenic	not classifiable
4-Vinylcyclohexene diepoxide	2B	possibly carcinogenic	possibly carcinogenic
1,2-Dimethylhydrazine	2A	probably carcinogenic	possibly carcinogenic
Polypropylene	3	not classifiable	not classifiable
Leather tanning and processing	3	not classifiable	carcinogenic to humans
Tamoxifen	1	carcinogenic to humans	carcinogenic to humans
Diesel fuels, distillate (light)	3	not classifiable	possibly carcinogenic
N-Vinyl-2-pyrrolidone	3	not classifiable	possibly carcinogenic
tert-Amyl methyl ether	3	not classifiable	not classifiable
Nafenopin	2B	possibly carcinogenic	possibly carcinogenic
gamma-Butyrolactone	3	not classifiable	possibly carcinogenic
1-(2-Chloroethyl)-3-(4-methylcyclohexyl)-1-nitrosourea (Methyl-CCNU) (Semustine)	1	carcinogenic to humans	carcinogenic to humans
Maneb	3	not classifiable	probably carcinogenic
2,4,6-Trimethylaniline	3	not classifiable	possibly carcinogenic
Catechol	2B	possibly carcinogenic	possibly carcinogenic
Zidovudine (AZT)	2B	possibly carcinogenic	possibly carcinogenic
Acrylonitrile	1	carcinogenic to humans	possibly carcinogenic
3-Methylchrysene	3	not classifiable	probably carcinogenic
Fuel oils, distillate (light)	3	not classifiable	possibly carcinogenic
Benz[l]aceanthrylene	3	not classifiable	probably carcinogenic
Vitamin K substances	3	not classifiable	not classifiable
Fluorides (inorganic, used in drinking-water)	3	not classifiable	possibly carcinogenic
1,5-Naphthalene diisocyanate	3	not classifiable	not classifiable
Perylene	3	not classifiable	not classifiable
Benzo[g]chrysene	3	not classifiable	possibly carcinogenic
4-Amino-2-nitrophenol	3	not classifiable	possibly carcinogenic
Vincristine sulfate	3	not classifiable	probably carcinogenic
Magnetic fields, static	3	not classifiable	not classifiable
2-Bromopropane	2A	probably carcinogenic	probably carcinogenic
Methyl red	3	not classifiable	i don't know
AF-2 [2-(2-Furyl)-3-(5-nitro-2-furyl)acrylamide]	2B	possibly carcinogenic	possibly carcinogenic
Petasitenine	3	not classifiable	not classifiable
5,6-Cyclopenteno-1,2-benzanthracene	3	not classifiable	not classifiable
Carmoisine	3	not classifiable	i don't know
Lumber and sawmill industries (including logging)	3	not classifiable	carcinogenic to humans
Isopropyl alcohol	3	not classifiable	not classifiable
Carbon nanotubes, single-walled	3	not classifiable	possibly carcinogenic
MeIQx (2-Amino-3,8-dimethylimidazo[4,5-f]quinoxaline)	2B	possibly carcinogenic	possibly carcinogenic
3,3'-Dimethoxybenzidine (ortho-Dianisidine)	2B	possibly carcinogenic	possibly carcinogenic
4-Hydroxyazobenzene	3	not classifiable	not classifiable
Styrene-butadiene copolymers	3	not classifiable	not classifiable
Toluene diisocyanates	2B	possibly carcinogenic	possibly carcinogenic
Monuron	3	not classifiable	not classifiable
Atrazine	3	not classifiable	possibly carcinogenic
Perfluorooctanoic acid (PFOA)	1	carcinogenic to humans	carcinogenic to humans
1-Bromo-3-chloropropane	2B	possibly carcinogenic	not classifiable
Carbon nanotubes, multiwalled MWCNT-7	2B	possibly carcinogenic	possibly carcinogenic
Polychlorinated biphenyls	1	carcinogenic to humans	carcinogenic to humans
Anthanthrene	3	not classifiable	not classifiable
5-Aminoacenaphthene	3	not classifiable	possibly carcinogenic
4,5'-Dimethylangelicin plus ultraviolet A radiation	3	not classifiable	possibly carcinogenic
Etoposide in combination with cisplatin and bleomycin	1	carcinogenic to humans	carcinogenic to humans
1,2-Diamino-4-nitrobenzene	3	not classifiable	possibly carcinogenic
Calcium carbide production	3	not classifiable	carcinogenic to humans
Bleomycins	2B	possibly carcinogenic	possibly carcinogenic
4,4',6-Trimethylangelicin plus ultraviolet A radiation	3	not classifiable	not classifiable
5-Nitro-ortho-anisidine	3	not classifiable	possibly carcinogenic
CI Acid Orange 3	3	not classifiable	not classifiable
para-Nitrosodiphenylamine	3	not classifiable	possibly carcinogenic
para-Cresidine	2B	possibly carcinogenic	possibly carcinogenic
Fumonisin B1	2B	possibly carcinogenic	possibly carcinogenic
1-Nitropyrene	2A	probably carcinogenic	probably carcinogenic
Mitoxantrone	2B	possibly carcinogenic	carcinogenic to humans
2-Amino-4-nitrophenol	3	not classifiable	possibly carcinogenic
Coal dust	3	not classifiable	not classifiable
Thiourea	3	not classifiable	possibly carcinogenic
Vinylidene chloride	2B	possibly carcinogenic	not classifiable
Ponceau 3R	2B	possibly carcinogenic	possibly carcinogenic
1-Bromopropane	2B	possibly carcinogenic	probably carcinogenic
Benzofuran	2B	possibly carcinogenic	possibly carcinogenic
Furazolidone	3	not classifiable	possibly carcinogenic
4-Methylchrysene	3	not classifiable	possibly carcinogenic
Penicillic acid	3	not classifiable	not classifiable
